timestamp_ns,pid,cpu,refs,misses,cache_level,comm
2597683275434,37678,0,6771,0,0,b'stress-ng-aio'
2597683485893,37679,0,63547,0,0,b'stress-ng-aio'
2597683511197,37696,0,0,1313,0,b'stress-ng-aio'
2597683684480,37693,0,0,1313,0,b'stress-ng-aio'
2597683784350,37696,0,0,2096,0,b'stress-ng-aio'
2597683924244,37695,0,111542,0,0,b'stress-ng-aio'
2597683949945,37699,0,0,4460,0,b'stress-ng-aio'
2597764025631,37696,0,0,126452,0,b'stress-ng-aio'
2597846048526,37695,0,0,2906,0,b'stress-ng-aio'
2597896697754,37681,0,44012,0,0,b'stress-ng-aio'
2598029715895,37701,0,35211,0,0,b'stress-ng-aio'
2598030731140,37694,0,36652,0,0,b'stress-ng-aio'
2598197872161,37681,0,26705,0,0,b'stress-ng-aio'
2598198553583,37679,0,33322,0,0,b'stress-ng-aio'
2598281581147,37692,0,56706,0,0,b'stress-ng-aio'
2598346225802,37696,0,61207,0,0,b'stress-ng-aio'
2598346256312,37685,0,0,7163,0,b'stress-ng-aio'
2598362683368,37685,0,24333,0,0,b'stress-ng-aio'
2598363506720,37696,0,29927,0,0,b'stress-ng-aio'
2598363636229,37696,0,0,3316,0,b'stress-ng-aio'
2598417687544,37688,0,0,851,0,b'stress-ng-aio'
2598546051380,37696,0,19641,0,0,b'stress-ng-aio'
2598547044517,37685,0,24253,0,0,b'stress-ng-aio'
2598609580542,37697,0,26649,0,0,b'stress-ng-aio'
2598762498237,37685,0,19081,0,0,b'stress-ng-aio'
2598762869445,37697,0,19081,0,0,b'stress-ng-aio'
2598763656824,37684,0,0,27775,0,b'stress-ng-aio'
2598764143282,37696,0,34825,0,0,b'stress-ng-aio'
2598889386871,37685,0,48089,0,0,b'stress-ng-aio'
2598891125052,37684,0,44222,0,0,b'stress-ng-aio'
2599070771006,37696,0,9921,0,0,b'stress-ng-aio'
2599070862115,37688,0,22053,0,0,b'stress-ng-aio'
2597683328718,37682,2,17249,0,0,b'stress-ng-aio'
2597683448755,37680,2,17249,0,0,b'stress-ng-aio'
2597683553737,37686,2,33061,0,0,b'stress-ng-aio'
2597683633195,37689,2,0,8543,0,b'stress-ng-aio'
2597683796309,37694,2,68290,0,0,b'stress-ng-aio'
2597684817290,37682,2,101960,0,0,b'stress-ng-aio'
2597685432398,37685,2,0,9794,0,b'stress-ng-aio'
2597764441689,37682,2,101699,0,0,b'stress-ng-aio'
2597845862186,37681,2,0,9251,0,b'stress-ng-aio'
2598029698194,37685,2,113925,0,0,b'stress-ng-aio'
2598030072464,37685,2,0,12124,0,b'stress-ng-aio'
2598084202375,37699,2,111081,0,0,b'stress-ng-aio'
2598197964787,37686,2,0,12082,0,b'stress-ng-aio'
2598281700513,37701,2,0,10784,0,b'stress-ng-aio'
2598363482478,37699,2,0,9589,0,b'stress-ng-aio'
2598363824935,37699,2,76365,0,0,b'stress-ng-aio'
2598546033822,37680,2,65002,0,0,b'stress-ng-aio'
2598546479482,37680,2,0,7274,0,b'stress-ng-aio'
2598547017608,37679,2,60854,0,0,b'stress-ng-aio'
2598762706550,37699,2,0,7119,0,b'stress-ng-aio'
2598763187210,37688,2,0,10966,0,b'stress-ng-aio'
2598763536307,37688,2,65827,0,0,b'stress-ng-aio'
2598889894412,37700,2,62436,0,0,b'stress-ng-aio'
2599070761575,37693,2,0,12082,0,b'stress-ng-aio'
2599093809108,37697,2,0,12082,0,b'stress-ng-aio'
2599187534384,37690,2,80327,0,0,b'stress-ng-aio'
2599187733915,37700,2,0,12801,0,b'stress-ng-aio'
2597683353054,37693,4,0,7998,0,b'stress-ng-aio'
2597683886643,37688,4,0,7998,0,b'stress-ng-aio'
2597764592068,37682,4,0,9395,0,b'stress-ng-aio'
2598029291458,37683,4,0,9914,0,b'stress-ng-aio'
2598280753533,37682,4,0,8481,0,b'stress-ng-aio'
2598362530869,37679,4,0,8284,0,b'stress-ng-aio'
2598546603937,37686,4,0,12662,0,b'stress-ng-aio'
2598762737204,37690,4,0,11562,0,b'stress-ng-aio'
2598889109932,37688,4,0,11042,0,b'stress-ng-aio'
2599014693893,37692,4,0,9805,0,b'stress-ng-aio'
2599093853627,37693,4,0,9805,0,b'stress-ng-aio'
2599187873075,37692,4,0,9805,0,b'stress-ng-aio'
2597683280411,37683,5,11633,0,0,b'stress-ng-aio'
2597683347003,37688,5,11633,0,0,b'stress-ng-aio'
2597683495030,37691,5,32024,0,0,b'stress-ng-aio'
2597683704915,37691,5,55058,0,0,b'stress-ng-aio'
2597684065962,37680,5,86479,0,0,b'stress-ng-aio'
2597685297936,37680,5,0,13207,0,b'stress-ng-aio'
2597764266945,37696,5,105608,0,0,b'stress-ng-aio'
2597845874763,37678,5,0,13207,0,b'stress-ng-aio'
2597846082207,37688,5,116166,0,0,b'stress-ng-aio'
2598029614836,37687,5,52747,0,0,b'stress-ng-aio'
2598029702891,37697,5,0,6564,0,b'stress-ng-aio'
2598030492490,37696,5,0,6823,0,b'stress-ng-aio'
2598030961794,37688,5,50191,0,0,b'stress-ng-aio'
2598197577637,37680,5,27802,0,0,b'stress-ng-aio'
2598198058798,37685,5,32377,0,0,b'stress-ng-aio'
2598251036741,37697,5,0,10381,0,b'stress-ng-aio'
2598345883093,37687,5,12954,0,0,b'stress-ng-aio'
2598346085725,37691,5,13069,0,0,b'stress-ng-aio'
2598346116156,37691,5,0,9898,0,b'stress-ng-aio'
2598346330450,37694,5,19497,0,0,b'stress-ng-aio'
2598362661957,37682,5,27019,0,0,b'stress-ng-aio'
2598363304639,37700,5,29657,0,0,b'stress-ng-aio'
2598545994099,37697,5,18897,0,0,b'stress-ng-aio'
2598546503509,37683,5,20701,0,0,b'stress-ng-aio'
2598547027747,37694,5,25004,0,0,b'stress-ng-aio'
2598762645484,37687,5,18286,0,0,b'stress-ng-aio'
2598763035779,37691,5,0,13738,0,b'stress-ng-aio'
2598763070332,37691,5,23728,0,0,b'stress-ng-aio'
2598763994353,37687,5,27741,0,0,b'stress-ng-aio'
2598764678358,37699,5,27841,0,0,b'stress-ng-aio'
2598889472339,37701,5,28191,0,0,b'stress-ng-aio'
2598889487294,37701,5,0,10336,0,b'stress-ng-aio'
2598890140208,37679,5,31064,0,0,b'stress-ng-aio'
2599070751714,37687,5,0,8416,0,b'stress-ng-aio'
2599070876403,37695,5,34729,0,0,b'stress-ng-aio'
2599071710899,37687,5,34729,0,0,b'stress-ng-aio'
2599187698821,37699,5,39878,0,0,b'stress-ng-aio'
2599187870997,37685,5,0,8609,0,b'stress-ng-aio'
2599187462236,37685,0,29815,0,0,b'stress-ng-aio'
2599187659957,37684,0,98224,0,0,b'stress-ng-aio'
2597683260201,37681,1,11346,0,0,b'stress-ng-aio'
2597683350568,37690,1,11346,0,0,b'stress-ng-aio'
2597683430172,37683,1,25668,0,0,b'stress-ng-aio'
2597683722879,37701,1,62701,0,0,b'stress-ng-aio'
2597684012769,37691,1,0,9775,0,b'stress-ng-aio'
2597685174576,37694,1,85497,0,0,b'stress-ng-aio'
