timestamp_ns,pid,prev_pid,cpu,duration_ns,state,comm,kernel_stack,user_stack,next_pid,next_comm
2597683380105,37693,37685,0,27243,0,b'stress-ng-aio',,,0,b''
2597683403397,37699,37693,0,36461,0,b'stress-ng-aio',,,0,b''
2597683427377,37699,37693,0,23980,0,b'stress-ng-aio',,,0,b''
2597683436955,37693,37699,0,23250,0,b'stress-ng-aio',,,0,b''
2597683464804,37679,37693,0,37427,0,b'stress-ng-aio',,,0,b''
2597685332714,37697,37699,0,1299866,0,b'stress-ng-aio',,,0,b''
2597685372034,37701,37694,0,145777,0,b'stress-ng-aio',,,0,b''
2597685396992,37694,37701,0,1601063,0,b'stress-ng-aio',,,0,b''
2598031479833,37694,37692,0,1711839,0,b'stress-ng-aio',,,0,b''
2598363592824,37696,37688,0,17317833,0,b'stress-ng-aio',,,0,b''
2598546869295,37685,37697,0,782221,0,b'stress-ng-aio',,,0,b''
2597764522388,37689,37682,2,41519,0,b'stress-ng-aio',,,0,b''
2597764532318,37682,37689,2,48811,0,b'stress-ng-aio',,,0,b''
2597764555956,37689,37682,2,33568,0,b'stress-ng-aio',,,0,b''
2597846172506,37686,37679,2,76418,0,b'stress-ng-aio',,,0,b''
2597846249434,37681,37692,2,29631,0,b'stress-ng-aio',,,0,b''
2597846256626,37692,37681,2,391432,0,b'stress-ng-aio',,,0,b''
2597846273199,37681,37692,2,23765,0,b'stress-ng-aio',,,0,b''
2598029719840,37689,37685,2,94144293,0,b'stress-ng-aio',,,0,b''
2598029765072,37700,37689,2,14976045,0,b'stress-ng-aio',,,0,b''
2598030442193,37700,37686,2,184215834,0,b'stress-ng-aio',,,0,b''
2598031382249,37689,37691,2,1730201,0,b'stress-ng-aio',,,0,b''
2598031440039,37701,37689,2,1674967,0,b'stress-ng-aio',,,0,b''
2598198088193,37680,37685,2,167936058,0,b'stress-ng-aio',,,0,b''
2598198804855,37683,37685,2,716662,0,b'stress-ng-aio',,,0,b''
2598198879118,37678,37683,2,369257,0,b'stress-ng-aio',,,0,b''
2598346243792,37683,37699,2,146711585,0,b'stress-ng-aio',,,0,b''
2598546199898,37700,37683,2,183556641,0,b'stress-ng-aio',,,0,b''
2598546242034,37683,37700,2,182725427,0,b'stress-ng-aio',,,0,b''
2598546737806,37683,37680,2,694230,0,b'stress-ng-aio',,,0,b''
2598546792073,37700,37683,2,512619,0,b'stress-ng-aio',,,0,b''
2598546847191,37679,37700,2,605157,0,b'stress-ng-aio',,,0,b''
2598546898072,37683,37679,2,184255550,0,b'stress-ng-aio',,,0,b''
2598547108142,37683,37679,2,210070,0,b'stress-ng-aio',,,0,b''
2598547177975,37683,37679,2,69833,0,b'stress-ng-aio',,,0,b''
2598762740945,37693,37699,2,148765013,0,b'stress-ng-aio',,,0,b''
2598763595363,37688,37680,2,497467,0,b'stress-ng-aio',,,0,b''
2598764353777,37693,37701,2,1423536,0,b'stress-ng-aio',,,0,b''
2598889489066,37691,37699,2,124802313,0,b'stress-ng-aio',,,0,b''
2599070789425,37693,37680,2,56975873,0,b'stress-ng-aio',,,0,b''
2599070902663,37690,37684,2,179721931,0,b'stress-ng-aio',,,0,b''
2599070931284,37679,37690,2,180793328,0,b'stress-ng-aio',,,0,b''
2599071654134,37680,37679,2,700877,0,b'stress-ng-aio',,,0,b''
2599071673415,37684,37680,2,883990,0,b'stress-ng-aio',,,0,b''
2599071809726,37696,37693,2,993100,0,b'stress-ng-aio',,,0,b''
2599071839373,37690,37696,2,1042320,0,b'stress-ng-aio',,,0,b''
2599071862454,37686,37690,2,931170,0,b'stress-ng-aio',,,0,b''
2599071884627,37692,37686,2,930500,0,b'stress-ng-aio',,,0,b''
2599187548836,37679,37690,2,115686382,0,b'stress-ng-aio',,,0,b''
2599187867076,37684,37690,2,318240,0,b'stress-ng-aio',,,0,b''
2597683447392,37688,37682,4,147811,0,b'stress-ng-aio',,,0,b''
2597683697383,37699,37697,4,140234,0,b'stress-ng-aio',,,0,b''
2597683869020,37688,37699,4,22391,0,b'stress-ng-aio',,,0,b''
2597683916367,37682,37699,4,47347,0,b'stress-ng-aio',,,0,b''
2597683929338,37688,37682,4,481946,0,b'stress-ng-aio',,,0,b''
2597685315769,37683,37700,4,1291083,0,b'stress-ng-aio',,,0,b''
2597764323030,37686,37682,4,80393692,0,b'stress-ng-aio',,,0,b''
2597764342054,37682,37686,4,80307349,0,b'stress-ng-aio',,,0,b''
2597764353268,37686,37682,4,30238,0,b'stress-ng-aio',,,0,b''
2598030074447,37678,37693,4,183845420,0,b'stress-ng-aio',,,0,b''
2598030744672,37693,37678,4,570279,0,b'stress-ng-aio',,,0,b''
2598199060968,37681,37680,4,883919,0,b'stress-ng-aio',,,0,b''
2598346229132,37681,37679,4,147127358,0,b'stress-ng-aio',,,0,b''
2598362642522,37681,37679,4,16413390,0,b'stress-ng-aio',,,0,b''
2598363593653,37701,37695,4,17160487,0,b'stress-ng-aio',,,0,b''
2598546885478,37686,37681,4,929568,0,b'stress-ng-aio',,,0,b''
2598762656256,37690,37682,4,149377176,0,b'stress-ng-aio',,,0,b''
2598764480962,37692,37695,4,855625,0,b'stress-ng-aio',,,0,b''
2598889495136,37695,37689,4,125288564,0,b'stress-ng-aio',,,0,b''
2599187885305,37681,37692,4,250113,0,b'stress-ng-aio',,,0,b''
2597683310034,37687,37683,5,27769,0,b'stress-ng-aio',,,0,b''
2597683532180,37687,37678,5,277059,0,b'stress-ng-aio',,,0,b''
2597683547557,37695,37687,5,222770,0,b'stress-ng-aio',,,0,b''
2597683677027,37701,37683,5,366993,0,b'stress-ng-aio',,,0,b''
2597683722034,37687,37691,5,218341,0,b'stress-ng-aio',,,0,b''
2597683746513,37701,37687,5,198956,0,b'stress-ng-aio',,,0,b''
2597683766221,37695,37701,5,75644,0,b'stress-ng-aio',,,0,b''
2597683778460,37701,37695,5,204434,0,b'stress-ng-aio',,,0,b''
2597683795929,37678,37701,5,29708,0,b'stress-ng-aio',,,0,b''
2597684034705,37691,37686,5,486270,0,b'stress-ng-aio',,,0,b''
2597685356499,37687,37680,5,1523421,0,b'stress-ng-aio',,,0,b''
2597685373243,37691,37687,5,1626730,0,b'stress-ng-aio',,,0,b''
2597685417523,37691,37698,5,74819,0,b'stress-ng-aio',,,0,b''
2597845817445,37687,37680,5,52946,0,b'stress-ng-aio',,,0,b''
2597845966338,37688,37680,5,148893,0,b'stress-ng-aio',,,0,b''
2597845999030,37700,37688,5,162053229,0,b'stress-ng-aio',,,0,b''
2597846054921,37688,37695,5,147661,0,b'stress-ng-aio',,,0,b''
2598030281410,37688,37687,5,183956904,0,b'stress-ng-aio',,,0,b''
2598030354783,37694,37688,5,184157000,0,b'stress-ng-aio',,,0,b''
2598030433348,37696,37694,5,910807,0,b'stress-ng-aio',,,0,b''
2598030534591,37695,37696,5,16041614,0,b'stress-ng-aio',,,0,b''
2598031392817,37688,37695,5,795720,0,b'stress-ng-aio',,,0,b''
2598031483787,37696,37688,5,712678,0,b'stress-ng-aio',,,0,b''
2598031547312,37697,37696,5,1012721,0,b'stress-ng-aio',,,0,b''
2598031607382,37696,37697,5,1862504,0,b'stress-ng-aio',,,0,b''
2598197838187,37679,37697,5,166230805,0,b'stress-ng-aio',,,0,b''
2598198953487,37679,37699,5,1013015,0,b'stress-ng-aio',,,0,b''
2598199383202,37699,37678,5,94608,0,b'stress-ng-aio',,,0,b''
2598346163740,37688,37691,5,64675486,0,b'stress-ng-aio',,,0,b''
2598346274991,37694,37688,5,64696697,0,b'stress-ng-aio',,,0,b''
2598363782248,37685,37699,5,105011,0,b'stress-ng-aio',,,0,b''
2598363853344,37699,37685,5,740125,0,b'stress-ng-aio',,,0,b''
2598762724055,37698,37687,5,148848796,0,b'stress-ng-aio',,,0,b''
2598762941061,37691,37684,5,141273,0,b'stress-ng-aio',,,0,b''
2598764116957,37689,37687,5,1392902,0,b'stress-ng-aio',,,0,b''
2598889270140,37685,37694,5,91915224,0,b'stress-ng-aio',,,0,b''
2598889946292,37685,37701,5,378320,0,b'stress-ng-aio',,,0,b''
2599187541354,37689,37687,5,115691261,0,b'stress-ng-aio',,,0,b''
2599187609277,37682,37689,5,51376,0,b'stress-ng-aio',,,0,b''
2597683398826,37690,37684,1,56941,0,b'stress-ng-aio',,,0,b''
2597683795201,37690,37698,1,210843,0,b'stress-ng-aio',,,0,b''
2597685207744,37694,37690,1,1393034,0,b'stress-ng-aio',,,0,b''
2597764410677,37682,37692,1,71808,0,b'stress-ng-aio',,,0,b''
2597846247471,37678,37687,1,25215,0,b'stress-ng-aio',,,0,b''
2597846258113,37687,37678,1,373469,0,b'stress-ng-aio',,,0,b''
2597846298546,37687,37692,1,25347,0,b'stress-ng-aio',,,0,b''
2598198589544,37679,37698,1,666736,0,b'stress-ng-aio',,,0,b''
2598198739115,37697,37679,1,609175,0,b'stress-ng-aio',,,0,b''
2598198804649,37679,37697,1,966462,0,b'stress-ng-aio',,,0,b''
2598346230510,37698,37678,1,146690906,0,b'stress-ng-aio',,,0,b''
2598346306102,37685,37698,1,147716558,0,b'stress-ng-aio',,,0,b''
2598363113219,37698,37685,1,16740394,0,b'stress-ng-aio',,,0,b''
2598363336390,37692,37700,1,17232567,0,b'stress-ng-aio',,,0,b''
2598363431842,37700,37692,1,17456035,0,b'stress-ng-aio',,,0,b''
2598762945653,37697,37681,1,215602492,0,b'stress-ng-aio',,,0,b''
2598764113606,37678,37681,1,1167953,0,b'stress-ng-aio',,,0,b''
2598764181703,37697,37678,1,1471162,0,b'stress-ng-aio',,,0,b''
2598890011176,37697,37694,1,741036,0,b'stress-ng-aio',,,0,b''
2598890176907,37700,37697,1,102371,0,b'stress-ng-aio',,,0,b''
2598890279031,37699,37700,1,1027419,0,b'stress-ng-aio',,,0,b''
2598890372422,37691,37699,1,883356,0,b'stress-ng-aio',,,0,b''
2599071720764,37701,37678,1,906645,0,b'stress-ng-aio',,,0,b''
2599071765692,37689,37701,1,829921,0,b'stress-ng-aio',,,0,b''
2599071808836,37695,37689,1,855348,0,b'stress-ng-aio',,,0,b''
2599187443643,37694,37689,1,115634807,0,b'stress-ng-aio',,,0,b''
2599187462136,37689,37694,1,47383221,0,b'stress-ng-aio',,,0,b''
2599187485128,37699,37689,1,41485,0,b'stress-ng-aio',,,0,b''
2599187505366,37691,37699,1,46685382,0,b'stress-ng-aio',,,0,b''
2599187885455,37691,37678,1,323725,0,b'stress-ng-aio',,,0,b''
2599187904836,37699,37691,1,382454,0,b'stress-ng-aio',,,0,b''
2599322447149,37693,37686,2,510127,0,b'stress-ng-aio',,,0,b''
2599322482941,37684,37697,2,134680589,0,b'stress-ng-aio',,,0,b''
2599322498910,37698,37684,2,134620029,0,b'stress-ng-aio',,,0,b''
