timestamp_ns,pid,prev_pid,cpu,duration_ns,freq_khz,comm,prev_comm,voluntary
2597683352862,37685,37685,0,10657,800000,b'stress-ng-aio',b'pkill',0
2597683366936,37693,37693,0,14074,800000,b'stress-ng-aio',b'stress-ng-aio',1
2597683380105,37685,37685,0,13169,800000,b'stress-ng-aio',b'stress-ng-aio',0
2597683403397,37693,37693,0,23292,800000,b'stress-ng-aio',b'pkill',0
2597683413705,37699,37699,0,10308,1772590,b'stress-ng-aio',b'stress-ng-aio',0
2597683427377,37693,37693,0,13672,4099093,b'stress-ng-aio',b'stress-ng-aio',1
2597683436955,37699,37699,0,9578,4099093,b'stress-ng-aio',b'stress-ng-aio',0
2597683464804,37693,37693,0,27849,4101182,b'stress-ng-aio',b'stress-ng-aio',0
2597683490637,37679,0,0,25833,4101433,b'stress-ng-aio',b'',0
2597683690929,37693,0,0,18709,4101433,b'stress-ng-aio',b'',0
2597684032848,37699,0,0,13197,4101433,b'stress-ng-aio',b'',0
2597685332714,37699,37699,0,17582,4101433,b'stress-ng-aio',b'stress-ng-aio',0
2597685350021,37697,0,0,17307,4101433,b'stress-ng-aio',b'',0
2597685372034,37694,37694,0,12301,4099361,b'stress-ng-aio',b'stress-ng-aio',0
2597685396992,37701,37701,0,24958,4100086,b'stress-ng-aio',b'stress-ng-aio',0
2597685411400,37694,0,0,14408,4100086,b'stress-ng-aio',b'',0
2597685446042,37694,0,0,20373,4099244,b'stress-ng-aio',b'',0
2597685464861,37694,0,0,11061,4099244,b'stress-ng-aio',b'',0
2597845764658,37683,0,0,24698,4100414,b'stress-ng-aio',b'',0
2597846022457,37683,0,0,98023,4100414,b'stress-ng-aio',b'',0
2597935440027,37699,0,0,35495,4100414,b'stress-ng-aio',b'',0
2597935511417,37701,0,0,20440,4100414,b'stress-ng-aio',b'',0
2598029592162,37683,0,0,313014,4100414,b'stress-ng-aio',b'',1
2598029969251,37701,0,0,339745,4100414,b'stress-ng-aio',b'',0
2598031479833,37692,37692,0,106519,4100414,b'stress-ng-aio',b'stress-ng-aio',0
2598031577820,37694,0,0,97987,4100414,b'stress-ng-aio',b'',0
2598197927999,37681,0,0,118043,4100414,b'stress-ng-aio',b'',0
2598281587610,37692,0,0,37575,4100414,b'stress-ng-aio',b'',0
2598346360009,37696,0,0,47567,4100414,b'stress-ng-aio',b'',0
2598363197162,37696,0,0,31599,4100414,b'stress-ng-aio',b'',0
2598363592824,37688,37688,0,40064,4100414,b'stress-ng-aio',b'stress-ng-aio',0
2598363680563,37696,0,0,87739,4100414,b'stress-ng-aio',b'',0
