timestamp_ns,pid,prev_pid,cpu,duration_ns,freq_khz,comm,prev_comm,voluntary
2478419011112,36222,36222,4,1374001,4000002,b'stress-ng-cpu',b'pkill',1
2478423012118,36216,36216,4,4001006,3999994,b'stress-ng-cpu',b'pkill',1
2478427009715,36226,36226,4,3997597,4000000,b'stress-ng-cpu',b'pkill',1
2478431009267,36237,36237,4,3999552,4000018,b'stress-ng-cpu',b'pkill',1
2478435008810,36234,36234,4,3999543,4000003,b'stress-ng-cpu',b'stress-ng-cpu',1
2478439009766,36223,36223,4,4000956,3999998,b'stress-ng-cpu',b'stress-ng-cpu',1
2478443009682,36221,36221,4,3999916,4000018,b'stress-ng-cpu',b'stress-ng-cpu',1
2478447008790,36227,36227,4,3999108,3999984,b'stress-ng-cpu',b'stress-ng-cpu',1
2478451009510,36236,36236,4,4000720,4000017,b'stress-ng-cpu',b'stress-ng-cpu',1
2478455008729,36228,36228,4,3999219,4000009,b'stress-ng-cpu',b'stress-ng-cpu',1
2478459008841,36220,36220,4,4000112,3999982,b'stress-ng-cpu',b'stress-ng-cpu',1
2478463008262,36217,36217,4,3999421,4000019,b'stress-ng-cpu',b'stress-ng-cpu',1
2478467008997,36218,36218,4,4000735,4000000,b'stress-ng-cpu',b'stress-ng-cpu',1
2478471008867,36225,36225,4,3999870,4000006,b'stress-ng-cpu',b'stress-ng-cpu',1
2478475008346,36239,36239,4,3999479,4000001,b'stress-ng-cpu',b'stress-ng-cpu',1
2478479008686,36227,36227,4,4000340,4000019,b'stress-ng-cpu',b'stress-ng-cpu',1
2478483008834,36235,36235,4,4000148,4000013,b'stress-ng-cpu',b'stress-ng-cpu',1
2478487010394,36224,36224,4,4001560,3999994,b'stress-ng-cpu',b'stress-ng-cpu',1
2478491008989,36223,36223,4,3998595,3999982,b'stress-ng-cpu',b'stress-ng-cpu',1
2478495007171,36217,36217,4,3998182,4000011,b'stress-ng-cpu',b'stress-ng-cpu',1
2478499009031,36224,36224,4,4001860,4000015,b'stress-ng-cpu',b'stress-ng-cpu',1
2478503009224,36231,36231,4,4000193,4000013,b'stress-ng-cpu',b'stress-ng-cpu',1
2478507008363,36229,36229,4,3999139,4000019,b'stress-ng-cpu',b'stress-ng-cpu',1
2478511009709,36225,36225,4,4001346,3999992,b'stress-ng-cpu',b'stress-ng-cpu',1
2478515009820,36230,36230,4,4000111,4000001,b'stress-ng-cpu',b'stress-ng-cpu',1
2478519008182,36234,36234,4,3998362,3999988,b'stress-ng-cpu',b'stress-ng-cpu',1
2478523009743,36225,36225,4,4001561,4000006,b'stress-ng-cpu',b'stress-ng-cpu',1
2478527009660,36220,36220,4,3999917,3999990,b'stress-ng-cpu',b'stress-ng-cpu',1
2478531009604,36219,36219,4,3999944,4000001,b'stress-ng-cpu',b'stress-ng-cpu',1
