timestamp_ns,pid,cpu,refs,misses,cache_level,comm
38685270292797,435510,1,0,3007,0,b'stress-ng-cpu'
38685270385216,435510,1,30466,0,0,b'stress-ng-cpu'
38685270426802,435510,1,30466,0,0,b'stress-ng-cpu'
38685270470012,435510,1,118130,0,0,b'stress-ng-cpu'
38685270637220,435510,1,445009,0,0,b'stress-ng-cpu'
38685271043840,435517,1,0,3155,0,b'stress-ng-cpu'
38685271389995,435517,1,714114,0,0,b'stress-ng-cpu'
38685271410531,435517,1,0,3286,0,b'stress-ng-cpu'
38685272826336,435517,1,710015,0,0,b'stress-ng-cpu'
38685272967543,435517,1,0,4267,0,b'stress-ng-cpu'
38685273994254,435504,1,659634,0,0,b'stress-ng-cpu'
38685331075270,435504,1,0,3833,0,b'stress-ng-cpu'
38685331933199,435504,1,0,3833,0,b'stress-ng-cpu'
38685332066785,435504,1,0,4644,0,b'stress-ng-cpu'
38685332592344,435504,1,0,8410,0,b'stress-ng-cpu'
38685333048470,435504,1,0,9970,0,b'stress-ng-cpu'
38685333490593,435501,1,623121,0,0,b'stress-ng-cpu'
38685334786782,435501,1,598296,0,0,b'stress-ng-cpu'
38685393975650,435502,1,0,10370,0,b'stress-ng-cpu'
38685394159622,435510,1,551575,0,0,b'stress-ng-cpu'
38685394950639,435510,1,551575,0,0,b'stress-ng-cpu'
38685395309974,435510,1,0,9994,0,b'stress-ng-cpu'
38685395756889,435510,1,580774,0,0,b'stress-ng-cpu'
38685396608277,435513,1,609632,0,0,b'stress-ng-cpu'
38685397693987,435513,1,628717,0,0,b'stress-ng-cpu'
38685457077055,435500,1,0,6518,0,b'stress-ng-cpu'
38685457713304,435500,1,541446,0,0,b'stress-ng-cpu'
38685457718114,435500,1,0,6518,0,b'stress-ng-cpu'
38685458100887,435510,1,0,7240,0,b'stress-ng-cpu'
38685458717922,435510,1,545676,0,0,b'stress-ng-cpu'
38685517648558,435512,1,0,8720,0,b'stress-ng-cpu'
38685518436473,435512,1,481552,0,0,b'stress-ng-cpu'
38685580086379,435504,1,0,5329,0,b'stress-ng-cpu'
38685580589647,435504,1,359009,0,0,b'stress-ng-cpu'
38685581076908,435513,1,0,5445,0,b'stress-ng-cpu'
38685581200891,435513,1,393126,0,0,b'stress-ng-cpu'
38685581767107,435513,1,0,5452,0,b'stress-ng-cpu'
38685581858623,435513,1,424377,0,0,b'stress-ng-cpu'
38685582084169,435516,1,0,5943,0,b'stress-ng-cpu'
38685582597765,435516,1,465485,0,0,b'stress-ng-cpu'
38685643071128,435504,1,0,6023,0,b'stress-ng-cpu'
38685643126085,435504,1,0,6023,0,b'stress-ng-cpu'
38685643203261,435504,1,397976,0,0,b'stress-ng-cpu'
38685643812245,435504,1,397976,0,0,b'stress-ng-cpu'
38685703065907,435517,1,0,15653,0,b'stress-ng-cpu'
38685704263132,435500,1,361444,0,0,b'stress-ng-cpu'
38685704802326,435500,1,361444,0,0,b'stress-ng-cpu'
38685705536531,435501,1,425564,0,0,b'stress-ng-cpu'
