timestamp_ns,waker_pid,target_pid,cpu,latency_ns,waker_comm,target_comm,waker_kernel_stack,target_state,waker_cpu,target_cpu
38685209346530,435575,435492,6,0,b'pkill',b'stress-ng-aio',,0,0,6
38685209362719,435575,435493,6,0,b'pkill',b'stress-ng-aio',,0,0,6
38685209370133,435575,435494,6,0,b'pkill',b'stress-ng-aio',,0,0,6
38685209377037,435575,435496,6,0,b'pkill',b'stress-ng-aio',,0,0,6
38685209384727,435575,435498,6,0,b'pkill',b'stress-ng-aio',,0,0,6
38685209391918,435575,435499,6,0,b'pkill',b'stress-ng-aio',,0,0,6
38685209399972,435575,435500,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38685209404886,435575,435501,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38685209409682,435575,435502,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38685209414369,435575,435503,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38685209419096,435575,435504,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38685209423694,435575,435505,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38685209428769,435575,435506,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38685209433053,435575,435507,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38685209437844,435575,435508,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38685209443142,435575,435509,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38685209447537,435575,435510,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38685209454156,435575,435511,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38685209458927,435575,435512,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38685209463321,435575,435513,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38685209467467,435575,435514,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38685209472062,435575,435515,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38685209477094,435575,435516,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38685209481976,435575,435517,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38685212812989,0,435492,1,0,b'swapper/1',b'stress-ng-aio',,0,0,1
38685217072246,435499,435499,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
38685298304545,435499,435499,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
38685298551684,435493,435493,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
38685300062183,435499,435499,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
38685300094213,435499,435499,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
38685467229358,0,435492,1,0,b'swapper/1',b'stress-ng-aio',,0,0,1
38685495647507,435499,435499,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
38685495713248,435499,435499,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
38685495742860,435499,435499,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
38685495948548,435499,435499,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
38685496004283,435499,435499,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
38685497043356,435492,435492,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
38685498052621,435496,435496,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
38685498104802,435496,435496,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
38685548912466,435517,435493,1,0,b'stress-ng-cpu',b'stress-ng-aio',,0,0,1
38685656051451,435496,435496,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
38685656103648,435496,435496,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
38685659068948,435496,435496,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
