timestamp_ns,pid,cpu,refs,misses,cache_level,comm
37997517017581,428373,3,0,85,0,b'stress-ng-cpu'
37997517020709,428373,3,0,85,0,b'stress-ng-cpu'
37997517026619,428373,3,0,2983,0,b'stress-ng-cpu'
37997518169735,428373,3,0,58106,0,b'stress-ng-cpu'
37997519020264,428373,3,7007,0,0,b'stress-ng-cpu'
37997519034836,428373,3,7007,0,0,b'stress-ng-cpu'
37997519049143,428373,3,66193,0,0,b'stress-ng-cpu'
37997519167780,428373,3,634835,0,0,b'stress-ng-cpu'
37997520396443,428371,3,1135656,0,0,b'stress-ng-cpu'
37997522278905,428371,3,989909,0,0,b'stress-ng-cpu'
37997570094435,428384,3,840392,0,0,b'stress-ng-cpu'
37997571712439,428384,3,799908,0,0,b'stress-ng-cpu'
37997619059032,428373,3,0,21249,0,b'stress-ng-cpu'
37997619277704,428373,3,703750,0,0,b'stress-ng-cpu'
37997620575416,428373,3,679720,0,0,b'stress-ng-cpu'
37997621740162,428373,3,650812,0,0,b'stress-ng-cpu'
37997622864145,428373,3,631682,0,0,b'stress-ng-cpu'
37997668062864,428371,3,0,16277,0,b'stress-ng-cpu'
37997669937888,428371,3,617537,0,0,b'stress-ng-cpu'
37997671167704,428384,3,599639,0,0,b'stress-ng-cpu'
37997672327766,428384,3,577416,0,0,b'stress-ng-cpu'
37997718963512,428373,3,0,11395,0,b'stress-ng-cpu'
37997719485609,428384,3,560553,0,0,b'stress-ng-cpu'
37997720657310,428384,3,549596,0,0,b'stress-ng-cpu'
37997721796779,428384,3,532438,0,0,b'stress-ng-cpu'
37997722901447,428384,3,518799,0,0,b'stress-ng-cpu'
37997768011397,428371,3,0,8828,0,b'stress-ng-cpu'
37997769865531,428373,3,0,7306,0,b'stress-ng-cpu'
37997769905624,428373,3,508705,0,0,b'stress-ng-cpu'
37997770488867,428373,3,0,6886,0,b'stress-ng-cpu'
37997770932618,428373,3,510409,0,0,b'stress-ng-cpu'
37997771874167,428373,3,506836,0,0,b'stress-ng-cpu'
37997772782671,428373,3,515071,0,0,b'stress-ng-cpu'
37997818469840,428373,3,0,7119,0,b'stress-ng-cpu'
37997819633207,428373,3,525436,0,0,b'stress-ng-cpu'
37997820045481,428371,3,0,6054,0,b'stress-ng-cpu'
37997820464516,428371,3,538910,0,0,b'stress-ng-cpu'
37997820667631,428371,3,0,5779,0,b'stress-ng-cpu'
37997821293648,428371,3,563540,0,0,b'stress-ng-cpu'
37997822277540,428371,3,579152,0,0,b'stress-ng-cpu'
37997868917050,428384,3,0,6141,0,b'stress-ng-cpu'
37997869145162,428384,3,587298,0,0,b'stress-ng-cpu'
37997869837288,428384,3,587298,0,0,b'stress-ng-cpu'
37997870035564,428371,3,0,5317,0,b'stress-ng-cpu'
