timestamp_ns,waker_pid,target_pid,cpu,latency_ns,waker_comm,target_comm,waker_kernel_stack,target_state,waker_cpu,target_cpu
37775790866110,0,426023,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
37775790871453,0,426024,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
37775790873945,0,426029,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
37775791750793,426024,426024,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37775791839065,426029,426029,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37775791928479,426037,426037,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37775792035246,426041,426041,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37775792187910,426037,426037,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37775792288253,426029,426029,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37775792325690,426029,426029,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37775792353979,426024,426024,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37775792380874,426029,426029,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37775792403619,426024,426024,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37775792421856,426029,426029,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37775792548514,426029,426029,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37775907532377,0,426021,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
37775907560770,0,426021,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
37775907587858,0,426021,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
37775994499838,426037,426037,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37775994593835,426043,426043,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37775994674705,426043,426043,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37775994772458,0,426037,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
37775994807187,0,426037,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
37775994833656,0,426037,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
37775994865999,0,426034,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
37775994893725,0,426034,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
37775994913486,0,426034,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
37775994943154,426031,426034,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37775994955043,426031,426031,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37775995102686,426030,426030,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776077863169,426040,426040,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776077925100,426030,426030,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776078111572,426038,426038,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776219419695,426031,426031,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776219465296,426037,426037,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776219520446,426032,426032,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776219548795,426032,426032,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776241203381,426032,426032,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776241323765,426031,426031,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776328259125,0,426038,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
37776328320384,0,426021,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
37776369426237,426032,426032,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776369459569,426038,426038,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776369476846,426032,426032,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776369615567,426043,426034,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776369675849,0,426021,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
37776393326706,426040,426040,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776393417693,426032,426032,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776491418232,0,426020,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
37776491460710,0,426031,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
37776548709331,426021,426021,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776548736872,426032,426032,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776548814524,426021,426021,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776548846340,426021,426021,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776548896783,426021,426021,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776548971232,426021,426021,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776549092279,426032,426032,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776549116355,426032,426032,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776549185737,426032,426032,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
37776549258837,426032,426032,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
