timestamp_ns,pid,prev_pid,cpu,latency_ns,enqueue_ts_ns,dequeue_ts_ns,comm,prev_comm,enqueue_type
37775790877842,426023,0,0,11732,37775790866110,37775790877842,b'stress-ng-aio',b'swapper/0',2
37775791123922,426024,426023,0,252469,37775790871453,37775791123922,b'stress-ng-aio',b'stress-ng-aio',2
37775791264380,426029,426024,0,390435,37775790873945,37775791264380,b'stress-ng-aio',b'stress-ng-aio',2
37775791425108,426037,426029,0,504980,37775790920128,37775791425108,b'stress-ng-aio',b'stress-ng-aio',2
37775791565121,426041,426037,0,614010,37775790951111,37775791565121,b'stress-ng-aio',b'stress-ng-aio',2
37775792096743,426024,426132,0,345950,37775791750793,37775792096743,b'stress-ng-aio',b'stress-ng-aio',2
37775792120361,426029,426024,0,281296,37775791839065,37775792120361,b'stress-ng-aio',b'stress-ng-aio',2
37775792147598,426037,426029,0,219119,37775791928479,37775792147598,b'stress-ng-aio',b'stress-ng-aio',2
37775792292879,426029,426128,0,4626,37775792288253,37775792292879,b'stress-ng-aio',b'stress-ng-aio',2
37775792302133,426037,426029,0,114223,37775792187910,37775792302133,b'stress-ng-aio',b'stress-ng-aio',2
37775792329455,426029,426128,0,3765,37775792325690,37775792329455,b'stress-ng-aio',b'stress-ng-aio',2
37775792359583,426024,426122,0,5604,37775792353979,37775792359583,b'stress-ng-aio',b'stress-ng-aio',2
37775792385306,426029,426128,0,4432,37775792380874,37775792385306,b'stress-ng-aio',b'stress-ng-aio',2
37775792407207,426024,426122,0,3588,37775792403619,37775792407207,b'stress-ng-aio',b'stress-ng-aio',2
37775792502624,426024,426132,0,4026,37775792498598,37775792502624,b'stress-ng-aio',b'stress-ng-aio',2
37775792519199,426029,426024,0,97343,37775792421856,37775792519199,b'stress-ng-aio',b'stress-ng-aio',2
37775792616712,426029,426128,0,68198,37775792548514,37775792616712,b'stress-ng-aio',b'stress-ng-aio',2
37775906980935,426036,426131,0,32169,37775906948766,37775906980935,b'stress-ng-aio',b'stress-ng-aio',2
37775907537144,426021,0,0,4767,37775907532377,37775907537144,b'stress-ng-aio',b'swapper/0',2
37775907564106,426021,0,0,3336,37775907560770,37775907564106,b'stress-ng-aio',b'swapper/0',2
37775907590803,426021,0,0,2945,37775907587858,37775907590803,b'stress-ng-aio',b'swapper/0',2
37775994519629,426037,426131,0,19791,37775994499838,37775994519629,b'stress-ng-aio',b'stress-ng-aio',2
37775994547227,426029,426037,0,39272,37775994507955,37775994547227,b'stress-ng-aio',b'stress-ng-aio',2
37775994602805,426043,426129,0,8970,37775994593835,37775994602805,b'stress-ng-aio',b'stress-ng-aio',2
37775994628163,426039,426043,0,9238,37775994618925,37775994628163,b'stress-ng-aio',b'stress-ng-aio',2
37775994747267,426043,426129,0,72562,37775994674705,37775994747267,b'stress-ng-aio',b'stress-ng-aio',2
37775994778335,426037,0,0,5877,37775994772458,37775994778335,b'stress-ng-aio',b'swapper/0',2
37775994812139,426037,0,0,4952,37775994807187,37775994812139,b'stress-ng-aio',b'swapper/0',2
37775994837635,426037,0,0,3979,37775994833656,37775994837635,b'stress-ng-aio',b'swapper/0',2
37775994869878,426034,0,0,3879,37775994865999,37775994869878,b'stress-ng-aio',b'swapper/0',2
37775994897500,426034,0,0,3775,37775994893725,37775994897500,b'stress-ng-aio',b'swapper/0',2
37775994916784,426034,0,0,3298,37775994913486,37775994916784,b'stress-ng-aio',b'swapper/0',2
37776077879785,426040,426121,0,16616,37776077863169,37776077879785,b'stress-ng-aio',b'stress-ng-aio',2
37776077935719,426030,426118,0,10619,37776077925100,37776077935719,b'stress-ng-aio',b'stress-ng-aio',2
37776078195371,426038,426124,0,83799,37776078111572,37776078195371,b'stress-ng-aio',b'stress-ng-aio',2
37776078208690,426030,426038,0,91426,37776078117264,37776078208690,b'stress-ng-aio',b'stress-ng-aio',2
37776078228026,426040,426030,0,9577,37776078218449,37776078228026,b'stress-ng-aio',b'stress-ng-aio',2
37776078255882,426021,426040,0,46616,37776078209266,37776078255882,b'stress-ng-aio',b'stress-ng-aio',2
37776078272999,426040,426021,0,9287,37776078263712,37776078272999,b'stress-ng-aio',b'stress-ng-aio',2
37776078305124,426025,426040,0,84889,37776078220235,37776078305124,b'stress-ng-aio',b'stress-ng-aio',2
37776078322224,426040,426025,0,9913,37776078312311,37776078322224,b'stress-ng-aio',b'stress-ng-aio',2
