timestamp_ns,pid,prev_pid,cpu,duration_ns,freq_khz,comm,prev_comm,voluntary
37775791123922,426023,426023,0,246080,2662966,b'stress-ng-aio',b'swapper/0',0
37775791264380,426024,426024,0,140458,3998187,b'stress-ng-aio',b'swapper/0',0
37775791425108,426029,426029,0,160728,4000854,b'stress-ng-aio',b'pkill',0
37775791565121,426037,426037,0,140013,4043782,b'stress-ng-aio',b'pkill',0
37775791712488,426041,0,0,147367,3998841,b'stress-ng-aio',b'',0
37775792120361,426024,426024,0,23618,3999805,b'stress-ng-aio',b'stress-ng-aio',0
37775792147598,426029,426029,0,27237,4000947,b'stress-ng-aio',b'stress-ng-aio',0
37775792173315,426037,0,0,25717,4000947,b'stress-ng-aio',b'',0
37775792302133,426029,426029,0,9254,3998261,b'stress-ng-aio',b'stress-ng-aio',0
37775792316765,426037,0,0,14632,4000254,b'stress-ng-aio',b'',0
37775792337239,426029,0,0,7784,4000254,b'stress-ng-aio',b'',0
37775792368405,426024,0,0,8822,4001387,b'stress-ng-aio',b'',0
37775792394452,426029,0,0,9146,3999600,b'stress-ng-aio',b'',0
37775792414510,426024,0,0,7303,3999600,b'stress-ng-aio',b'',0
37775792519199,426024,426024,0,16575,3999771,b'stress-ng-aio',b'stress-ng-aio',0
37775792536944,426029,0,0,17745,4000342,b'stress-ng-aio',b'',0
37775792631322,426029,0,0,14610,4000342,b'stress-ng-aio',b'',0
37775907003002,426036,0,0,22067,3998197,b'stress-ng-aio',b'',0
37775907552570,426021,0,0,15426,3999083,b'stress-ng-aio',b'',0
37775907579363,426021,0,0,15257,3999083,b'stress-ng-aio',b'',0
37775907603260,426021,0,0,12457,4002457,b'stress-ng-aio',b'',0
37775994547227,426037,426037,0,27598,3998137,b'stress-ng-aio',b'stress-ng-aio',0
37775994577061,426029,0,0,29834,4002015,b'stress-ng-aio',b'',0
37775994628163,426043,426043,0,25358,4000166,b'stress-ng-aio',b'stress-ng-aio',0
37775994658158,426039,0,0,29995,3999381,b'stress-ng-aio',b'',0
37775994763139,426043,0,0,15872,3999113,b'stress-ng-aio',b'',0
37775994798908,426037,0,0,20573,3999113,b'stress-ng-aio',b'',0
37775994827862,426037,0,0,15723,3999761,b'stress-ng-aio',b'',0
37775994851689,426037,0,0,14054,3999834,b'stress-ng-aio',b'',0
37775994886513,426034,0,0,16635,4000800,b'stress-ng-aio',b'',0
37775994908632,426034,0,0,11132,4000246,b'stress-ng-aio',b'',0
37775994936093,426034,0,0,19309,3999379,b'stress-ng-aio',b'',0
37776077894500,426040,0,0,14715,4000605,b'stress-ng-aio',b'',0
37776077959767,426030,0,0,24048,3999375,b'stress-ng-aio',b'',0
37776078208690,426038,426038,0,13319,3999667,b'stress-ng-aio',b'stress-ng-aio',0
37776078228026,426030,426030,0,19336,3999667,b'stress-ng-aio',b'stress-ng-aio',0
37776078255882,426040,426040,0,27856,3999582,b'stress-ng-aio',b'stress-ng-aio',0
37776078272999,426021,426021,0,17117,4000126,b'stress-ng-aio',b'stress-ng-aio',0
37776078305124,426040,426040,0,32125,4000976,b'stress-ng-aio',b'stress-ng-aio',0
37776078322224,426025,426025,0,17100,4001123,b'stress-ng-aio',b'stress-ng-aio',0
37776078342215,426040,0,0,19991,4001123,b'stress-ng-aio',b'',0
37776219503972,426037,0,0,25126,3999977,b'stress-ng-aio',b'',0
37776219538409,426032,0,0,13130,3999066,b'stress-ng-aio',b'',0
37776219565969,426032,0,0,12597,4000171,b'stress-ng-aio',b'',0
37776241304215,426032,0,0,13932,4000171,b'stress-ng-aio',b'',0
37776241413043,426031,0,0,14684,3999411,b'stress-ng-aio',b'',0
37776328280798,426038,0,0,10809,4000677,b'stress-ng-aio',b'',0
37776328331125,426021,0,0,7665,4000677,b'stress-ng-aio',b'',0
37776369443374,426032,0,0,12244,3997598,b'stress-ng-aio',b'',0
37776369497969,426038,426038,0,13306,4002181,b'stress-ng-aio',b'stress-ng-aio',0
37776369521182,426021,426021,0,23213,3998200,b'stress-ng-aio',b'stress-ng-aio',0
37776369541634,426032,426032,0,20452,3999243,b'stress-ng-aio',b'stress-ng-aio',0
37776369562997,426034,426034,0,21363,3999243,b'stress-ng-aio',b'stress-ng-aio',0
37776369585363,426033,426033,0,22366,4002450,b'stress-ng-aio',b'stress-ng-aio',0
37776369607387,426040,426040,0,22024,3998882,b'stress-ng-aio',b'stress-ng-aio',0
37776369633732,426043,426043,0,26345,4000478,b'stress-ng-aio',b'stress-ng-aio',0
37776369668165,426021,0,0,34433,3999903,b'stress-ng-aio',b'',0
37776369690924,426021,0,0,11167,3998960,b'stress-ng-aio',b'',0
37776393517410,426040,426040,0,16429,4002223,b'stress-ng-aio',b'stress-ng-aio',0
37776393547308,426032,426032,0,29898,4002223,b'stress-ng-aio',b'stress-ng-aio',0
37776393568216,426023,0,0,20908,3999928,b'stress-ng-aio',b'',0
37776491436745,426020,0,0,10381,4000480,b'stress-ng-aio',b'',0
37776491475175,426031,0,0,10467,4000480,b'stress-ng-aio',b'',0
37776548640858,426021,0,0,30672,3999718,b'stress-ng-aio',b'',0
37776548686968,426021,0,0,29303,4000735,b'stress-ng-aio',b'',0
37776548722774,426021,0,0,8424,4000735,b'stress-ng-aio',b'',0
37776548830908,426021,0,0,10645,3999309,b'stress-ng-aio',b'',0
37776548861858,426021,426021,0,11064,4000599,b'stress-ng-aio',b'stress-ng-aio',0
37776548887355,426032,0,0,25497,3998862,b'stress-ng-aio',b'',0
37776548908471,426021,0,0,7826,3998862,b'stress-ng-aio',b'',0
37776549033315,426020,426020,0,32858,4000632,b'stress-ng-aio',b'stress-ng-aio',0
37776549056013,426023,426023,0,22698,3998323,b'stress-ng-aio',b'stress-ng-aio',0
37776549070691,426021,0,0,14678,3998323,b'stress-ng-aio',b'',0
37776549107925,426032,0,0,9902,4000489,b'stress-ng-aio',b'',0
37776549155727,426020,426020,0,28694,4000469,b'stress-ng-aio',b'stress-ng-aio',0
37776549173431,426032,0,0,17704,4000469,b'stress-ng-aio',b'',0
37776549236156,426023,426023,0,25110,4001423,b'stress-ng-aio',b'stress-ng-aio',0
37776549248523,426032,0,0,12367,3999763,b'stress-ng-aio',b'',0
37776549318842,426020,426020,0,13811,3999912,b'stress-ng-aio',b'stress-ng-aio',0
37776549339949,426032,0,0,21107,3999912,b'stress-ng-aio',b'',0
37776643580930,426040,0,0,9174,3999541,b'stress-ng-aio',b'',0
37776652945853,426024,0,0,33172,4000089,b'stress-ng-aio',b'',0
37776653000440,426024,0,0,40264,4001196,b'stress-ng-aio',b'',0
37776653052799,426024,0,0,16975,4000266,b'stress-ng-aio',b'',0
37776653086055,426024,0,0,22388,4000266,b'stress-ng-aio',b'',0
37776653107407,426024,0,0,10525,3997474,b'stress-ng-aio',b'',0
37776777839489,426040,0,0,14750,4002018,b'stress-ng-aio',b'',0
37776777943104,426030,426030,0,19938,4000329,b'stress-ng-aio',b'stress-ng-aio',0
