timestamp_ns,pid,prev_pid,cpu,duration_ns,freq_khz,comm,prev_comm,voluntary
2710081662335,38930,0,0,124093,4000006,b'stress-ng-aio',b'',1
2710081688425,38938,38938,0,9436,3999982,b'stress-ng-aio',b'stress-ng-aio',0
2710081754813,38930,38930,0,66388,3999998,b'stress-ng-aio',b'pkill',0
2710081886990,38942,38942,0,132177,3999982,b'stress-ng-aio',b'stress-ng-aio',0
2710081925401,38938,0,0,38411,3999982,b'stress-ng-aio',b'',0
2710082049858,38938,0,0,18245,3999988,b'stress-ng-aio',b'',0
2710082266441,38922,38922,0,128212,4000004,b'stress-ng-aio',b'swapper/0',0
2710082288216,38928,38928,0,21775,3999993,b'stress-ng-aio',b'stress-ng-aio',0
2710082310112,38942,38942,0,21896,3999993,b'stress-ng-aio',b'stress-ng-aio',0
2710082330732,38930,0,0,20620,3999997,b'stress-ng-aio',b'',0
2710082428424,38938,0,0,10947,3999997,b'stress-ng-aio',b'',0
2710082558881,38942,0,0,11182,4000026,b'stress-ng-aio',b'',0
2710082661003,38930,38930,0,10158,3999990,b'stress-ng-aio',b'stress-ng-aio',0
2710082681680,38922,0,0,20677,3999990,b'stress-ng-aio',b'',0
2710082702403,38922,0,0,6421,4000010,b'stress-ng-aio',b'',0
2710082717407,38922,0,0,5595,4000010,b'stress-ng-aio',b'',0
2710082734462,38922,0,0,5956,3999978,b'stress-ng-aio',b'',0
2710082747307,38922,0,0,5120,3999978,b'stress-ng-aio',b'',0
2710082764842,38922,0,0,5955,4000003,b'stress-ng-aio',b'',0
2710082778570,38922,0,0,5907,3999992,b'stress-ng-aio',b'',0
2710082796104,38922,0,0,5994,3999992,b'stress-ng-aio',b'',0
2710082808895,38922,0,0,5108,4000006,b'stress-ng-aio',b'',0
2710082874345,38922,38922,0,15502,4000008,b'stress-ng-aio',b'swapper/4',0
2710087010245,38927,0,0,4135900,4000021,b'stress-ng-cpu',b'',1
2710091009540,38927,0,0,3987027,3999984,b'stress-ng-cpu',b'',1
2710096007726,38927,0,0,4991721,3999992,b'stress-ng-cpu',b'',1
2710100006900,38927,0,0,3990770,4000019,b'stress-ng-cpu',b'',1
2710104007257,38927,0,0,3993574,3999985,b'stress-ng-cpu',b'',1
2710108008305,38927,0,0,3994312,4000006,b'stress-ng-cpu',b'',1
2710110623330,38927,0,0,2607854,3999969,b'stress-ng-cpu',b'',1
2710114007326,38927,0,0,3326358,4000021,b'stress-ng-cpu',b'',1
2710158829451,38927,0,0,44785021,3999996,b'stress-ng-cpu',b'',1
