stressor,bogo_ops,real_time,usr_time,sys_time,bogo_ops_real_time,bogo_ops_usr_sys_time,cpu_used_per_instance,rss_max
cpu,386618.0,60.01,357.75,0.05,6443.03,1080.54,33.13,3852.0
