timestamp_ns,pid,prev_pid,cpu,latency_ns,enqueue_ts_ns,dequeue_ts_ns,comm,prev_comm,enqueue_type
79508881428404,265198,265144,0,6259,79508881422145,79508881428404,b'stress-ng-cpu',b'stress-ng',2
79508881566266,265203,265221,2,70040,79508881496226,79508881566266,b'stress-ng-aio',b'stress-ng-aio',2
79508881576473,265197,265203,2,71327,79508881505146,79508881576473,b'stress-ng-aio',b'stress-ng-aio',2
79508881682602,265204,265237,2,180201,79508881502401,79508881682602,b'stress-ng-cpu',b'stress-ng-aio',2
79508881421096,265197,0,4,12322,79508881408774,79508881421096,b'stress-ng-aio',b'swapper/4',2
79508881512847,265201,265144,4,42236,79508881470611,79508881512847,b'stress-ng-aio',b'stress-ng',2
79508881523472,265200,265201,4,58952,79508881464520,79508881523472,b'stress-ng-cpu',b'stress-ng-aio',2
79508881509686,265199,0,5,53815,79508881455871,79508881509686,b'stress-ng-aio',b'swapper/5',2
79508881639284,265202,265222,5,147293,79508881491991,79508881639284,b'stress-ng-cpu',b'stress-ng-aio',2
79508882009532,265205,265202,5,499840,79508881509692,79508882009532,b'stress-ng-aio',b'stress-ng-cpu',2
79508882020739,265207,265205,5,493735,79508881527004,79508882020739,b'stress-ng-aio',b'stress-ng-aio',2
79508882033664,265199,265207,5,500851,79508881532813,79508882033664,b'stress-ng-aio',b'stress-ng-aio',2
79508882052819,265201,265199,5,516910,79508881535909,79508882052819,b'stress-ng-aio',b'stress-ng-aio',2
79508882067883,265206,265201,5,548168,79508881519715,79508882067883,b'stress-ng-cpu',b'stress-ng-aio',2
79508883008206,265203,265198,0,1422504,79508881585702,79508883008206,b'stress-ng-aio',b'stress-ng-cpu',2
79508883161632,265211,265235,0,1598414,79508881563218,79508883161632,b'stress-ng-aio',b'stress-ng-aio',2
79508883254361,265209,265221,0,1708121,79508881546240,79508883254361,b'stress-ng-aio',b'stress-ng-aio',2
79508883531804,265208,265236,0,1993150,79508881538654,79508883531804,b'stress-ng-cpu',b'stress-ng-aio',2
79508885176449,265205,265238,2,3148635,79508882027814,79508885176449,b'stress-ng-aio',b'stress-ng-aio',2
79508885201068,265213,265205,2,3624216,79508881576852,79508885201068,b'stress-ng-aio',b'stress-ng-aio',2
79508885226052,265217,265213,2,3619743,79508881606309,79508885226052,b'stress-ng-aio',b'stress-ng-aio',2
79508885250167,265207,265217,2,3210676,79508882039491,79508885250167,b'stress-ng-aio',b'stress-ng-aio',2
79508885370146,265198,265237,2,2361940,79508883008206,79508885370146,b'stress-ng-cpu',b'stress-ng-aio',2
79508885206366,265215,265243,4,3614500,79508881591866,79508885206366,b'stress-ng-aio',b'stress-ng-aio',2
79508885226933,265218,265215,4,3613204,79508881613729,79508885226933,b'stress-ng-aio',b'stress-ng-aio',2
79508885250651,265220,265218,4,3620490,79508881630161,79508885250651,b'stress-ng-aio',b'stress-ng-aio',2
79508885349291,265209,265234,4,2077167,79508883272124,79508885349291,b'stress-ng-aio',b'stress-ng-aio',2
79508885383611,265202,265221,4,3374079,79508882009532,79508885383611,b'stress-ng-cpu',b'stress-ng-aio',2
79508885006515,265210,265206,5,3450857,79508881555658,79508885006515,b'stress-ng-aio',b'stress-ng-cpu',2
79508885134648,265212,265247,5,3564787,79508881569861,79508885134648,b'stress-ng-aio',b'stress-ng-aio',2
79508885204496,265214,265246,5,3620930,79508881583566,79508885204496,b'stress-ng-aio',b'stress-ng-aio',2
79508885221294,265216,265214,5,3622169,79508881599125,79508885221294,b'stress-ng-aio',b'stress-ng-aio',2
79508885236832,265219,265216,5,3615019,79508881621813,79508885236832,b'stress-ng-aio',b'stress-ng-aio',2
79508885321586,265197,265222,5,2129173,79508883192413,79508885321586,b'stress-ng-aio',b'stress-ng-aio',2
79508885393727,265199,265235,5,126542,79508885267185,79508885393727,b'stress-ng-aio',b'stress-ng-aio',2
79508885404778,265203,265199,5,111853,79508885292925,79508885404778,b'stress-ng-aio',b'stress-ng-aio',2
79508885530202,265201,265241,5,243330,79508885286872,79508885530202,b'stress-ng-aio',b'stress-ng-aio',2
79508885600038,265211,265233,5,253780,79508885346258,79508885600038,b'stress-ng-aio',b'stress-ng-aio',2
79508886115574,265207,265238,5,686889,79508885428685,79508886115574,b'stress-ng-aio',b'stress-ng-aio',2
79508886125791,265219,265207,5,641387,79508885484404,79508886125791,b'stress-ng-aio',b'stress-ng-aio',2
79508886145007,265205,265234,5,591667,79508885553340,79508886145007,b'stress-ng-aio',b'stress-ng-aio',2
79508886181274,265200,265237,5,1172046,79508885009228,79508886181274,b'stress-ng-cpu',b'stress-ng-aio',2
79508887007981,265210,265208,0,1329282,79508885678699,79508887007981,b'stress-ng-aio',b'stress-ng-cpu',2
79508887040032,265204,265241,0,2029838,79508885010194,79508887040032,b'stress-ng-cpu',b'stress-ng-aio',2
79508889010312,265209,265198,2,3387946,79508885622366,79508889010312,b'stress-ng-aio',b'stress-ng-cpu',2
79508889046564,265220,265232,2,3314702,79508885731862,79508889046564,b'stress-ng-aio',b'stress-ng-aio',2
79508889062495,265214,265220,2,3279487,79508885783008,79508889062495,b'stress-ng-aio',b'stress-ng-aio',2
79508889082172,265215,265214,2,3245832,79508885836340,79508889082172,b'stress-ng-aio',b'stress-ng-aio',2
79508889118404,265216,265236,2,3230642,79508885887762,79508889118404,b'stress-ng-aio',b'stress-ng-aio',2
79508889151506,265217,265239,2,3211902,79508885939604,79508889151506,b'stress-ng-aio',b'stress-ng-aio',2
