timestamp_ns,pid,prev_pid,cpu,latency_ns,enqueue_ts_ns,dequeue_ts_ns,comm,prev_comm,enqueue_type
36351701173617,409060,408975,0,65783,36351701107834,36351701173617,b'stress-ng-cpu',b'stress-ng',2
36351701183924,409061,408976,4,53610,36351701130314,36351701183924,b'stress-ng-aio',b'stress-ng',2
36351701298910,409062,409095,4,153966,36351701144944,36351701298910,b'stress-ng-aio',b'stress-ng-aio',2
36351701309770,409064,409062,4,154625,36351701155145,36351701309770,b'stress-ng-aio',b'stress-ng-aio',2
36351701402743,409063,409096,4,251642,36351701151101,36351701402743,b'stress-ng-cpu',b'stress-ng-aio',2
36351702040209,409065,409063,4,878806,36351701161403,36351702040209,b'stress-ng-cpu',b'stress-ng-cpu',2
36351703136411,409066,408976,4,1954161,36351701182250,36351703136411,b'stress-ng-aio',b'stress-ng',2
36351703149537,409069,409066,4,1945226,36351701204311,36351703149537,b'stress-ng-aio',b'stress-ng-aio',2
36351703169964,409067,409069,4,1978681,36351701191283,36351703169964,b'stress-ng-aio',b'stress-ng-aio',2
36351703188649,409061,409067,4,1970166,36351701218483,36351703188649,b'stress-ng-aio',b'stress-ng-aio',2
36351703222952,409073,409061,4,1991935,36351701231017,36351703222952,b'stress-ng-cpu',b'stress-ng-aio',2
36351705041707,409080,409073,4,3769638,36351701272069,36351705041707,b'stress-ng-aio',b'stress-ng-cpu',2
36351705158880,409064,409112,4,3818946,36351701339934,36351705158880,b'stress-ng-aio',b'stress-ng-aio',2
36351705444811,409070,409110,4,4234257,36351701210554,36351705444811,b'stress-ng-cpu',b'stress-ng-aio',2
36351706038312,409082,409070,4,4754350,36351701283962,36351706038312,b'stress-ng-aio',b'stress-ng-cpu',2
36351706059320,409075,409082,4,4817676,36351701241644,36351706059320,b'stress-ng-aio',b'stress-ng-aio',2
36351706101837,409076,409075,4,4854473,36351701247364,36351706101837,b'stress-ng-aio',b'stress-ng-aio',2
36351706125490,409079,409076,4,4860379,36351701265111,36351706125490,b'stress-ng-aio',b'stress-ng-aio',2
36351706149358,409081,409079,4,4871382,36351701277976,36351706149358,b'stress-ng-aio',b'stress-ng-aio',2
36351706809166,409077,409107,4,5556255,36351701252911,36351706809166,b'stress-ng-aio',b'stress-ng-aio',2
36351706829213,409078,409077,4,5570527,36351701258686,36351706829213,b'stress-ng-aio',b'stress-ng-aio',2
36351706851390,409074,409078,4,5616253,36351701235137,36351706851390,b'stress-ng-aio',b'stress-ng-aio',2
36351706874509,409066,409074,4,3714217,36351703160292,36351706874509,b'stress-ng-aio',b'stress-ng-aio',2
36351706898419,409069,409066,4,3719142,36351703179277,36351706898419,b'stress-ng-aio',b'stress-ng-aio',2
36351706921542,409067,409069,4,3723415,36351703198127,36351706921542,b'stress-ng-aio',b'stress-ng-aio',2
36351707101887,409065,409095,4,4063232,36351703038655,36351707101887,b'stress-ng-cpu',b'stress-ng-aio',2
36351711051883,409083,409065,4,6930766,36351704121117,36351711051883,b'stress-ng-aio',b'stress-ng-cpu',2
36351711190831,409071,409096,4,7107497,36351704083334,36351711190831,b'stress-ng-aio',b'stress-ng-aio',2
36351711214118,409072,409071,4,7111110,36351704103008,36351711214118,b'stress-ng-aio',b'stress-ng-aio',2
36351711239886,409080,409072,4,6153058,36351705086828,36351711239886,b'stress-ng-aio',b'stress-ng-aio',2
36351711264684,409073,409080,4,6222977,36351705041707,36351711264684,b'stress-ng-cpu',b'stress-ng-aio',2
36351715033279,409070,409073,4,8994967,36351706038312,36351715033279,b'stress-ng-cpu',b'stress-ng-cpu',2
36351717024753,409062,409070,4,5901023,36351711123730,36351717024753,b'stress-ng-aio',b'stress-ng-cpu',2
36351717389724,409063,409096,4,6353383,36351711036341,36351717389724,b'stress-ng-cpu',b'stress-ng-aio',2
36351721035927,409069,409063,4,5748346,36351715287581,36351721035927,b'stress-ng-aio',b'stress-ng-cpu',2
36351721082280,409067,409069,4,5692786,36351715389494,36351721082280,b'stress-ng-aio',b'stress-ng-aio',2
36351721103550,409075,409067,4,5393966,36351715709584,36351721103550,b'stress-ng-aio',b'stress-ng-aio',2
36351721127296,409064,409075,4,6050108,36351715077188,36351721127296,b'stress-ng-aio',b'stress-ng-aio',2
36351721149339,409074,409064,4,5655495,36351715493844,36351721149339,b'stress-ng-aio',b'stress-ng-aio',2
36351721186748,409076,409112,4,5389421,36351715797327,36351721186748,b'stress-ng-aio',b'stress-ng-aio',2
36351721204243,409079,409076,4,5606154,36351715598089,36351721204243,b'stress-ng-aio',b'stress-ng-aio',2
36351721260560,409078,409099,4,5332197,36351715928363,36351721260560,b'stress-ng-aio',b'stress-ng-aio',2
36351721453721,409073,409110,4,6420442,36351715033279,36351721453721,b'stress-ng-cpu',b'stress-ng-aio',2
36351722035693,409060,409073,4,7002413,36351715033280,36351722035693,b'stress-ng-cpu',b'stress-ng-cpu',2
36351723035758,409077,409060,4,7032996,36351716002762,36351723035758,b'stress-ng-aio',b'stress-ng-cpu',2
36351723066508,409071,409077,4,5994939,36351717071569,36351723066508,b'stress-ng-aio',b'stress-ng-aio',2
36351723098570,409072,409071,4,5942299,36351717156271,36351723098570,b'stress-ng-aio',b'stress-ng-aio',2
36351723119158,409083,409072,4,5884112,36351717235046,36351723119158,b'stress-ng-aio',b'stress-ng-aio',2
36351723138586,409080,409083,4,5823837,36351717314749,36351723138586,b'stress-ng-aio',b'stress-ng-aio',2
36351723204275,409070,409109,4,6179522,36351717024753,36351723204275,b'stress-ng-cpu',b'stress-ng-aio',2
36351725037374,409082,409070,4,3737545,36351721299829,36351725037374,b'stress-ng-aio',b'stress-ng-cpu',2
36351725060190,409081,409082,4,3678289,36351721381901,36351725060190,b'stress-ng-aio',b'stress-ng-aio',2
36351725107058,409063,409105,4,4071131,36351721035927,36351725107058,b'stress-ng-cpu',b'stress-ng-aio',2
36351729033000,409060,409063,4,5997242,36351723035758,36351729033000,b'stress-ng-cpu',b'stress-ng-cpu',2
36351733031992,409070,409060,4,7994618,36351725037374,36351733031992,b'stress-ng-cpu',b'stress-ng-cpu',2
36351736044638,409068,409070,4,8007070,36351728037568,36351736044638,b'stress-ng-cpu',b'stress-ng-cpu',2
36351740034275,409063,409068,4,11001275,36351729033000,36351740034275,b'stress-ng-cpu',b'stress-ng-cpu',2
36351744033372,409073,409063,4,3999095,36351740034277,36351744033372,b'stress-ng-cpu',b'stress-ng-cpu',2
36351748044738,409065,409073,4,12013109,36351736031629,36351748044738,b'stress-ng-cpu',b'stress-ng-cpu',2
