timestamp_ns,pid,cpu,refs,misses,cache_level,comm
36351722052899,409060,4,0,851,0,b'stress-ng-cpu'
36351722078730,409060,4,0,851,0,b'stress-ng-cpu'
36351722092836,409060,4,0,4829,0,b'stress-ng-cpu'
36351723015905,409060,4,2154,0,0,b'stress-ng-cpu'
36351723048497,409077,4,0,41967,0,b'stress-ng-aio'
36351723054122,409077,4,13037,0,0,b'stress-ng-aio'
36351723156177,409080,4,127577,0,0,b'stress-ng-aio'
36351723453692,409070,4,267924,0,0,b'stress-ng-cpu'
36351724010142,409070,4,347034,0,0,b'stress-ng-cpu'
36351724600566,409070,4,385721,0,0,b'stress-ng-cpu'
36351725268675,409063,4,448560,0,0,b'stress-ng-cpu'
36351725908296,409063,4,476428,0,0,b'stress-ng-cpu'
36351726605165,409063,4,519509,0,0,b'stress-ng-cpu'
36351781412739,409070,4,567681,0,0,b'stress-ng-cpu'
36351782204930,409070,4,580178,0,0,b'stress-ng-cpu'
36351783222555,409063,4,601281,0,0,b'stress-ng-cpu'
36351784189834,409063,4,602418,0,0,b'stress-ng-cpu'
36351839105708,409073,4,0,17388,0,b'stress-ng-cpu'
36351839341795,409073,4,588452,0,0,b'stress-ng-cpu'
36351839964319,409073,4,588452,0,0,b'stress-ng-cpu'
36351840601640,409073,4,657205,0,0,b'stress-ng-cpu'
36351841312616,409073,4,732297,0,0,b'stress-ng-cpu'
36351842108559,409073,4,789451,0,0,b'stress-ng-cpu'
36351842946075,409073,4,814745,0,0,b'stress-ng-cpu'
36351897865399,409065,4,845802,0,0,b'stress-ng-cpu'
36351898824696,409065,4,850690,0,0,b'stress-ng-cpu'
36351899750009,409065,4,858224,0,0,b'stress-ng-cpu'
36351900736397,409065,4,873505,0,0,b'stress-ng-cpu'
36351955833788,409065,4,863984,0,0,b'stress-ng-cpu'
36351956820529,409065,4,864546,0,0,b'stress-ng-cpu'
36351957760611,409065,4,867314,0,0,b'stress-ng-cpu'
36351958748976,409065,4,879622,0,0,b'stress-ng-cpu'
36352013895554,409063,4,0,4703,0,b'stress-ng-cpu'
36352013896409,409063,4,880533,0,0,b'stress-ng-cpu'
36352015494770,409070,4,816798,0,0,b'stress-ng-cpu'
36352016628826,409070,4,766286,0,0,b'stress-ng-cpu'
36352071727827,409070,4,749397,0,0,b'stress-ng-cpu'
36352073020255,409070,4,718961,0,0,b'stress-ng-cpu'
36352073383709,409070,4,0,2567,0,b'stress-ng-cpu'
36352074066948,409070,4,699607,0,0,b'stress-ng-cpu'
36352129106664,409063,4,690066,0,0,b'stress-ng-cpu'
36352130157637,409063,4,688329,0,0,b'stress-ng-cpu'
36352131315705,409063,4,667366,0,0,b'stress-ng-cpu'
36352132523075,409063,4,649046,0,0,b'stress-ng-cpu'
36352186997187,409063,4,0,1442,0,b'stress-ng-cpu'
36352187177653,409063,4,0,1451,0,b'stress-ng-cpu'
36352187207941,409063,4,0,2274,0,b'stress-ng-cpu'
36352187261842,409063,4,0,11368,0,b'stress-ng-cpu'
36352187804777,409063,4,624309,0,0,b'stress-ng-cpu'
36352188960356,409063,4,607942,0,0,b'stress-ng-cpu'
36352190028063,409063,4,588796,0,0,b'stress-ng-cpu'
36352245080104,409060,4,579868,0,0,b'stress-ng-cpu'
36352245943391,409060,4,579868,0,0,b'stress-ng-cpu'
36352246833869,409060,4,600593,0,0,b'stress-ng-cpu'
36352248093170,409060,4,594977,0,0,b'stress-ng-cpu'
36352303263651,409060,4,563953,0,0,b'stress-ng-cpu'
36352304116010,409060,4,577651,0,0,b'stress-ng-cpu'
36352304975987,409060,4,590155,0,0,b'stress-ng-cpu'
36352305492805,409060,4,0,10257,0,b'stress-ng-cpu'
36352305964376,409060,4,609459,0,0,b'stress-ng-cpu'
36352306865056,409060,4,608815,0,0,b'stress-ng-cpu'
36352361570887,409073,4,624605,0,0,b'stress-ng-cpu'
36352362260001,409073,4,660725,0,0,b'stress-ng-cpu'
36352362972172,409073,4,697964,0,0,b'stress-ng-cpu'
36352363746153,409073,4,755780,0,0,b'stress-ng-cpu'
36352364680593,409073,4,799359,0,0,b'stress-ng-cpu'
36352419519027,409073,4,811314,0,0,b'stress-ng-cpu'
36352420408304,409073,4,825145,0,0,b'stress-ng-cpu'
36352421264946,409073,4,852093,0,0,b'stress-ng-cpu'
