timestamp_ns,pid,prev_pid,cpu,duration_ns,freq_khz,comm,prev_comm,voluntary
35678497336239,401543,0,3,10458,3226150,b'stress-ng-aio',b'',0
35678497597442,401554,0,3,23358,3998621,b'stress-ng-aio',b'',0
35678497688765,401543,401543,3,18481,4043242,b'stress-ng-aio',b'stress-ng-aio',0
35678497710169,401548,0,3,21404,4031614,b'stress-ng-aio',b'',0
35678497906903,401545,0,3,18501,4032600,b'stress-ng-aio',b'',0
35678498025327,401543,0,3,31400,4033687,b'stress-ng-aio',b'',0
35678498057753,401545,0,3,8949,4029958,b'stress-ng-aio',b'',0
35678498088101,401548,0,3,9373,4037151,b'stress-ng-aio',b'',0
35678498319851,401544,0,3,21423,4031557,b'stress-ng-aio',b'',0
35678498342736,401544,0,3,10914,4031557,b'stress-ng-aio',b'',0
35678498369735,401544,0,3,17201,4031108,b'stress-ng-aio',b'',0
35678689714763,401563,0,3,32669,4031819,b'stress-ng-aio',b'',0
35678689734466,401563,0,3,5622,4031819,b'stress-ng-aio',b'',0
35678689912875,401544,401544,3,20945,4041289,b'stress-ng-aio',b'stress-ng-aio',0
35678689930605,401563,0,3,17730,4041289,b'stress-ng-aio',b'',0
35678689949259,401563,0,3,6072,4039079,b'stress-ng-aio',b'',0
35678689962037,401563,0,3,5148,4039079,b'stress-ng-aio',b'',0
35678689978291,401563,0,3,5700,4019879,b'stress-ng-aio',b'',0
35678689990641,401563,0,3,5074,4057162,b'stress-ng-aio',b'',0
35678690109492,401563,0,3,8454,4024344,b'stress-ng-aio',b'',0
35678731575302,401543,401543,3,35082,4035705,b'stress-ng-aio',b'stress-ng-aio',0
35678731599317,401556,0,3,24015,4032928,b'stress-ng-aio',b'',0
35678731698750,401557,0,3,14812,4029712,b'stress-ng-aio',b'',0
35678731713377,401557,0,3,6760,4062317,b'stress-ng-aio',b'',0
35678731728192,401557,0,3,8706,4036398,b'stress-ng-aio',b'',0
35678731745939,401557,0,3,11719,4036398,b'stress-ng-aio',b'',0
35678731769476,401557,0,3,13083,4033612,b'stress-ng-aio',b'',0
35678731794075,401552,0,3,15203,4033893,b'stress-ng-aio',b'',0
35678731812748,401552,0,3,9111,4050148,b'stress-ng-aio',b'',0
35678731832083,401552,401552,3,12387,4031946,b'stress-ng-aio',b'stress-ng-aio',0
35678731844663,401543,401543,3,12580,4023529,b'stress-ng-aio',b'stress-ng-aio',0
35678731856945,401552,0,3,12282,4023529,b'stress-ng-aio',b'',0
35678731879257,401552,401552,3,16118,4034259,b'stress-ng-aio',b'stress-ng-aio',0
35678731889596,401543,0,3,10339,4034988,b'stress-ng-aio',b'',0
35678731908743,401543,0,3,11541,4034988,b'stress-ng-aio',b'',0
35678732025223,401547,0,3,23442,4026446,b'stress-ng-aio',b'',0
35678732060459,401552,0,3,7796,4029152,b'stress-ng-aio',b'',0
35678732073906,401552,0,3,6811,4029152,b'stress-ng-aio',b'',0
35678732091141,401552,0,3,11231,4030080,b'stress-ng-aio',b'',0
35678732108199,401552,0,3,8740,4031668,b'stress-ng-aio',b'',0
35678732125462,401552,0,3,11441,4031668,b'stress-ng-aio',b'',0
35678948135393,401552,0,3,20363,4034291,b'stress-ng-aio',b'',0
35678948236905,401557,0,3,16725,4032912,b'stress-ng-aio',b'',0
35678948286085,401552,0,3,6553,4036213,b'stress-ng-aio',b'',0
35678948299553,401552,0,3,5296,4036213,b'stress-ng-aio',b'',0
35678948561576,401546,0,3,15382,4033192,b'stress-ng-aio',b'',0
35678948578325,401546,0,3,9108,4023766,b'stress-ng-aio',b'',0
35678948591570,401546,0,3,6290,4023766,b'stress-ng-aio',b'',0
35678948604469,401546,0,3,6940,4026125,b'stress-ng-aio',b'',0
35678948619639,401546,0,3,8618,4030907,b'stress-ng-aio',b'',0
