timestamp_ns,pid,prev_pid,cpu,latency_ns,enqueue_ts_ns,dequeue_ts_ns,comm,prev_comm,enqueue_type
35678497325781,401543,401586,3,155892,35678497169889,35678497325781,b'stress-ng-aio',b'stress-ng-aio',2
35678497574084,401554,401582,3,308823,35678497265261,35678497574084,b'stress-ng-aio',b'stress-ng-aio',2
35678497670284,401543,401604,3,323944,35678497346340,35678497670284,b'stress-ng-aio',b'stress-ng-aio',2
35678497688765,401548,401543,3,166436,35678497522329,35678497688765,b'stress-ng-aio',b'stress-ng-aio',2
35678497888402,401545,401573,3,68057,35678497820345,35678497888402,b'stress-ng-aio',b'stress-ng-aio',2
35678497993927,401543,401568,3,72325,35678497921602,35678497993927,b'stress-ng-aio',b'stress-ng-aio',2
35678498048804,401545,401573,3,4198,35678498044606,35678498048804,b'stress-ng-aio',b'stress-ng-aio',2
35678498078728,401548,401582,3,4204,35678498074524,35678498078728,b'stress-ng-aio',b'stress-ng-aio',2
35678498298428,401544,0,3,6783,35678498291645,35678498298428,b'stress-ng-aio',b'swapper/3',2
35678498331822,401544,0,3,4028,35678498327794,35678498331822,b'stress-ng-aio',b'swapper/3',2
35678498352534,401544,0,3,3483,35678498349051,35678498352534,b'stress-ng-aio',b'swapper/3',2
35678689682094,401563,0,3,9946,35678689672148,35678689682094,b'stress-ng-aio',b'swapper/3',2
35678689728844,401563,0,3,2898,35678689725946,35678689728844,b'stress-ng-aio',b'swapper/3',2
35678689891930,401544,401573,3,124777,35678689767153,35678689891930,b'stress-ng-aio',b'stress-ng-aio',2
35678689912875,401563,401544,3,139140,35678689773735,35678689912875,b'stress-ng-aio',b'stress-ng-aio',2
35678689943187,401563,401608,3,2894,35678689940293,35678689943187,b'stress-ng-aio',b'stress-ng-aio',2
35678689956889,401563,401608,3,2397,35678689954492,35678689956889,b'stress-ng-aio',b'stress-ng-aio',2
35678689972591,401563,401608,3,2668,35678689969923,35678689972591,b'stress-ng-aio',b'stress-ng-aio',2
35678689985567,401563,401608,3,2275,35678689983292,35678689985567,b'stress-ng-aio',b'stress-ng-aio',2
35678690101038,401563,401608,3,3642,35678690097396,35678690101038,b'stress-ng-aio',b'stress-ng-aio',2
35678731540220,401543,401584,3,208980,35678731331240,35678731540220,b'stress-ng-aio',b'stress-ng-aio',2
35678731575302,401556,401543,3,136918,35678731438384,35678731575302,b'stress-ng-aio',b'stress-ng-aio',2
35678731683938,401557,0,3,3460,35678731680478,35678731683938,b'stress-ng-aio',b'swapper/3',2
35678731706617,401557,0,3,2527,35678731704090,35678731706617,b'stress-ng-aio',b'swapper/3',2
35678731719486,401557,0,3,2348,35678731717138,35678731719486,b'stress-ng-aio',b'swapper/3',2
35678731734220,401557,0,3,2329,35678731731891,35678731734220,b'stress-ng-aio',b'swapper/3',2
35678731756393,401557,401572,3,5554,35678731750839,35678731756393,b'stress-ng-aio',b'stress-ng-aio',2
35678731778872,401552,0,3,3414,35678731775458,35678731778872,b'stress-ng-aio',b'swapper/3',2
35678731803637,401552,0,3,3099,35678731800538,35678731803637,b'stress-ng-aio',b'swapper/3',2
35678731819696,401552,0,3,2387,35678731817309,35678731819696,b'stress-ng-aio',b'swapper/3',2
