stressor,bogo_ops,real_time,usr_time,sys_time,bogo_ops_real_time,bogo_ops_usr_sys_time,cpu_used_per_instance,rss_max
cpu,343575.0,60.0,358.55,0.14,5725.91,957.86,99.63,3860.0
