stressor,bogo_ops,real_time,usr_time,sys_time,bogo_ops_real_time,bogo_ops_usr_sys_time,cpu_used_per_instance,rss_max
aio,64844.0,60.07,0.41,0.02,1079.49,153921.02,0.12,3288.0
