timestamp_ns,pid,cpu,refs,misses,cache_level,comm
79857394929874,269128,0,202284,0,0,b'stress-ng-cpu'
79857394940597,269128,0,0,113431,0,b'stress-ng-cpu'
79857394757970,269127,1,104428,0,0,b'stress-ng-cpu'
79857394896831,269127,1,104428,0,0,b'stress-ng-cpu'
79857395031319,269127,1,1268799,0,0,b'stress-ng-cpu'
79857395379475,269128,0,398619,0,0,b'stress-ng-cpu'
79857395795033,269130,4,384375,0,0,b'stress-ng-cpu'
79857396159862,269129,0,1909780,0,0,b'stress-ng-cpu'
79857396454373,269130,4,1131769,0,0,b'stress-ng-cpu'
79857396772564,269127,1,12245592,0,0,b'stress-ng-cpu'
79857398085954,269132,4,3965416,0,0,b'stress-ng-cpu'
79857399009304,269129,0,5352042,0,0,b'stress-ng-cpu'
79857399001957,269132,4,0,44402,0,b'stress-ng-cpu'
79857400637533,269133,1,0,86105,0,b'stress-ng-cpu'
79857405311620,269146,4,5820720,0,0,b'stress-ng-cpu'
79857407636395,269147,0,5863683,0,0,b'stress-ng-cpu'
79857408117215,269144,1,0,97041,0,b'stress-ng-cpu'
79857410740577,269143,4,0,35903,0,b'stress-ng-cpu'
79857411945765,269139,1,9520281,0,0,b'stress-ng-cpu'
79857415692646,269131,4,5615616,0,0,b'stress-ng-cpu'
79857417021924,269130,0,6121224,0,0,b'stress-ng-cpu'
79857418003073,269134,1,0,88439,0,b'stress-ng-cpu'
79857418056051,269129,4,0,43470,0,b'stress-ng-cpu'
79857420171730,269133,0,0,48036,0,b'stress-ng-cpu'
79857423414893,269135,1,8697329,0,0,b'stress-ng-cpu'
79857425337603,269137,4,5717340,0,0,b'stress-ng-cpu'
79857426150362,269146,0,0,58380,0,b'stress-ng-cpu'
79857427706338,269149,4,0,46899,0,b'stress-ng-cpu'
79857428016026,269147,0,5620311,0,0,b'stress-ng-cpu'
79857433990492,269139,1,0,52407,0,b'stress-ng-cpu'
79857434004640,269139,1,8109425,0,0,b'stress-ng-cpu'
79857434899343,269128,4,5992567,0,0,b'stress-ng-cpu'
79857435034934,269141,0,0,57961,0,b'stress-ng-cpu'
79857436062623,269141,0,6611206,0,0,b'stress-ng-cpu'
79857438024952,269130,4,0,42916,0,b'stress-ng-cpu'
79857442087975,269134,1,0,52407,0,b'stress-ng-cpu'
79857443509578,269134,1,8518245,0,0,b'stress-ng-cpu'
79857445719801,269143,4,5642430,0,0,b'stress-ng-cpu'
79857446419315,269142,4,0,41513,0,b'stress-ng-cpu'
79857446572898,269132,0,6485882,0,0,b'stress-ng-cpu'
79857448875209,269132,0,0,46456,0,b'stress-ng-cpu'
79857448900170,269135,1,0,61712,0,b'stress-ng-cpu'
79857452399813,269146,1,9369926,0,0,b'stress-ng-cpu'
79857453038444,269147,4,0,56693,0,b'stress-ng-cpu'
79857454460832,269147,4,6187684,0,0,b'stress-ng-cpu'
79857457126693,269145,0,5968294,0,0,b'stress-ng-cpu'
79857458019216,269127,0,0,45932,0,b'stress-ng-cpu'
79857458371136,269128,1,0,71684,0,b'stress-ng-cpu'
79857461333382,269130,1,10083991,0,0,b'stress-ng-cpu'
79857463089515,269144,4,0,60474,0,b'stress-ng-cpu'
79857463957117,269144,4,6457625,0,0,b'stress-ng-cpu'
79857464064417,269129,0,0,53789,0,b'stress-ng-cpu'
79857467614233,269132,0,5740975,0,0,b'stress-ng-cpu'
79857468025023,269135,1,0,67271,0,b'stress-ng-cpu'
79857470835096,269136,4,0,59948,0,b'stress-ng-cpu'
79857471722564,269146,1,9908895,0,0,b'stress-ng-cpu'
79857474492021,269148,4,6241365,0,0,b'stress-ng-cpu'
79857476020371,269138,0,0,45304,0,b'stress-ng-cpu'
79857477492859,269138,0,5705164,0,0,b'stress-ng-cpu'
79857477648900,269128,1,0,64418,0,b'stress-ng-cpu'
79857481648087,269130,1,10072724,0,0,b'stress-ng-cpu'
79857482298257,269134,0,0,49504,0,b'stress-ng-cpu'
79857483970653,269129,4,6609106,0,0,b'stress-ng-cpu'
