timestamp_ns,pid,prev_pid,cpu,duration_ns,freq_khz,comm,prev_comm,voluntary
80567004346896,277344,0,0,10370,4000016,b'stress-ng-aio',b'',0
80567004369007,277350,0,0,6914,4000016,b'stress-ng-aio',b'',0
80567004421152,277341,0,0,14443,4000016,b'stress-ng-aio',b'',0
80567004523111,277348,0,0,14890,4000016,b'stress-ng-aio',b'',0
80567004734465,277350,0,0,21221,4000016,b'stress-ng-aio',b'',0
80567005046603,277347,277347,0,14932,4000016,b'stress-ng-aio',b'stress-ng-aio',0
80567005069874,277346,0,0,23271,4000016,b'stress-ng-aio',b'',0
80567003851098,277330,0,1,23779,4000016,b'stress-ng-aio',b'',0
80567004376485,277336,0,1,7320,4000016,b'stress-ng-aio',b'',0
80567004424171,277337,0,1,9454,4000016,b'stress-ng-aio',b'',0
80567004682222,277352,0,1,14922,4000005,b'stress-ng-aio',b'',0
80567004713401,277351,0,1,14903,4000005,b'stress-ng-aio',b'',0
80567004751665,277335,0,1,14574,4000005,b'stress-ng-aio',b'',0
80567004973435,277349,0,1,22864,4000005,b'stress-ng-aio',b'',0
80567005090869,277337,277337,1,13736,4000005,b'stress-ng-aio',b'stress-ng-aio',0
80567005107984,277351,277351,1,17115,4000005,b'stress-ng-aio',b'stress-ng-aio',0
80567005122311,277336,0,1,14327,4000005,b'stress-ng-aio',b'',0
80567005228165,277342,277342,1,15263,4000005,b'stress-ng-aio',b'stress-ng-aio',0
80567005252705,277331,0,1,24540,4000005,b'stress-ng-aio',b'',0
80567004259824,277332,0,2,12910,4000005,b'stress-ng-aio',b'',0
80567004295430,277343,277343,2,8849,4000005,b'stress-ng-aio',b'pkill',0
80567004311713,277335,277335,2,16283,4000005,b'stress-ng-aio',b'pkill',0
80567004327351,277345,277345,2,15638,4000005,b'stress-ng-aio',b'pkill',0
80567004341741,277349,0,2,14390,4000005,b'stress-ng-aio',b'',0
80567004696498,277332,0,2,19559,3999987,b'stress-ng-aio',b'',0
80567004713141,277349,0,2,7601,3999987,b'stress-ng-aio',b'',0
80567004753719,277345,0,2,20609,3999987,b'stress-ng-aio',b'',0
80567004787326,277331,0,2,17593,3999987,b'stress-ng-aio',b'',0
80567004819976,277342,0,2,17086,3999987,b'stress-ng-aio',b'',0
80567005014244,277341,277341,2,19394,3999987,b'stress-ng-aio',b'stress-ng-aio',0
80567005031684,277334,0,2,17440,3999987,b'stress-ng-aio',b'',0
80567004261577,277333,0,3,10973,3999987,b'stress-ng-aio',b'',0
80567004297797,277329,0,3,20854,3999987,b'stress-ng-aio',b'',0
80567004319684,277352,277352,3,8994,3999987,b'stress-ng-aio',b'pkill',0
80567004343366,277331,0,3,23682,3999987,b'stress-ng-aio',b'',0
80567004686992,277343,0,3,19508,3999987,b'stress-ng-aio',b'',0
80567004701617,277333,0,3,7775,3999987,b'stress-ng-aio',b'',0
80567004776380,277329,0,3,17788,3999987,b'stress-ng-aio',b'',0
80567004802513,277340,0,3,18223,3999987,b'stress-ng-aio',b'',0
80567004822574,277349,0,3,13387,4000020,b'stress-ng-aio',b'',0
80567005089973,277338,277338,3,14152,4000020,b'stress-ng-aio',b'stress-ng-aio',0
80567005109164,277335,277335,3,19191,4000020,b'stress-ng-aio',b'stress-ng-aio',0
80567005123054,277344,277344,3,13890,4000020,b'stress-ng-aio',b'stress-ng-aio',0
80567005137510,277343,277343,3,14456,4000020,b'stress-ng-aio',b'stress-ng-aio',0
80567005153280,277350,277350,3,15770,4000020,b'stress-ng-aio',b'stress-ng-aio',0
80567005166626,277330,277330,3,13346,4000020,b'stress-ng-aio',b'stress-ng-aio',0
80567005182925,277342,277342,3,16299,4000020,b'stress-ng-aio',b'stress-ng-aio',0
80567005200019,277329,0,3,17094,4000020,b'stress-ng-aio',b'',0
80567004481439,277334,0,4,12965,4000020,b'stress-ng-aio',b'',0
80567004665622,277336,277336,4,22833,4000020,b'stress-ng-aio',b'swapper/1',0
80567004698432,277337,0,4,32810,4000020,b'stress-ng-aio',b'',0
80567004745697,277334,0,4,17569,4000020,b'stress-ng-aio',b'',0
80567004801272,277333,0,4,17700,4000020,b'stress-ng-aio',b'',0
80567004835921,277333,0,4,23103,4000020,b'stress-ng-aio',b'',0
80567005225175,277340,277340,4,18119,4000020,b'stress-ng-aio',b'stress-ng-aio',0
80567005242056,277329,0,4,16881,4000020,b'stress-ng-aio',b'',0
80567006008456,277333,0,4,17394,4000020,b'stress-ng-aio',b'',0
80567004353172,277351,0,5,11353,4000020,b'stress-ng-aio',b'',0
80567004399103,277347,277347,5,8649,4000020,b'stress-ng-aio',b'pkill',0
80567004431013,277339,0,5,31910,4000020,b'stress-ng-aio',b'',0
80567004560381,277342,277342,5,28619,4000020,b'stress-ng-aio',b'pkill',0
80567004585858,277340,277340,5,25477,4000020,b'stress-ng-aio',b'pkill',0
80567004610405,277346,277346,5,24547,4000020,b'stress-ng-aio',b'pkill',0
80567004637817,277338,0,5,27412,4000020,b'stress-ng-aio',b'',0
80567004680021,277347,0,5,23706,4000020,b'stress-ng-aio',b'',0
80567004710154,277344,0,5,23108,4000020,b'stress-ng-aio',b'',0
80567004738766,277341,0,5,16749,4000020,b'stress-ng-aio',b'',0
80567004764555,277348,0,5,17845,4000020,b'stress-ng-aio',b'',0
80567004795860,277330,0,5,21854,4000020,b'stress-ng-aio',b'',0
80567004826781,277339,0,5,18484,4000020,b'stress-ng-aio',b'',0
80567005114054,277345,277345,5,19029,4000020,b'stress-ng-aio',b'stress-ng-aio',0
80567005128275,277352,277352,5,14221,4000020,b'stress-ng-aio',b'stress-ng-aio',0
80567005144412,277348,277348,5,16137,4000020,b'stress-ng-aio',b'stress-ng-aio',0
80567005164177,277332,277332,5,19765,4000020,b'stress-ng-aio',b'stress-ng-aio',0
80567005188873,277331,0,5,24696,4000020,b'stress-ng-aio',b'',0
80567005628251,277339,0,5,11137,4000020,b'stress-ng-aio',b'',0
80567006018138,277340,0,5,19912,4000020,b'stress-ng-aio',b'',0
80567007027305,277349,0,1,11370,4000020,b'stress-ng-aio',b'',0
80567088589422,277345,0,5,32839,800000,b'stress-ng-aio',b'',0
80567088710128,277343,0,5,21713,800000,b'stress-ng-aio',b'',0
80567088747813,277348,0,5,27523,800000,b'stress-ng-aio',b'',0
80567088710094,277351,0,0,18358,800000,b'stress-ng-aio',b'',0
80567088715891,277332,0,1,16403,4028849,b'stress-ng-aio',b'',0
80567088724294,277346,0,2,18390,4028849,b'stress-ng-aio',b'',0
80567088747104,277352,0,4,27583,4028849,b'stress-ng-aio',b'',0
80567089552780,277332,0,1,20880,4028849,b'stress-ng-aio',b'',0
80567089726087,277348,277348,0,16911,4028849,b'stress-ng-aio',b'stress-ng-aio',0
80567089742680,277351,0,0,16593,4028849,b'stress-ng-aio',b'',0
80567089731122,277346,0,2,16163,4028849,b'stress-ng-aio',b'',0
80567089743831,277343,0,5,17904,4028849,b'stress-ng-aio',b'',0
80567090043499,277352,0,4,15802,4008295,b'stress-ng-aio',b'',0
80567090043629,277345,0,5,11441,4008295,b'stress-ng-aio',b'',0
80567162726162,277342,0,3,39068,800000,b'stress-ng-aio',b'',0
80567162709966,277333,277333,4,36631,4031923,b'stress-ng-aio',b'stress-ng-aio',0
80567162743612,277339,0,4,33646,4031923,b'stress-ng-aio',b'',0
80567162812185,277339,0,4,33347,4031923,b'stress-ng-aio',b'',0
80567162727435,277340,0,5,46146,4031923,b'stress-ng-aio',b'',0
80567162858058,277333,0,5,18842,4031923,b'stress-ng-aio',b'',0
80567162864710,277342,0,1,26117,4031923,b'stress-ng-aio',b'',0
80567162950610,277342,0,1,24183,4031923,b'stress-ng-aio',b'',0
80567162999950,277342,0,1,15853,4031923,b'stress-ng-aio',b'',0
80567162867399,277340,277340,2,29311,4031923,b'stress-ng-aio',b'stress-ng-aio',0
80567162894215,277339,0,2,26816,4031923,b'stress-ng-aio',b'',0
80567162947079,277339,0,2,15281,4031923,b'stress-ng-aio',b'',0
80567162973093,277340,0,3,17077,4031923,b'stress-ng-aio',b'',0
80567163046970,277340,0,3,54687,4031923,b'stress-ng-aio',b'',0
80567163103068,277340,0,3,16761,4031923,b'stress-ng-aio',b'',0
80567247481802,277336,0,5,26776,4145132,b'stress-ng-aio',b'',0
80567247514792,277334,0,5,16256,4145132,b'stress-ng-aio',b'',0
80567247541625,277339,0,5,17968,4145132,b'stress-ng-aio',b'',0
80567247698579,277344,0,5,19087,4005015,b'stress-ng-aio',b'',0
80567247954579,277349,0,5,17715,4005015,b'stress-ng-aio',b'',0
80567248065129,277346,0,5,17284,4005015,b'stress-ng-aio',b'',0
80567248121770,277346,0,5,14481,4005015,b'stress-ng-aio',b'',0
80567247454263,277346,0,0,24551,4005015,b'stress-ng-aio',b'',0
80567247483641,277350,0,0,21097,4005015,b'stress-ng-aio',b'',0
80567247524634,277341,0,0,14662,4005015,b'stress-ng-aio',b'',0
80567247575472,277331,0,0,28206,4005015,b'stress-ng-aio',b'',0
80567247705288,277341,0,0,20799,4005015,b'stress-ng-aio',b'',0
80567247945371,277342,0,0,17755,4005015,b'stress-ng-aio',b'',0
