timestamp_ns,pid,cpu,refs,misses,cache_level,comm
36122170728701,406435,1,3855,0,0,b'stress-ng-cpu'
36122170760964,406443,1,13605,0,0,b'stress-ng-cpu'
36122170777937,406443,1,0,55409,0,b'stress-ng-cpu'
36122170815680,406443,1,64562,0,0,b'stress-ng-cpu'
36122170956142,406443,1,203840,0,0,b'stress-ng-cpu'
36122171467913,406443,1,328228,0,0,b'stress-ng-cpu'
36122222176984,406455,1,378209,0,0,b'stress-ng-cpu'
36122222898723,406455,1,378209,0,0,b'stress-ng-cpu'
36122223629744,406455,1,408368,0,0,b'stress-ng-cpu'
36122224525692,406455,1,438207,0,0,b'stress-ng-cpu'
36122225367992,406455,1,447354,0,0,b'stress-ng-cpu'
36122276176867,406455,1,466227,0,0,b'stress-ng-cpu'
36122276984032,406455,1,466227,0,0,b'stress-ng-cpu'
36122277066504,406444,1,0,99261,0,b'stress-ng-cpu'
36122277926236,406444,1,493321,0,0,b'stress-ng-cpu'
36122278963824,406444,1,496549,0,0,b'stress-ng-cpu'
36122279806846,406444,1,491866,0,0,b'stress-ng-cpu'
36122330751691,406444,1,517119,0,0,b'stress-ng-cpu'
36122331669066,406444,1,510856,0,0,b'stress-ng-cpu'
36122332659761,406444,1,527776,0,0,b'stress-ng-cpu'
36122333437248,406444,1,529635,0,0,b'stress-ng-cpu'
36122384250669,406458,1,562693,0,0,b'stress-ng-cpu'
36122385145140,406458,1,572516,0,0,b'stress-ng-cpu'
36122385937547,406458,1,580949,0,0,b'stress-ng-cpu'
36122386748249,406458,1,613061,0,0,b'stress-ng-cpu'
36122387768094,406444,1,641516,0,0,b'stress-ng-cpu'
36122439060790,406455,1,612276,0,0,b'stress-ng-cpu'
36122440162902,406455,1,605541,0,0,b'stress-ng-cpu'
36122441294141,406455,1,590749,0,0,b'stress-ng-cpu'
36122492276091,406458,1,578091,0,0,b'stress-ng-cpu'
36122493353985,406448,1,578382,0,0,b'stress-ng-cpu'
36122494268486,406448,1,579595,0,0,b'stress-ng-cpu'
36122495290340,406448,1,583807,0,0,b'stress-ng-cpu'
36122546503161,406444,1,574469,0,0,b'stress-ng-cpu'
36122547635256,406444,1,557891,0,0,b'stress-ng-cpu'
36122548087766,406455,1,0,9414,0,b'stress-ng-cpu'
36122548628001,406455,1,553516,0,0,b'stress-ng-cpu'
36122549644760,406455,1,551228,0,0,b'stress-ng-cpu'
36122600084043,406444,1,0,8239,0,b'stress-ng-cpu'
36122600787199,406444,1,553717,0,0,b'stress-ng-cpu'
36122602064546,406444,1,524350,0,0,b'stress-ng-cpu'
36122602791952,406444,1,0,7719,0,b'stress-ng-cpu'
36122602881437,406444,1,510120,0,0,b'stress-ng-cpu'
36122603827795,406455,1,536270,0,0,b'stress-ng-cpu'
36122653697899,406458,1,0,7006,0,b'stress-ng-cpu'
36122654076202,406444,1,0,7287,0,b'stress-ng-cpu'
36122654998655,406444,1,539292,0,0,b'stress-ng-cpu'
36122655802023,406444,1,526995,0,0,b'stress-ng-cpu'
36122656799785,406444,1,560593,0,0,b'stress-ng-cpu'
36122656960735,406444,1,0,7875,0,b'stress-ng-cpu'
36122708080905,406444,1,0,6512,0,b'stress-ng-cpu'
36122708088106,406444,1,536806,0,0,b'stress-ng-cpu'
36122708933942,406444,1,536806,0,0,b'stress-ng-cpu'
36122709732867,406444,1,555961,0,0,b'stress-ng-cpu'
36122710522892,406444,1,588199,0,0,b'stress-ng-cpu'
36122710636916,406444,1,0,6234,0,b'stress-ng-cpu'
36122711541469,406444,1,614492,0,0,b'stress-ng-cpu'
36122761075560,406455,1,0,5716,0,b'stress-ng-cpu'
36122761372825,406455,1,0,5716,0,b'stress-ng-cpu'
36122761445444,406455,1,0,7403,0,b'stress-ng-cpu'
