timestamp_ns,pid,prev_pid,cpu,duration_ns,freq_khz,comm,prev_comm,voluntary
80095811751636,271934,271934,1,112507,4009224,b'stress-ng-aio',b'pkill',1
80095811907162,271945,271945,1,155526,4009224,b'stress-ng-aio',b'pkill',0
80095812048643,271949,271949,1,141481,4009224,b'stress-ng-aio',b'pkill',0
80095812181722,271953,271953,1,133079,4009224,b'stress-ng-aio',b'pkill',0
80095812317998,271950,271950,1,136276,4009224,b'stress-ng-aio',b'pkill',0
80095812457230,271951,271951,1,139232,4009224,b'stress-ng-aio',b'pkill',0
80095812591701,271954,271954,1,134471,4009224,b'stress-ng-aio',b'stress-ng-aio',0
80095812627405,271936,0,1,35704,4009224,b'stress-ng-aio',b'',0
80095812772399,271938,271938,1,25407,4009224,b'stress-ng-aio',b'stress-ng-aio',0
80095812803220,271945,0,1,30821,3999993,b'stress-ng-aio',b'',0
80095812941291,271947,271947,1,25301,3999993,b'stress-ng-aio',b'stress-ng-aio',0
80095812966955,271952,271952,1,25664,3999993,b'stress-ng-aio',b'stress-ng-aio',0
80095812982747,271947,0,1,15792,3999993,b'stress-ng-aio',b'',0
80095813133443,271949,271949,1,25610,3999993,b'stress-ng-aio',b'stress-ng-aio',0
80095813166720,271934,0,1,33277,3999993,b'stress-ng-aio',b'',0
80095811871678,271938,271938,4,165055,3999993,b'stress-ng-aio',b'pkill',0
80095812003567,271947,271947,4,131889,3999993,b'stress-ng-aio',b'pkill',0
80095812133989,271948,271948,4,130422,3999993,b'stress-ng-aio',b'pkill',0
80095812253395,271956,0,4,119406,3999993,b'stress-ng-aio',b'',0
80095812381269,271942,271942,4,115966,3999993,b'stress-ng-aio',b'pkill',0
80095812496839,271946,271946,4,115570,3999993,b'stress-ng-aio',b'pkill',0
80095811866689,271936,271936,5,208506,3999993,b'stress-ng-aio',b'pkill',0
80095812001278,271952,271952,5,134589,3999993,b'stress-ng-aio',b'stress-ng-aio',0
80095812100646,271934,271934,5,99368,3999993,b'stress-ng-aio',b'pkill',0
80095812235395,271944,271944,5,134749,3999993,b'stress-ng-aio',b'pkill',0
80095812371638,271955,271955,5,136243,3999993,b'stress-ng-aio',b'pkill',0
80095812510077,271940,0,5,138439,3999993,b'stress-ng-aio',b'',0
80095812671764,271936,271936,5,29038,3999993,b'stress-ng-aio',b'stress-ng-aio',0
80095812705546,271938,0,5,33782,3999993,b'stress-ng-aio',b'',0
80095812841205,271945,271945,5,19233,3999990,b'stress-ng-aio',b'stress-ng-aio',0
80095812871109,271952,0,5,29904,3999990,b'stress-ng-aio',b'',0
80095813026237,271947,271947,5,26627,3999990,b'stress-ng-aio',b'stress-ng-aio',0
80095813064641,271949,0,5,38404,3999990,b'stress-ng-aio',b'',0
80095813204591,271934,0,5,20102,3999990,b'stress-ng-aio',b'',0
80095813435646,271956,271956,5,26043,3999990,b'stress-ng-aio',b'stress-ng-aio',0
80095813459385,271944,0,5,23739,3999990,b'stress-ng-aio',b'',0
80095813592300,271950,0,5,22102,3999990,b'stress-ng-aio',b'',0
80095813723922,271942,0,5,21901,3999990,b'stress-ng-aio',b'',0
80095813858677,271946,0,5,22319,3999990,b'stress-ng-aio',b'',0
80095814096737,271948,271948,5,11679,3999990,b'stress-ng-aio',b'stress-ng-aio',0
80095814112092,271951,0,5,15355,3999990,b'stress-ng-aio',b'',0
80095814214032,271940,271940,5,14149,3999990,b'stress-ng-aio',b'stress-ng-aio',0
