timestamp_ns,pid,prev_pid,cpu,latency_ns,enqueue_ts_ns,dequeue_ts_ns,comm,prev_comm,enqueue_type
1468941759226,21627,0,0,20948,1468941738278,1468941759226,b'stress-ng-aio',b'swapper/0',2
1468941768830,21629,21627,0,12893,1468941755937,1468941768830,b'stress-ng-aio',b'stress-ng-aio',2
1468941790304,21627,21629,0,8532,1468941781772,1468941790304,b'stress-ng-aio',b'stress-ng-aio',2
1468941806247,21629,21627,0,5208,1468941801039,1468941806247,b'stress-ng-aio',b'stress-ng-aio',2
1468941818458,21635,21629,0,4818,1468941813640,1468941818458,b'stress-ng-aio',b'stress-ng-aio',2
1468941834308,21636,21635,0,6786,1468941827522,1468941834308,b'stress-ng-aio',b'stress-ng-aio',2
1468941850093,21635,21636,0,3635,1468941846458,1468941850093,b'stress-ng-aio',b'stress-ng-aio',2
1468941868439,21629,21635,0,49981,1468941818458,1468941868439,b'stress-ng-aio',b'stress-ng-aio',2
1468941903407,21636,21629,0,53314,1468941850093,1468941903407,b'stress-ng-aio',b'stress-ng-aio',2
1468941917126,21627,21636,0,110879,1468941806247,1468941917126,b'stress-ng-aio',b'stress-ng-aio',2
1468942107284,21635,21660,0,229805,1468941877479,1468942107284,b'stress-ng-aio',b'stress-ng-aio',2
1468942119075,21636,21635,0,192920,1468941926155,1468942119075,b'stress-ng-aio',b'stress-ng-aio',2
1468942546169,21638,90,0,24372,1468942521797,1468942546169,b'stress-ng-aio',b'kworker/0:1H',2
1468942563552,21638,21665,0,2051,1468942561501,1468942563552,b'stress-ng-aio',b'stress-ng-aio',2
1468942585839,21633,0,0,2595,1468942583244,1468942585839,b'stress-ng-aio',b'swapper/0',2
1469017421394,21636,0,0,4415,1469017416979,1469017421394,b'stress-ng-aio',b'swapper/0',2
1469109411013,21644,21664,0,41558,1469109369455,1469109411013,b'stress-ng-aio',b'stress-ng-aio',2
1469109461623,21627,21644,0,13993,1469109447630,1469109461623,b'stress-ng-aio',b'stress-ng-aio',2
1469109514821,21643,0,0,3119,1469109511702,1469109514821,b'stress-ng-aio',b'swapper/0',2
1469109546646,21644,0,0,12826,1469109533820,1469109546646,b'stress-ng-aio',b'swapper/0',2
1469109565865,21644,0,0,2413,1469109563452,1469109565865,b'stress-ng-aio',b'swapper/0',2
1469109581518,21644,0,0,2524,1469109578994,1469109581518,b'stress-ng-aio',b'swapper/0',2
1469109599719,21644,90,0,7773,1469109591946,1469109599719,b'stress-ng-aio',b'kworker/0:1H',2
1469183137590,21648,21670,0,10209,1469183127381,1469183137590,b'stress-ng-aio',b'stress-ng-aio',2
1469183160231,21648,0,0,2461,1469183157770,1469183160231,b'stress-ng-aio',b'swapper/0',2
1469272896687,21646,0,0,20262,1469272876425,1469272896687,b'stress-ng-aio',b'swapper/0',2
1469273302760,21637,90,0,193841,1469273108919,1469273302760,b'stress-ng-aio',b'kworker/0:1H',2
1469408320959,21630,90,0,365779,1469407955180,1469408320959,b'stress-ng-aio',b'kworker/0:1H',2
1469409451555,21630,90,0,280705,1469409170850,1469409451555,b'stress-ng-aio',b'kworker/0:1H',2
1469409506891,21643,21630,0,353536,1469409153355,1469409506891,b'stress-ng-aio',b'stress-ng-aio',2
1469570787610,21643,21658,0,75549,1469570712061,1469570787610,b'stress-ng-aio',b'stress-ng-aio',2
1469570819479,21630,21643,0,47764,1469570771715,1469570819479,b'stress-ng-aio',b'stress-ng-aio',2
1469764623576,21640,21674,0,236357,1469764387219,1469764623576,b'stress-ng-aio',b'stress-ng-aio',2
1469764665537,21635,21640,0,18526,1469764647011,1469764665537,b'stress-ng-aio',b'stress-ng-aio',2
1469764730785,21632,21635,0,506809,1469764223976,1469764730785,b'stress-ng-aio',b'stress-ng-aio',2
1469764779310,21635,21632,0,31963,1469764747347,1469764779310,b'stress-ng-aio',b'stress-ng-aio',2
1469998029346,21633,0,0,3820,1469998025526,1469998029346,b'stress-ng-aio',b'swapper/0',2
1469998639322,21645,21666,0,121087,1469998518235,1469998639322,b'stress-ng-aio',b'stress-ng-aio',2
1469998673306,21627,21645,0,151414,1469998521892,1469998673306,b'stress-ng-aio',b'stress-ng-aio',2
1469998707634,21638,21627,0,149515,1469998558119,1469998707634,b'stress-ng-aio',b'stress-ng-aio',2
1469998732023,21635,21638,0,33971,1469998698052,1469998732023,b'stress-ng-aio',b'stress-ng-aio',2
1470014711499,21640,0,0,4862,1470014706637,1470014711499,b'stress-ng-aio',b'swapper/0',2
1470014814711,21632,0,0,2419,1470014812292,1470014814711,b'stress-ng-aio',b'swapper/0',2
1470014887324,21647,0,0,4596,1470014882728,1470014887324,b'stress-ng-aio',b'swapper/0',2
1470124705405,21638,0,0,5078,1470124700327,1470124705405,b'stress-ng-aio',b'swapper/0',2
1470125284898,21640,21668,0,89151,1470125195747,1470125284898,b'stress-ng-aio',b'stress-ng-aio',2
1470248839360,21627,0,0,7605,1470248831755,1470248839360,b'stress-ng-aio',b'swapper/0',2
1470290834997,21627,21658,0,576146,1470290258851,1470290834997,b'stress-ng-aio',b'stress-ng-aio',2
1470290934730,21629,21627,0,272012,1470290662718,1470290934730,b'stress-ng-aio',b'stress-ng-aio',2
1470375357499,21640,0,0,3420,1470375354079,1470375357499,b'stress-ng-aio',b'swapper/0',2
1468941756614,21626,0,3,29544,1468941727070,1468941756614,b'stress-ng-aio',b'swapper/3',2
1468941775136,21628,21626,3,20853,1468941754283,1468941775136,b'stress-ng-aio',b'stress-ng-aio',2
1468941791499,21633,21628,3,2000,1468941789499,1468941791499,b'stress-ng-aio',b'stress-ng-aio',2
1468941804886,21626,21633,3,18605,1468941786281,1468941804886,b'stress-ng-aio',b'stress-ng-aio',2
1468941832713,21628,21626,3,41214,1468941791499,1468941832713,b'stress-ng-aio',b'stress-ng-aio',2
1468941966681,21634,21662,3,164429,1468941802252,1468941966681,b'stress-ng-aio',b'stress-ng-aio',2
1468942017162,21633,39,3,204603,1468941812559,1468942017162,b'stress-ng-aio',b'kworker/3:0',2
1468942036062,21628,21633,3,186675,1468941849387,1468942036062,b'stress-ng-aio',b'stress-ng-aio',2
1468942147987,21626,21669,3,309193,1468941838794,1468942147987,b'stress-ng-aio',b'stress-ng-aio',2
1468942334784,21633,21672,3,290202,1468942044582,1468942334784,b'stress-ng-aio',b'stress-ng-aio',2
1468942346853,21643,21633,3,109247,1468942237606,1468942346853,b'stress-ng-aio',b'stress-ng-aio',2
1468942363821,21636,21643,3,188883,1468942174938,1468942363821,b'stress-ng-aio',b'stress-ng-aio',2
1468942441662,21643,21670,3,45374,1468942396288,1468942441662,b'stress-ng-aio',b'stress-ng-aio',2
1468942467374,21633,21660,3,2933,1468942464441,1468942467374,b'stress-ng-aio',b'stress-ng-aio',2
1468942482980,21633,21660,3,1836,1468942481144,1468942482980,b'stress-ng-aio',b'stress-ng-aio',2
1468942501905,21633,21660,3,2128,1468942499777,1468942501905,b'stress-ng-aio',b'stress-ng-aio',2
1468942513370,21633,21660,3,1375,1468942511995,1468942513370,b'stress-ng-aio',b'stress-ng-aio',2
1468942526778,21633,21660,3,1411,1468942525367,1468942526778,b'stress-ng-aio',b'stress-ng-aio',2
1468942536800,21633,21660,3,1295,1468942535505,1468942536800,b'stress-ng-aio',b'stress-ng-aio',2
1468942548914,21633,21660,3,1419,1468942547495,1468942548914,b'stress-ng-aio',b'stress-ng-aio',2
1468942558853,21633,21660,3,1290,1468942557563,1468942558853,b'stress-ng-aio',b'stress-ng-aio',2
1468942570910,21633,21660,3,1450,1468942569460,1468942570910,b'stress-ng-aio',b'stress-ng-aio',2
1468942636283,21645,0,3,14891,1468942621392,1468942636283,b'stress-ng-aio',b'swapper/3',2
1468942658282,21645,0,3,1556,1468942656726,1468942658282,b'stress-ng-aio',b'swapper/3',2
1468942672153,21645,0,3,1502,1468942670651,1468942672153,b'stress-ng-aio',b'swapper/3',2
1468942683417,21645,0,3,1352,1468942682065,1468942683417,b'stress-ng-aio',b'swapper/3',2
1468942711172,21645,0,3,1371,1468942709801,1468942711172,b'stress-ng-aio',b'swapper/3',2
1468942730363,21637,0,3,1672,1468942728691,1468942730363,b'stress-ng-aio',b'swapper/3',2
1468942746770,21637,0,3,1447,1468942745323,1468942746770,b'stress-ng-aio',b'swapper/3',2
1468942762000,21637,0,3,2101,1468942759899,1468942762000,b'stress-ng-aio',b'swapper/3',2
1468942774281,21637,0,3,1365,1468942772916,1468942774281,b'stress-ng-aio',b'swapper/3',2
1468942783461,21637,0,3,1324,1468942782137,1468942783461,b'stress-ng-aio',b'swapper/3',2
1468942800336,21637,0,3,1419,1468942798917,1468942800336,b'stress-ng-aio',b'swapper/3',2
1469017561585,21626,0,3,2844,1469017558741,1469017561585,b'stress-ng-aio',b'swapper/3',2
1469017851967,21636,21663,3,72767,1469017779200,1469017851967,b'stress-ng-aio',b'stress-ng-aio',2
1469017926891,21632,0,3,3031,1469017923860,1469017926891,b'stress-ng-aio',b'swapper/3',2
1469109279746,21643,21665,3,3379,1469109276367,1469109279746,b'stress-ng-aio',b'stress-ng-aio',2
1469109293968,21637,21643,3,7835,1469109286133,1469109293968,b'stress-ng-aio',b'stress-ng-aio',2
1469109305924,21643,21637,3,2535,1469109303389,1469109305924,b'stress-ng-aio',b'stress-ng-aio',2
1469109314601,21637,21643,3,8677,1469109305924,1469109314601,b'stress-ng-aio',b'stress-ng-aio',2
1469109337774,21637,21665,3,5631,1469109332143,1469109337774,b'stress-ng-aio',b'stress-ng-aio',2
1469109346213,21638,21637,3,10888,1469109335325,1469109346213,b'stress-ng-aio',b'stress-ng-aio',2
1469109355228,21637,21638,3,3408,1469109351820,1469109355228,b'stress-ng-aio',b'stress-ng-aio',2
1469109418117,21638,21665,3,50367,1469109367750,1469109418117,b'stress-ng-aio',b'stress-ng-aio',2
1469109429388,21637,21638,3,53366,1469109376022,1469109429388,b'stress-ng-aio',b'stress-ng-aio',2
1469109452840,21637,21664,3,1681,1469109451159,1469109452840,b'stress-ng-aio',b'stress-ng-aio',2
1469109463578,21637,21664,3,1401,1469109462177,1469109463578,b'stress-ng-aio',b'stress-ng-aio',2
1469109477722,21638,21665,3,1634,1469109476088,1469109477722,b'stress-ng-aio',b'stress-ng-aio',2
