timestamp_ns,waker_pid,target_pid,cpu,latency_ns,waker_comm,target_comm,waker_kernel_stack,target_state,waker_cpu,target_cpu
38572085520793,434436,434352,6,0,b'pkill',b'stress-ng-aio',,0,0,6
38572085532865,434436,434353,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38572085537570,434436,434354,6,0,b'pkill',b'stress-ng-aio',,0,0,6
38572085544980,434436,434355,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38572085570545,434436,434356,6,0,b'pkill',b'stress-ng-aio',,0,0,6
38572085576935,434436,434357,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38572085581879,434436,434358,6,0,b'pkill',b'stress-ng-aio',,0,0,6
38572085589871,434436,434359,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38572085594614,434436,434360,6,0,b'pkill',b'stress-ng-aio',,0,0,6
38572085603352,434436,434361,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38572085607728,434436,434362,6,0,b'pkill',b'stress-ng-aio',,0,0,6
38572085626132,434436,434363,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38572085629981,434436,434364,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38572085648885,434436,434365,6,0,b'pkill',b'stress-ng-aio',,0,0,6
38572085656101,434436,434366,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38572085661752,434436,434367,6,0,b'pkill',b'stress-ng-aio',,0,0,6
38572085667806,434436,434368,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38572085672901,434436,434369,6,0,b'pkill',b'stress-ng-aio',,0,0,6
38572085680162,434436,434370,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38572085685057,434436,434371,6,0,b'pkill',b'stress-ng-aio',,0,0,6
38572085691437,434436,434372,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38572085696365,434436,434373,6,0,b'pkill',b'stress-ng-aio',,0,0,6
38572085708206,434436,434374,6,0,b'pkill',b'stress-ng-aio',,0,0,6
38572085715767,434436,434375,6,0,b'pkill',b'stress-ng-cpu',,0,0,6
38572086053934,0,434360,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
38572086076757,0,434362,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
38572086108190,0,434365,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
38572087084648,434374,434374,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
38572089051087,434369,434369,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
38572090165373,434367,434367,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
38572170175996,434352,434352,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
38572340302441,434353,434354,0,0,b'stress-ng-cpu',b'stress-ng-aio',,0,0,0
38572340306189,434353,434360,0,0,b'stress-ng-cpu',b'stress-ng-aio',,0,0,0
38572360043319,434373,434373,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
38572360144177,434360,434360,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
38572360239132,434356,434356,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
38572360328745,434352,434352,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
38572360419112,434367,434367,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
38572360509307,434362,434362,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
38572556054248,434358,434358,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
38572630086273,434352,434352,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
38572633429012,434356,434356,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
38572633522090,434362,434362,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
