stressor,bogo_ops,real_time,usr_time,sys_time,bogo_ops_real_time,bogo_ops_usr_sys_time,cpu_used_per_instance,rss_max
cpu,381734.0,60.0,354.23,0.07,6362.0,1077.41,98.41,3736.0
