timestamp_ns,pid,prev_pid,cpu,duration_ns,freq_khz,comm,prev_comm,voluntary
3042952874537,42766,42766,0,83066,4000003,b'stress-ng-cpu',b'pkill',1
3042956006052,42783,42783,0,3131515,4000018,b'stress-ng-cpu',b'pkill',1
3042960006225,42784,42784,0,4000173,3999991,b'stress-ng-cpu',b'stress-ng-cpu',1
3042963005935,42766,42766,0,2999710,3999991,b'stress-ng-cpu',b'stress-ng-cpu',1
3042966006049,42783,42783,0,3000114,3999998,b'stress-ng-cpu',b'stress-ng-cpu',1
3042969006702,42784,42784,0,3000653,3999997,b'stress-ng-cpu',b'stress-ng-cpu',1
3042973006342,42766,42766,0,3999640,4000018,b'stress-ng-cpu',b'stress-ng-cpu',1
3042977006250,42783,42783,0,3999908,4000007,b'stress-ng-cpu',b'stress-ng-cpu',1
3042980006092,42784,42784,0,2999842,3999961,b'stress-ng-cpu',b'stress-ng-cpu',1
3042983007087,42766,42766,0,3000995,4000025,b'stress-ng-cpu',b'stress-ng-cpu',1
3042987006207,42783,42783,0,3999120,3999997,b'stress-ng-cpu',b'stress-ng-cpu',1
3042991005778,42784,42784,0,3999571,3999998,b'stress-ng-cpu',b'stress-ng-cpu',1
3042994005400,42766,42766,0,2999622,3999976,b'stress-ng-cpu',b'stress-ng-cpu',1
3042997005917,42783,42783,0,3000517,4000009,b'stress-ng-cpu',b'stress-ng-cpu',1
3043000005754,42784,42784,0,2999837,3999980,b'stress-ng-cpu',b'stress-ng-cpu',1
3043004005732,42766,42766,0,3999978,3999987,b'stress-ng-cpu',b'stress-ng-cpu',1
3043008005586,42783,42783,0,3999854,4000010,b'stress-ng-cpu',b'stress-ng-cpu',1
3043012005547,42784,42784,0,3999961,4000011,b'stress-ng-cpu',b'stress-ng-cpu',1
3043016005355,42766,42766,0,3999808,3999996,b'stress-ng-cpu',b'stress-ng-cpu',1
3043020005420,42783,42783,0,4000065,4000012,b'stress-ng-cpu',b'stress-ng-cpu',1
3043023005418,42784,42784,0,2999998,3999986,b'stress-ng-cpu',b'stress-ng-cpu',1
3043026005443,42766,42766,0,3000025,4000010,b'stress-ng-cpu',b'stress-ng-cpu',1
3043029005451,42784,42784,0,3000008,3999990,b'stress-ng-cpu',b'stress-ng-cpu',1
3043033005218,42783,42783,0,3999767,3999986,b'stress-ng-cpu',b'stress-ng-cpu',1
3043037005001,42766,42766,0,3999783,4000005,b'stress-ng-cpu',b'stress-ng-cpu',1
3043040005361,42784,42784,0,3000360,4000013,b'stress-ng-cpu',b'stress-ng-cpu',1
3043044005581,42783,42783,0,4000220,3999969,b'stress-ng-cpu',b'stress-ng-cpu',1
3043048005524,42766,42766,0,3999943,4000020,b'stress-ng-cpu',b'stress-ng-cpu',1
3043051005757,42784,42784,0,3000233,3999980,b'stress-ng-cpu',b'stress-ng-cpu',1
3043055006631,42783,42783,0,4000874,4000002,b'stress-ng-cpu',b'stress-ng-cpu',1
3043059006131,42784,42784,0,3999500,4000003,b'stress-ng-cpu',b'stress-ng-cpu',1
3043063006031,42766,42766,0,3999900,3999983,b'stress-ng-cpu',b'stress-ng-cpu',1
3043066005733,42783,42783,0,2999702,3999994,b'stress-ng-cpu',b'stress-ng-cpu',1
3043069006061,42784,42784,0,3000328,4000029,b'stress-ng-cpu',b'stress-ng-cpu',1
3043073005982,42766,42766,0,3999921,4000000,b'stress-ng-cpu',b'stress-ng-cpu',1
3043077007110,42783,42783,0,4001128,3999994,b'stress-ng-cpu',b'stress-ng-cpu',1
3043081005331,42784,42784,0,3998221,3999990,b'stress-ng-cpu',b'stress-ng-cpu',1
3043084006580,42766,42766,0,3001249,3999988,b'stress-ng-cpu',b'stress-ng-cpu',1
3043087005834,42783,42783,0,2999254,4000001,b'stress-ng-cpu',b'stress-ng-cpu',1
3043091005944,42784,42784,0,4000110,3999990,b'stress-ng-cpu',b'stress-ng-cpu',1
3043094006290,42766,42766,0,3000346,4000005,b'stress-ng-cpu',b'stress-ng-cpu',1
3043098005692,42783,42783,0,3999402,3999994,b'stress-ng-cpu',b'stress-ng-cpu',1
3043101006303,42766,42766,0,3000611,4000019,b'stress-ng-cpu',b'stress-ng-cpu',1
3043105006077,42784,42784,0,3999774,3999998,b'stress-ng-cpu',b'stress-ng-cpu',1
3043108006029,42783,42783,0,2999952,3999990,b'stress-ng-cpu',b'stress-ng-cpu',1
3043111008045,42766,42766,0,3002016,3999979,b'stress-ng-cpu',b'stress-ng-cpu',1
3043115005955,42784,42784,0,3997910,3999974,b'stress-ng-cpu',b'stress-ng-cpu',1
3043119006333,42783,42783,0,4000378,4000000,b'stress-ng-cpu',b'stress-ng-cpu',1
3043122005416,42766,42766,0,2999083,4000011,b'stress-ng-cpu',b'stress-ng-cpu',1
3043125005258,42784,42784,0,2999842,4000022,b'stress-ng-cpu',b'stress-ng-cpu',1
3043128005240,42766,42766,0,2999982,4000022,b'stress-ng-cpu',b'stress-ng-cpu',1
3043131005385,42783,42783,0,3000145,3999967,b'stress-ng-cpu',b'stress-ng-cpu',1
3043134005374,42784,42784,0,2999989,3999988,b'stress-ng-cpu',b'stress-ng-cpu',1
3043137005893,42766,42766,0,3000519,4000010,b'stress-ng-cpu',b'stress-ng-cpu',1
3043141005364,42783,42783,0,3999471,4000010,b'stress-ng-cpu',b'stress-ng-cpu',1
3043144005892,42784,42784,0,3000528,3999986,b'stress-ng-cpu',b'stress-ng-cpu',1
3043147005494,42766,42766,0,2999602,4000024,b'stress-ng-cpu',b'stress-ng-cpu',1
3043150007635,42783,42783,0,3002141,3999992,b'stress-ng-cpu',b'stress-ng-cpu',1
3043154005295,42784,42784,0,3997660,3999994,b'stress-ng-cpu',b'stress-ng-cpu',1
3043157005411,42766,42766,0,3000116,3999990,b'stress-ng-cpu',b'stress-ng-cpu',1
3043160005450,42783,42783,0,3000039,4000021,b'stress-ng-cpu',b'stress-ng-cpu',1
3043164005749,42766,42766,0,4000299,3999988,b'stress-ng-cpu',b'stress-ng-cpu',1
3043168005233,42784,42784,0,3999484,4000007,b'stress-ng-cpu',b'stress-ng-cpu',1
3043172005222,42783,42783,0,3999989,3999996,b'stress-ng-cpu',b'stress-ng-cpu',1
3043175006118,42766,42766,0,3000896,4000019,b'stress-ng-cpu',b'stress-ng-cpu',1
3043179005494,42784,42784,0,3999376,4000008,b'stress-ng-cpu',b'stress-ng-cpu',1
3043182005870,42783,42783,0,3000376,4000001,b'stress-ng-cpu',b'stress-ng-cpu',1
3043185005895,42766,42766,0,3000025,4000000,b'stress-ng-cpu',b'stress-ng-cpu',1
3043189005792,42784,42784,0,3999897,4000006,b'stress-ng-cpu',b'stress-ng-cpu',1
3043192006225,42783,42783,0,3000433,4000003,b'stress-ng-cpu',b'stress-ng-cpu',1
3043195005579,42766,42766,0,2999354,4000004,b'stress-ng-cpu',b'stress-ng-cpu',1
3043198005678,42783,42783,0,3000099,3999985,b'stress-ng-cpu',b'stress-ng-cpu',1
3043202005902,42784,42784,0,4000224,3999978,b'stress-ng-cpu',b'stress-ng-cpu',1
3043206006966,42766,42766,0,4001064,4000018,b'stress-ng-cpu',b'stress-ng-cpu',1
3043210005540,42783,42783,0,3998574,4000011,b'stress-ng-cpu',b'stress-ng-cpu',1
3043213005805,42784,42784,0,3000265,3999996,b'stress-ng-cpu',b'stress-ng-cpu',1
3043216005223,42766,42766,0,2999418,3999999,b'stress-ng-cpu',b'stress-ng-cpu',1
3043219005882,42783,42783,0,3000659,3999977,b'stress-ng-cpu',b'stress-ng-cpu',1
3043223006188,42784,42784,0,4000306,3999996,b'stress-ng-cpu',b'stress-ng-cpu',1
