timestamp_ns,pid,prev_pid,cpu,duration_ns,state,comm,kernel_stack,user_stack,next_pid,next_comm
3496350018512,47929,47937,0,2007982,0,b'stress-ng-aio',,,0,b''
3496350047164,47928,47929,0,1820304,0,b'stress-ng-cpu',,,0,b''
3496351118274,47935,47926,0,2063719,0,b'stress-ng-aio',,,0,b''
3496351131849,47929,47935,0,1089740,0,b'stress-ng-aio',,,0,b''
3496351154646,47950,47929,0,1107482,0,b'stress-ng-cpu',,,0,b''
3496352009878,47936,47950,0,2998838,0,b'stress-ng-cpu',,,0,b''
3496353016566,47947,47936,0,2007641,0,b'stress-ng-cpu',,,0,b''
3496355007399,47950,47925,0,2988326,0,b'stress-ng-cpu',,,0,b''
3496356009613,47941,47950,0,3999735,0,b'stress-ng-cpu',,,0,b''
3496358006085,47941,47925,0,2998686,0,b'stress-ng-cpu',,,0,b''
3496359007917,47932,47941,0,1996778,0,b'stress-ng-cpu',,,0,b''
3496361008694,47950,47940,0,3000560,0,b'stress-ng-cpu',,,0,b''
3496362009686,47947,47950,0,2002108,0,b'stress-ng-cpu',,,0,b''
3496364010189,47950,47940,0,3001495,0,b'stress-ng-cpu',,,0,b''
3496365008898,47930,47950,0,2999212,0,b'stress-ng-cpu',,,0,b''
3496367007674,47932,47930,0,5993744,0,b'stress-ng-cpu',,,0,b''
3496368008049,47934,47932,0,2001231,0,b'stress-ng-cpu',,,0,b''
3496370008526,47945,47944,0,3000466,0,b'stress-ng-cpu',,,0,b''
3496371007722,47948,47945,0,2998896,0,b'stress-ng-cpu',,,0,b''
3496372006561,47934,47948,0,4998097,0,b'stress-ng-cpu',,,0,b''
3496375007915,47937,47934,0,5991309,0,b'stress-ng-cpu',,,0,b''
3496377007645,47932,47937,0,4999662,0,b'stress-ng-cpu',,,0,b''
3496378007090,47930,47932,0,3999306,0,b'stress-ng-cpu',,,0,b''
3496381007054,47940,47930,0,7988915,0,b'stress-ng-cpu',,,0,b''
3496383006968,47948,47940,0,5997732,0,b'stress-ng-cpu',,,0,b''
3496384007438,47947,47948,0,5000298,0,b'stress-ng-cpu',,,0,b''
3496386012420,47944,47947,0,6003074,0,b'stress-ng-cpu',,,0,b''
3496388006943,47928,47925,0,2001289,0,b'stress-ng-cpu',,,0,b''
3496389007122,47942,47928,0,2000846,0,b'stress-ng-cpu',,,0,b''
3496390007507,47930,47942,0,5002163,0,b'stress-ng-cpu',,,0,b''
3496392009428,47938,47930,0,5003007,0,b'stress-ng-cpu',,,0,b''
3496393007426,47937,47938,0,3000065,0,b'stress-ng-cpu',,,0,b''
3496396009780,47947,47937,0,6001768,0,b'stress-ng-cpu',,,0,b''
3496398014913,47949,47947,0,6005285,0,b'stress-ng-cpu',,,0,b''
3496399006917,47934,47949,0,3001035,0,b'stress-ng-cpu',,,0,b''
3496401009911,47942,47934,0,6003218,0,b'stress-ng-cpu',,,0,b''
3496402014779,47948,47942,0,5006892,0,b'stress-ng-cpu',,,0,b''
3496403015213,47949,47948,0,4005230,0,b'stress-ng-cpu',,,0,b''
3496404007496,47941,47949,0,3001869,0,b'stress-ng-cpu',,,0,b''
