timestamp_ns,pid,cpu,refs,misses,cache_level,comm
79153031341356,261076,0,92837,0,0,b'stress-ng-cpu'
79153031519439,261076,0,92837,0,0,b'stress-ng-cpu'
79153031745099,261098,0,732863,0,0,b'stress-ng-cpu'
79153031206016,261080,1,168704,0,0,b'stress-ng-cpu'
79153031636567,261080,1,168704,0,0,b'stress-ng-cpu'
79153031983369,261080,1,637281,0,0,b'stress-ng-cpu'
79153031657950,261084,2,136173,0,0,b'stress-ng-cpu'
79153031847866,261084,2,364197,0,0,b'stress-ng-cpu'
79153032367397,261084,2,2836298,0,0,b'stress-ng-cpu'
79153031025697,261082,3,86547,0,0,b'stress-ng-cpu'
79153031190008,261082,3,86547,0,0,b'stress-ng-cpu'
79153031324072,261082,3,734350,0,0,b'stress-ng-cpu'
79153032467791,261087,3,7319234,0,0,b'stress-ng-cpu'
79153033771984,261087,3,0,52554,0,b'stress-ng-cpu'
79153031216764,261078,5,71587,0,0,b'stress-ng-cpu'
79153031317266,261078,5,71587,0,0,b'stress-ng-cpu'
79153031418486,261078,5,952157,0,0,b'stress-ng-cpu'
79153032884328,261078,5,11758470,0,0,b'stress-ng-cpu'
79153032754985,261098,0,4689758,0,0,b'stress-ng-cpu'
79153034010014,261098,0,0,42652,0,b'stress-ng-cpu'
79153033135994,261080,1,3341807,0,0,b'stress-ng-cpu'
79153036591317,261090,4,3606006,0,0,b'stress-ng-cpu'
79153036877069,261094,2,8124554,0,0,b'stress-ng-cpu'
79153037249217,261086,1,0,87421,0,b'stress-ng-cpu'
79153039026328,261096,2,0,53375,0,b'stress-ng-cpu'
79153039652270,261098,0,8113765,0,0,b'stress-ng-cpu'
79153039969608,261080,1,5658234,0,0,b'stress-ng-cpu'
79153040526358,261095,4,0,51420,0,b'stress-ng-cpu'
79153041502942,261092,3,10144585,0,0,b'stress-ng-cpu'
79153041897962,261092,3,0,63325,0,b'stress-ng-cpu'
79153042060439,261095,4,5279446,0,0,b'stress-ng-cpu'
79153043024650,261091,5,0,51288,0,b'stress-ng-cpu'
79153045396884,261098,0,0,38472,0,b'stress-ng-cpu'
79153046840203,261094,2,0,64895,0,b'stress-ng-cpu'
79153049926989,261086,1,5487803,0,0,b'stress-ng-cpu'
79153050153226,261087,3,0,59328,0,b'stress-ng-cpu'
79153050556856,261096,2,6710726,0,0,b'stress-ng-cpu'
79153051372431,261095,4,0,46759,0,b'stress-ng-cpu'
79153051510896,261088,5,7548180,0,0,b'stress-ng-cpu'
79153051906331,261095,4,5246426,0,0,b'stress-ng-cpu'
79153052255576,261098,0,6737076,0,0,b'stress-ng-cpu'
79153054018159,261089,5,0,44439,0,b'stress-ng-cpu'
79153055954384,261080,1,0,45126,0,b'stress-ng-cpu'
79153056556640,261094,2,0,65036,0,b'stress-ng-cpu'
79153056550358,261082,3,7000159,0,0,b'stress-ng-cpu'
79153058309163,261098,0,0,27356,0,b'stress-ng-cpu'
79153058373000,261096,2,7835427,0,0,b'stress-ng-cpu'
79153058552497,261092,3,0,58549,0,b'stress-ng-cpu'
79153058814871,261086,1,6053903,0,0,b'stress-ng-cpu'
79153060652648,261076,4,5753620,0,0,b'stress-ng-cpu'
79153061823202,261088,5,7505445,0,0,b'stress-ng-cpu'
79153062058404,261090,4,0,43702,0,b'stress-ng-cpu'
79153062002090,261088,5,0,54375,0,b'stress-ng-cpu'
79153062893995,261098,0,6428706,0,0,b'stress-ng-cpu'
79153064539394,261093,3,8168163,0,0,b'stress-ng-cpu'
79153065770496,261094,2,0,69171,0,b'stress-ng-cpu'
79153066959067,261094,2,8703322,0,0,b'stress-ng-cpu'
79153068022986,261087,3,0,66959,0,b'stress-ng-cpu'
79153068776389,261080,1,0,36221,0,b'stress-ng-cpu'
79153069187145,261080,1,5801214,0,0,b'stress-ng-cpu'
79153070479166,261076,4,5941654,0,0,b'stress-ng-cpu'
79153071935849,261078,5,0,48874,0,b'stress-ng-cpu'
79153072632987,261098,0,6745890,0,0,b'stress-ng-cpu'
79153073394489,261078,5,6564148,0,0,b'stress-ng-cpu'
79153073469354,261090,4,0,40821,0,b'stress-ng-cpu'
79153073508520,261093,3,8847629,0,0,b'stress-ng-cpu'
79153074248474,261098,0,0,20735,0,b'stress-ng-cpu'
79153076414582,261094,2,9191824,0,0,b'stress-ng-cpu'
79153078027014,261086,1,0,34737,0,b'stress-ng-cpu'
79153078032966,261096,2,0,52859,0,b'stress-ng-cpu'
79153078444619,261097,3,0,62675,0,b'stress-ng-cpu'
79153079569774,261086,1,5634778,0,0,b'stress-ng-cpu'
79153079778247,261076,4,0,43588,0,b'stress-ng-cpu'
79153080888254,261076,4,5825348,0,0,b'stress-ng-cpu'
79153082886453,261098,0,6564207,0,0,b'stress-ng-cpu'
79153083201498,261089,5,6601105,0,0,b'stress-ng-cpu'
79153083333608,261092,3,9029249,0,0,b'stress-ng-cpu'
79153084054213,261091,5,0,38288,0,b'stress-ng-cpu'
79153085372753,261086,1,0,40374,0,b'stress-ng-cpu'
79153086660735,261096,2,9069686,0,0,b'stress-ng-cpu'
79153086730773,261098,0,0,15465,0,b'stress-ng-cpu'
79153088027268,261094,2,0,47243,0,b'stress-ng-cpu'
79153088002495,261097,3,0,63776,0,b'stress-ng-cpu'
79153089601548,261095,4,6366735,0,0,b'stress-ng-cpu'
79153089894778,261086,1,5549446,0,0,b'stress-ng-cpu'
79153092299408,261078,5,0,41029,0,b'stress-ng-cpu'
79153092625122,261098,0,6587834,0,0,b'stress-ng-cpu'
79153092817942,261082,3,9485099,0,0,b'stress-ng-cpu'
79153092830068,261078,5,6889291,0,0,b'stress-ng-cpu'
79153094019543,261090,4,0,34685,0,b'stress-ng-cpu'
79153095461197,261096,2,0,54357,0,b'stress-ng-cpu'
79153095508490,261093,3,0,68034,0,b'stress-ng-cpu'
79153096838824,261096,2,9093557,0,0,b'stress-ng-cpu'
79153097392946,261091,1,0,35176,0,b'stress-ng-cpu'
79153097806697,261098,0,0,15528,0,b'stress-ng-cpu'
79153097869736,261091,1,6468798,0,0,b'stress-ng-cpu'
79153100510491,261076,4,5892780,0,0,b'stress-ng-cpu'
79153100963034,261078,5,0,46916,0,b'stress-ng-cpu'
79153101027359,261095,4,0,39981,0,b'stress-ng-cpu'
79153102278335,261098,0,6788708,0,0,b'stress-ng-cpu'
79153103162487,261088,5,6645048,0,0,b'stress-ng-cpu'
79153103371443,261097,3,9133231,0,0,b'stress-ng-cpu'
79153106031156,261080,1,0,37973,0,b'stress-ng-cpu'
79153106365467,261084,2,0,49601,0,b'stress-ng-cpu'
79153106776361,261084,2,9025090,0,0,b'stress-ng-cpu'
79153106817381,261087,3,0,57068,0,b'stress-ng-cpu'
79153108038159,261098,0,0,13759,0,b'stress-ng-cpu'
79153109065003,261091,1,6083636,0,0,b'stress-ng-cpu'
79153110309285,261076,4,5950740,0,0,b'stress-ng-cpu'
79153110903863,261076,4,0,40380,0,b'stress-ng-cpu'
79153112012659,261078,5,0,43840,0,b'stress-ng-cpu'
79153112455220,261098,0,6842100,0,0,b'stress-ng-cpu'
79153112965547,261082,3,9410612,0,0,b'stress-ng-cpu'
79153113265673,261088,5,6560131,0,0,b'stress-ng-cpu'
79153114797950,261093,3,0,57616,0,b'stress-ng-cpu'
79153115009851,261086,1,0,41646,0,b'stress-ng-cpu'
79153115321337,261098,0,0,14147,0,b'stress-ng-cpu'
79153115689844,261094,2,0,54690,0,b'stress-ng-cpu'
79153116717155,261094,2,8961589,0,0,b'stress-ng-cpu'
79153119642825,261091,1,5647467,0,0,b'stress-ng-cpu'
79153119670579,261078,5,0,45550,0,b'stress-ng-cpu'
79153119970171,261076,4,6121541,0,0,b'stress-ng-cpu'
79153120470835,261076,4,0,39574,0,b'stress-ng-cpu'
79153121532479,261091,1,0,48490,0,b'stress-ng-cpu'
79153122751975,261098,0,6803426,0,0,b'stress-ng-cpu'
79153123318219,261088,5,6618080,0,0,b'stress-ng-cpu'
79153123557571,261097,3,9134087,0,0,b'stress-ng-cpu'
79153125005122,261098,0,0,16611,0,b'stress-ng-cpu'
79153125024027,261087,3,0,57900,0,b'stress-ng-cpu'
79153125068139,261094,2,0,57382,0,b'stress-ng-cpu'
79153126802525,261096,2,8990563,0,0,b'stress-ng-cpu'
79153128312629,261095,4,0,49760,0,b'stress-ng-cpu'
