timestamp_ns,pid,cpu,refs,misses,cache_level,comm
38221199030768,430601,5,0,842,0,b'stress-ng-cpu'
38221199038645,430601,5,0,842,0,b'stress-ng-cpu'
38221199046077,430601,5,0,13846,0,b'stress-ng-cpu'
38221200013153,430601,5,6438,0,0,b'stress-ng-cpu'
38221200029840,430601,5,6087,0,0,b'stress-ng-cpu'
38221200045930,430601,5,50068,0,0,b'stress-ng-cpu'
38221200152760,430601,5,432827,0,0,b'stress-ng-cpu'
38221200972055,430601,5,885182,0,0,b'stress-ng-cpu'
38221201079152,430597,5,0,188431,0,b'stress-ng-cpu'
38221202432752,430597,5,830165,0,0,b'stress-ng-cpu'
38221203792058,430597,5,772098,0,0,b'stress-ng-cpu'
38221254990083,430583,5,729634,0,0,b'stress-ng-cpu'
38221256030860,430583,5,718519,0,0,b'stress-ng-cpu'
38221257582023,430601,5,685897,0,0,b'stress-ng-cpu'
38221308993097,430583,5,629976,0,0,b'stress-ng-cpu'
38221309915528,430583,5,612074,0,0,b'stress-ng-cpu'
38221310809926,430583,5,626562,0,0,b'stress-ng-cpu'
38221311814274,430597,5,642819,0,0,b'stress-ng-cpu'
38221363144107,430591,5,616096,0,0,b'stress-ng-cpu'
38221364480141,430591,5,595915,0,0,b'stress-ng-cpu'
38221365752694,430601,5,563333,0,0,b'stress-ng-cpu'
38221416589971,430597,5,538578,0,0,b'stress-ng-cpu'
38221417625033,430601,5,559316,0,0,b'stress-ng-cpu'
38221418376551,430601,5,556448,0,0,b'stress-ng-cpu'
38221419204399,430601,5,600062,0,0,b'stress-ng-cpu'
38221470293184,430598,5,599051,0,0,b'stress-ng-cpu'
38221471123715,430598,5,615204,0,0,b'stress-ng-cpu'
38221471963047,430598,5,630875,0,0,b'stress-ng-cpu'
38221472899250,430597,5,656009,0,0,b'stress-ng-cpu'
38221473767843,430597,5,664229,0,0,b'stress-ng-cpu'
38221524059362,430591,5,0,12168,0,b'stress-ng-cpu'
38221525144354,430591,5,652541,0,0,b'stress-ng-cpu'
38221526064877,430591,5,657607,0,0,b'stress-ng-cpu'
38221526323659,430591,5,0,10558,0,b'stress-ng-cpu'
38221527295787,430598,5,651646,0,0,b'stress-ng-cpu'
38221578618309,430591,5,620427,0,0,b'stress-ng-cpu'
38221579047709,430601,5,0,8280,0,b'stress-ng-cpu'
38221579697126,430601,5,599105,0,0,b'stress-ng-cpu'
38221580619582,430601,5,599637,0,0,b'stress-ng-cpu'
38221581905009,430601,5,603487,0,0,b'stress-ng-cpu'
38221631055643,430591,5,0,7562,0,b'stress-ng-cpu'
38221633108968,430591,5,563888,0,0,b'stress-ng-cpu'
38221633190083,430591,5,0,6267,0,b'stress-ng-cpu'
38221634037958,430588,5,0,6493,0,b'stress-ng-cpu'
38221634130549,430588,5,564681,0,0,b'stress-ng-cpu'
38221634737747,430588,5,0,6639,0,b'stress-ng-cpu'
38221635019921,430588,5,568022,0,0,b'stress-ng-cpu'
38221686070522,430588,5,0,6509,0,b'stress-ng-cpu'
38221686125817,430588,5,570957,0,0,b'stress-ng-cpu'
38221686996621,430588,5,570957,0,0,b'stress-ng-cpu'
38221687950021,430588,5,585689,0,0,b'stress-ng-cpu'
38221688292605,430588,5,0,6183,0,b'stress-ng-cpu'
38221688852399,430588,5,591161,0,0,b'stress-ng-cpu'
38221689971543,430591,5,606960,0,0,b'stress-ng-cpu'
38221739655056,430591,5,0,5664,0,b'stress-ng-cpu'
38221739773377,430591,5,0,5664,0,b'stress-ng-cpu'
38221740079401,430588,5,0,10915,0,b'stress-ng-cpu'
38221741102866,430588,5,581223,0,0,b'stress-ng-cpu'
38221742228640,430588,5,572730,0,0,b'stress-ng-cpu'
38221743106640,430588,5,571738,0,0,b'stress-ng-cpu'
38221794032062,430588,5,0,9656,0,b'stress-ng-cpu'
38221794239929,430588,5,574956,0,0,b'stress-ng-cpu'
38221795161158,430588,5,577154,0,0,b'stress-ng-cpu'
38221795964532,430588,5,583322,0,0,b'stress-ng-cpu'
38221796778514,430588,5,612056,0,0,b'stress-ng-cpu'
38221796885282,430588,5,0,8263,0,b'stress-ng-cpu'
38221198012341,430586,0,0,88,0,b'stress-ng-cpu'
38221198015914,430586,0,0,88,0,b'stress-ng-cpu'
38221198021439,430586,0,0,2573,0,b'stress-ng-cpu'
38221198060022,430606,0,0,60422,0,b'stress-ng-cpu'
38221200017927,430606,0,8245,0,0,b'stress-ng-cpu'
38221200034081,430606,0,8245,0,0,b'stress-ng-cpu'
38221200052582,430606,0,70936,0,0,b'stress-ng-cpu'
38221200186253,430606,0,541393,0,0,b'stress-ng-cpu'
38221201285338,430606,0,918293,0,0,b'stress-ng-cpu'
38221202799912,430586,0,867933,0,0,b'stress-ng-cpu'
38221254489460,430594,0,760460,0,0,b'stress-ng-cpu'
38221255918394,430594,0,735605,0,0,b'stress-ng-cpu'
38221257377919,430586,0,655693,0,0,b'stress-ng-cpu'
38221308508683,430606,0,631351,0,0,b'stress-ng-cpu'
38221309579945,430606,0,616778,0,0,b'stress-ng-cpu'
38221309716022,430606,0,0,61898,0,b'stress-ng-cpu'
38221310541205,430606,0,615060,0,0,b'stress-ng-cpu'
38221311576365,430594,0,622226,0,0,b'stress-ng-cpu'
38221362715516,430586,0,613422,0,0,b'stress-ng-cpu'
38221363936539,430586,0,599228,0,0,b'stress-ng-cpu'
38221364898445,430594,0,575692,0,0,b'stress-ng-cpu'
38221365708873,430594,0,585544,0,0,b'stress-ng-cpu'
38221416726824,430606,0,616895,0,0,b'stress-ng-cpu'
38221417902065,430606,0,604799,0,0,b'stress-ng-cpu'
38221419132368,430594,0,573493,0,0,b'stress-ng-cpu'
38221470117920,430594,0,563986,0,0,b'stress-ng-cpu'
38221471053084,430594,0,565905,0,0,b'stress-ng-cpu'
38221471833886,430594,0,570795,0,0,b'stress-ng-cpu'
38221472745512,430594,0,605596,0,0,b'stress-ng-cpu'
38221473902715,430606,0,611792,0,0,b'stress-ng-cpu'
38221524918547,430606,0,589567,0,0,b'stress-ng-cpu'
38221525815103,430606,0,592534,0,0,b'stress-ng-cpu'
