timestamp_ns,pid,prev_pid,cpu,latency_ns,enqueue_ts_ns,dequeue_ts_ns,comm,prev_comm,enqueue_type
2144569618917,30916,30778,0,23079,2144569595838,2144569618917,b'stress-ng-cpu',b'stress-ng',2
2144571102176,30924,30948,0,1450605,2144569651571,2144571102176,b'stress-ng-cpu',b'stress-ng-aio',2
2144572078363,30930,30949,0,2399323,2144569679040,2144572078363,b'stress-ng-aio',b'stress-ng-aio',2
2144572157200,30919,30947,0,2530458,2144569626742,2144572157200,b'stress-ng-aio',b'stress-ng-aio',2
2144572360016,30920,30954,0,2725895,2144569634121,2144572360016,b'stress-ng-cpu',b'stress-ng-aio',2
2144574317912,30923,30950,0,4671503,2144569646409,2144574317912,b'stress-ng-aio',b'stress-ng-aio',2
2144574338563,30927,30923,0,4675035,2144569663528,2144574338563,b'stress-ng-aio',b'stress-ng-aio',2
2144574423656,30921,30944,0,4786100,2144569637556,2144574423656,b'stress-ng-aio',b'stress-ng-aio',2
2144574439756,30928,30921,0,4770556,2144569669200,2144574439756,b'stress-ng-aio',b'stress-ng-aio',2
2144574459398,30931,30928,0,4775202,2144569684196,2144574459398,b'stress-ng-aio',b'stress-ng-aio',2
2144574478544,30925,30931,0,4823502,2144569655042,2144574478544,b'stress-ng-aio',b'stress-ng-aio',2
2144574497668,30929,30925,0,4823609,2144569674059,2144574497668,b'stress-ng-aio',b'stress-ng-aio',2
2144574515528,30932,30929,0,4825805,2144569689723,2144574515528,b'stress-ng-aio',b'stress-ng-aio',2
2144574536609,30933,30932,0,4841624,2144569694985,2144574536609,b'stress-ng-aio',b'stress-ng-aio',2
2144574557276,30934,30933,0,4857333,2144569699943,2144574557276,b'stress-ng-aio',b'stress-ng-aio',2
2144574576915,30935,30934,0,4871726,2144569705189,2144574576915,b'stress-ng-aio',b'stress-ng-aio',2
2144574594439,30936,30935,0,4884344,2144569710095,2144574594439,b'stress-ng-aio',b'stress-ng-aio',2
2144574767964,30939,30942,0,5047034,2144569720930,2144574767964,b'stress-ng-aio',b'stress-ng-aio',2
2144574785602,30938,30939,0,5070075,2144569715527,2144574785602,b'stress-ng-aio',b'stress-ng-aio',2
2144574804265,30941,30938,0,5077937,2144569726328,2144574804265,b'stress-ng-aio',b'stress-ng-aio',2
2144574823928,30918,30941,0,3805231,2144571018697,2144574823928,b'stress-ng-cpu',b'stress-ng-aio',2
2144577098271,30926,30948,0,4088763,2144573009508,2144577098271,b'stress-ng-cpu',b'stress-ng-aio',2
2144578607235,30917,30944,0,3913776,2144574693459,2144578607235,b'stress-ng-aio',b'stress-ng-aio',2
2144579132988,30922,90,0,4123103,2144575009885,2144579132988,b'stress-ng-cpu',b'kworker/0:1H',2
2144580089342,30919,30952,0,3062151,2144577027191,2144580089342,b'stress-ng-aio',b'stress-ng-aio',2
2144580112029,30933,30948,0,2087301,2144578024728,2144580112029,b'stress-ng-aio',b'stress-ng-aio',2
2144580140678,30923,30954,0,2047127,2144578093551,2144580140678,b'stress-ng-aio',b'stress-ng-aio',2
2144580168084,30927,30950,0,2007925,2144578160159,2144580168084,b'stress-ng-aio',b'stress-ng-aio',2
2144580201171,30936,30946,0,1966210,2144578234961,2144580201171,b'stress-ng-aio',b'stress-ng-aio',2
2144580212277,30934,30936,0,1900547,2144578311730,2144580212277,b'stress-ng-aio',b'stress-ng-aio',2
2144580227382,30941,30934,0,1840883,2144578386499,2144580227382,b'stress-ng-aio',b'stress-ng-aio',2
2144580241285,30931,30941,0,1769979,2144578471306,2144580241285,b'stress-ng-aio',b'stress-ng-aio',2
2144580255510,30939,30931,0,1704894,2144578550616,2144580255510,b'stress-ng-aio',b'stress-ng-aio',2
2144580269610,30928,30939,0,1612627,2144578656983,2144580269610,b'stress-ng-aio',b'stress-ng-aio',2
2144580283379,30925,30928,0,1548548,2144578734831,2144580283379,b'stress-ng-aio',b'stress-ng-aio',2
2144580305614,30921,30943,0,1506114,2144578799500,2144580305614,b'stress-ng-aio',b'stress-ng-aio',2
2144580316320,30932,30921,0,1433968,2144578882352,2144580316320,b'stress-ng-aio',b'stress-ng-aio',2
2144580330089,30929,30932,0,1381370,2144578948719,2144580330089,b'stress-ng-aio',b'stress-ng-aio',2
2144580357689,30930,30951,0,326246,2144580031443,2144580357689,b'stress-ng-aio',b'stress-ng-aio',2
2144580369186,30924,30930,0,1358608,2144579010578,2144580369186,b'stress-ng-cpu',b'stress-ng-aio',2
2144582007065,30935,30924,0,2971529,2144579035536,2144582007065,b'stress-ng-aio',b'stress-ng-cpu',2
2144582023959,30938,30935,0,2978704,2144579045255,2144582023959,b'stress-ng-aio',b'stress-ng-aio',2
2144582047619,30916,30958,0,5031870,2144577015749,2144582047619,b'stress-ng-cpu',b'stress-ng-aio',2
2144584006508,30924,30916,0,1999443,2144582007065,2144584006508,b'stress-ng-cpu',b'stress-ng-cpu',2
2144586007766,30926,30924,0,3993001,2144582014765,2144586007766,b'stress-ng-cpu',b'stress-ng-cpu',2
2144588007627,30922,30926,0,3000631,2144585006996,2144588007627,b'stress-ng-cpu',b'stress-ng-cpu',2
2144590006732,30924,30922,0,3998966,2144586007766,2144590006732,b'stress-ng-cpu',b'stress-ng-cpu',2
2144592007249,30920,30924,0,5000006,2144587007243,2144592007249,b'stress-ng-cpu',b'stress-ng-cpu',2
2144594007215,30926,30920,0,1999965,2144592007250,2144594007215,b'stress-ng-cpu',b'stress-ng-cpu',2
2144596013086,30918,30926,0,7005232,2144589007854,2144596013086,b'stress-ng-cpu',b'stress-ng-cpu',2
2144598006926,30924,30918,0,2000813,2144596006113,2144598006926,b'stress-ng-cpu',b'stress-ng-cpu',2
2144599006713,30920,30924,0,4999498,2144594007215,2144599006713,b'stress-ng-cpu',b'stress-ng-cpu',2
2144601006245,30924,30920,0,1999532,2144599006713,2144601006245,b'stress-ng-cpu',b'stress-ng-cpu',2
2144603006234,30920,30924,0,1999989,2144601006245,2144603006234,b'stress-ng-cpu',b'stress-ng-cpu',2
2144605005557,30924,30920,0,1999323,2144603006234,2144605005557,b'stress-ng-cpu',b'stress-ng-cpu',2
2144607013078,30926,30924,0,2000676,2144605012402,2144607013078,b'stress-ng-cpu',b'stress-ng-cpu',2
2144609006430,30920,30926,0,4000873,2144605005557,2144609006430,b'stress-ng-cpu',b'stress-ng-cpu',2
2144611006309,30926,30920,0,1999879,2144609006430,2144611006309,b'stress-ng-cpu',b'stress-ng-cpu',2
