timestamp_ns,pid,prev_pid,cpu,duration_ns,state,comm,kernel_stack,user_stack,next_pid,next_comm
2144580212277,30934,30936,0,5598026,0,b'stress-ng-aio',,,0,b''
2144580227382,30941,30934,0,5650467,0,b'stress-ng-aio',,,0,b''
2144580241285,30931,30941,0,5417357,0,b'stress-ng-aio',,,0,b''
2144580255510,30939,30931,0,5776966,0,b'stress-ng-aio',,,0,b''
2144580269610,30928,30939,0,5484008,0,b'stress-ng-aio',,,0,b''
2144580283379,30925,30928,0,5823981,0,b'stress-ng-aio',,,0,b''
2144580316320,30932,30921,0,5876564,0,b'stress-ng-aio',,,0,b''
2144580330089,30929,30932,0,5793480,0,b'stress-ng-aio',,,0,b''
2144580369186,30924,30930,0,3320832,0,b'stress-ng-cpu',,,0,b''
2144582007065,30935,30924,0,2996487,0,b'stress-ng-aio',,,0,b''
2144582023959,30938,30935,0,7429520,0,b'stress-ng-aio',,,0,b''
2144584006508,30924,30916,0,6990759,0,b'stress-ng-cpu',,,0,b''
2144586007766,30926,30924,0,4000701,0,b'stress-ng-cpu',,,0,b''
2144588007627,30922,30926,0,5992862,0,b'stress-ng-cpu',,,0,b''
2144590006732,30924,30922,0,4999736,0,b'stress-ng-cpu',,,0,b''
2144592007249,30920,30924,0,5999483,0,b'stress-ng-cpu',,,0,b''
2144594007215,30926,30920,0,6999972,0,b'stress-ng-cpu',,,0,b''
2144596013086,30918,30926,0,4005836,0,b'stress-ng-cpu',,,0,b''
2144598006926,30924,30918,0,8999072,0,b'stress-ng-cpu',,,0,b''
2144599006713,30920,30924,0,3000600,0,b'stress-ng-cpu',,,0,b''
2144601006245,30924,30920,0,6999030,0,b'stress-ng-cpu',,,0,b''
2144603006234,30920,30924,0,3999521,0,b'stress-ng-cpu',,,0,b''
2144605005557,30924,30920,0,3999312,0,b'stress-ng-cpu',,,0,b''
2144607013078,30926,30924,0,4006844,0,b'stress-ng-cpu',,,0,b''
2144609006430,30920,30926,0,3994028,0,b'stress-ng-cpu',,,0,b''
2144611006309,30926,30920,0,6000752,0,b'stress-ng-cpu',,,0,b''
2144615007169,30918,30924,0,5000997,0,b'stress-ng-cpu',,,0,b''
2144617005837,30933,30918,0,3998854,0,b'stress-ng-aio',,,0,b''
2144617028798,30932,30933,0,36905024,0,b'stress-ng-aio',,,0,b''
2144617049706,30920,30932,0,36719617,0,b'stress-ng-cpu',,,0,b''
2144619012505,30922,30920,0,8006196,0,b'stress-ng-cpu',,,0,b''
2144620374043,30932,30939,0,3330563,0,b'stress-ng-aio',,,0,b''
2144620387342,30918,30932,0,3337636,0,b'stress-ng-cpu',,,0,b''
2144622006956,30921,30918,0,5001119,0,b'stress-ng-aio',,,0,b''
2144622021799,30927,30921,0,4916676,0,b'stress-ng-aio',,,0,b''
2144622035277,30929,30927,0,4949042,0,b'stress-ng-aio',,,0,b''
2144622048104,30923,30929,0,4924032,0,b'stress-ng-aio',,,0,b''
2144622060819,30928,30923,0,4917960,0,b'stress-ng-aio',,,0,b''
2144622074427,30919,30928,0,4912483,0,b'stress-ng-aio',,,0,b''
2144622086680,30925,30919,0,4905720,0,b'stress-ng-aio',,,0,b''
2144622098656,30935,30925,0,4899048,0,b'stress-ng-aio',,,0,b''
2144622110472,30920,30935,0,4879396,0,b'stress-ng-cpu',,,0,b''
2144626007353,30916,30924,0,4998790,0,b'stress-ng-cpu',,,0,b''
2144630007109,30922,30924,0,3999756,0,b'stress-ng-cpu',,,0,b''
2144634009912,30918,30926,0,5003427,0,b'stress-ng-cpu',,,0,b''
2144638006571,30916,30922,0,5997988,0,b'stress-ng-cpu',,,0,b''
2144645007055,30926,30922,0,7000484,0,b'stress-ng-cpu',,,0,b''
2144647005977,30920,30926,0,3992812,0,b'stress-ng-cpu',,,0,b''
