timestamp_ns,waker_pid,target_pid,cpu,latency_ns,waker_comm,target_comm,waker_kernel_stack,target_state,waker_cpu,target_cpu
79036787282130,0,259757,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
79036787317260,0,259757,0,0,b'swapper/0',b'stress-ng-aio',,0,0,0
79036787439275,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79036787533861,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79036787276622,0,259759,1,0,b'swapper/1',b'stress-ng-aio',,0,0,1
79036787311571,259761,259759,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
79036787335797,259759,259761,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
79036787370732,259761,259763,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
79036787283785,0,259758,2,0,b'swapper/2',b'stress-ng-cpu',,0,0,2
79036787421393,259772,259772,2,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,2
79036787512684,259778,259776,2,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,2
79036787526700,259776,259778,2,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,2
79036787282193,0,259756,4,0,b'swapper/4',b'stress-ng-aio',,0,0,4
79036787350186,259765,259765,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79036787372659,259765,259767,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79036787277233,259848,259760,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
79036787288722,259848,259761,7,0,b'pkill',b'stress-ng-aio',,0,0,7
79036787297498,259848,259762,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
79036787308187,259848,259763,7,0,b'pkill',b'stress-ng-aio',,0,0,7
79036787317771,259848,259764,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
79036787323491,259848,259765,7,0,b'pkill',b'stress-ng-aio',,0,0,7
79036787338046,259848,259766,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
79036787347015,259848,259767,7,0,b'pkill',b'stress-ng-aio',,0,0,7
79036787361816,259848,259768,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
79036787369147,259848,259769,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
79036787375676,259848,259770,7,0,b'pkill',b'stress-ng-aio',,0,0,7
79036787389540,259848,259771,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
79036787393964,259848,259772,7,0,b'pkill',b'stress-ng-aio',,0,0,7
79036787409399,259848,259773,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
79036787414026,259848,259774,7,0,b'pkill',b'stress-ng-aio',,0,0,7
79036787428774,259848,259775,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
79036787433064,259848,259776,7,0,b'pkill',b'stress-ng-aio',,0,0,7
79036787441063,259848,259777,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
79036787446238,259848,259778,7,0,b'pkill',b'stress-ng-aio',,0,0,7
79036787452910,259848,259779,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
79036787346632,259757,259757,3,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,3
79036787315816,259756,259756,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79036791032774,259776,259776,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79036791067647,259776,259776,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79036791039109,259772,259772,2,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,2
79036791055214,259767,259767,3,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,3
79036791024930,259765,259765,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79036791064360,259765,259765,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79036791187336,259767,259767,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79036793070779,259759,259759,2,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,2
79036793103804,259759,259759,2,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,2
79036793125379,259759,259759,2,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,2
79036793137313,259759,259759,2,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,2
79036793150988,259759,259759,2,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,2
79036793173091,259759,259759,2,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,2
79036793194735,259759,259759,2,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,2
79036793227600,259759,259759,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
79036794026176,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79036795024151,259757,259757,3,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,3
79036795042333,259763,259763,3,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,3
79036795068714,259763,259763,3,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,3
79036795034753,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79036795123553,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79036795206599,259763,259763,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
79036795087742,259763,259763,3,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,3
79036795099678,259763,259763,3,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,3
79036795113543,259763,259763,3,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,3
79036795132388,259763,259763,3,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,3
79036795149891,259763,259763,3,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,3
79036795165643,259763,259763,3,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,3
79036795176803,259763,259763,3,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,3
79036798054518,259770,259770,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79036798085492,259770,259770,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79036798102283,259770,259770,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79036798149718,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79036799029761,259756,259756,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037037668923,259762,259774,0,0,b'stress-ng-cpu',b'stress-ng-aio',,0,0,0
79037041181398,259777,259772,2,0,b'stress-ng-cpu',b'stress-ng-aio',,0,0,2
79037041207708,259762,259776,0,0,b'stress-ng-cpu',b'stress-ng-aio',,0,0,0
79037041227599,259766,259765,4,0,b'stress-ng-cpu',b'stress-ng-aio',,0,0,4
79037041309755,259766,259767,4,0,b'stress-ng-cpu',b'stress-ng-aio',,0,0,4
79037043353455,259764,259759,1,0,b'stress-ng-cpu',b'stress-ng-aio',,0,0,1
79037045323060,259764,259763,1,0,b'stress-ng-cpu',b'stress-ng-aio',,0,0,1
79037045247134,259769,259757,3,0,b'stress-ng-cpu',b'stress-ng-aio',,0,0,3
79037045246024,259766,259778,4,0,b'stress-ng-cpu',b'stress-ng-aio',,0,0,4
79037048263908,259775,259761,5,0,b'stress-ng-cpu',b'stress-ng-aio',,0,0,5
79037052082925,259769,259770,3,0,b'stress-ng-cpu',b'stress-ng-aio',,0,0,3
79037053076906,259766,259756,4,0,b'stress-ng-cpu',b'stress-ng-aio',,0,0,4
79037117657425,259772,259772,2,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,2
79037117725160,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037117749524,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037117767186,259772,259772,2,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,2
79037117837228,259765,259765,2,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,2
79037117666868,259767,259767,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037117773666,259767,259767,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037117876387,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037117893596,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037117914124,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037117927528,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037117943262,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037117956453,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037117971793,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037117984599,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118001140,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118022397,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118039553,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118052752,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118069457,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118082502,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118097879,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118111287,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118127475,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118140700,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118155819,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118168910,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118184101,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118197098,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118212315,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118225386,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118240668,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118253504,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118268434,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118281121,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118295975,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118308792,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118324047,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037118336985,259778,259778,4,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,4
79037117670123,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117698107,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117729865,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117744917,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117761089,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117774127,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117789143,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117801952,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117818607,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117831869,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117846580,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117859785,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117874785,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117887421,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117902514,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117915127,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117930260,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117943132,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117957983,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117970656,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117985484,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037117998175,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037118021321,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037118034866,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037118051201,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037118064159,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037118079384,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037118092127,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037118107260,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037118120071,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037118134888,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037118147572,259761,259761,5,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,5
79037141332512,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141372312,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141392854,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141426087,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141455732,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141470572,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141508701,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141522990,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141538384,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141551263,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141567634,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141580578,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141595970,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141608879,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141623887,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141636646,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141651660,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141664544,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141679474,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141692440,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141707232,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141720171,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
79037141735105,259774,259774,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
