timestamp_ns,pid,cpu,refs,misses,cache_level,comm
79036787380451,259762,0,112400,0,0,b'stress-ng-cpu'
79036787763005,259779,0,112400,0,0,b'stress-ng-cpu'
79036787983508,259779,0,465691,0,0,b'stress-ng-cpu'
79036787580670,259764,1,101975,0,0,b'stress-ng-cpu'
79036787761481,259764,1,591665,0,0,b'stress-ng-cpu'
79036788710822,259764,1,4494089,0,0,b'stress-ng-cpu'
79036788811444,259779,0,2995444,0,0,b'stress-ng-cpu'
79036787321708,259757,3,77160,0,0,b'stress-ng-aio'
79036787544544,259771,3,77160,0,0,b'stress-ng-cpu'
79036787586935,259771,3,0,44988,0,b'stress-ng-cpu'
79036787684564,259771,3,500495,0,0,b'stress-ng-cpu'
79036788339094,259771,3,4837888,0,0,b'stress-ng-cpu'
79036789924281,259775,5,2025974,0,0,b'stress-ng-cpu'
79036790538926,259768,4,2506140,0,0,b'stress-ng-cpu'
79036792838683,259760,5,3456862,0,0,b'stress-ng-cpu'
79036793938215,259762,0,6410185,0,0,b'stress-ng-cpu'
79036794366102,259766,4,4175742,0,0,b'stress-ng-cpu'
79036794768119,259777,3,0,57084,0,b'stress-ng-cpu'
79036794910083,259766,4,0,40428,0,b'stress-ng-cpu'
79036794983243,259762,0,0,48980,0,b'stress-ng-cpu'
79036795806433,259771,3,9275334,0,0,b'stress-ng-cpu'
79036795918415,259764,1,7690066,0,0,b'stress-ng-cpu'
79036797394899,259764,1,0,55487,0,b'stress-ng-cpu'
79036798210203,259773,2,0,75695,0,b'stress-ng-cpu'
79036799047989,259760,5,4816168,0,0,b'stress-ng-cpu'
79036800038319,259766,4,0,60029,0,b'stress-ng-cpu'
79036800895856,259766,4,5530644,0,0,b'stress-ng-cpu'
79036804782509,259773,2,8088441,0,0,b'stress-ng-cpu'
79036806170171,259762,0,5476545,0,0,b'stress-ng-cpu'
79036806833202,259769,5,5563343,0,0,b'stress-ng-cpu'
79036807079192,259777,3,0,48976,0,b'stress-ng-cpu'
79036807547599,259764,1,6825077,0,0,b'stress-ng-cpu'
79036809258179,259758,2,0,64164,0,b'stress-ng-cpu'
79036809259980,259766,4,6237801,0,0,b'stress-ng-cpu'
79036811832365,259771,3,6421405,0,0,b'stress-ng-cpu'
79036814430127,259773,2,8468144,0,0,b'stress-ng-cpu'
79036815031948,259775,5,6392966,0,0,b'stress-ng-cpu'
79036815959258,259762,0,0,21386,0,b'stress-ng-cpu'
79036816170273,259760,3,0,52745,0,b'stress-ng-cpu'
79036816655931,259762,0,5534629,0,0,b'stress-ng-cpu'
79036816921592,259764,1,7083126,0,0,b'stress-ng-cpu'
79036817403276,259768,4,0,32252,0,b'stress-ng-cpu'
79036818723779,259768,4,6441023,0,0,b'stress-ng-cpu'
79036819352638,259769,3,7820846,0,0,b'stress-ng-cpu'
79036820022494,259777,2,0,59064,0,b'stress-ng-cpu'
79036823900101,259777,2,8827867,0,0,b'stress-ng-cpu'
79036824489108,259775,5,6658053,0,0,b'stress-ng-cpu'
79036825979237,259764,1,0,14098,0,b'stress-ng-cpu'
79036827061901,259764,1,7106128,0,0,b'stress-ng-cpu'
79036827260722,259762,0,5357243,0,0,b'stress-ng-cpu'
79036828106636,259768,4,6751002,0,0,b'stress-ng-cpu'
79036828146391,259760,3,8601875,0,0,b'stress-ng-cpu'
79036828559627,259768,4,0,28189,0,b'stress-ng-cpu'
79036829393201,259760,3,0,38748,0,b'stress-ng-cpu'
79036830033161,259771,2,0,56391,0,b'stress-ng-cpu'
79036833830983,259762,0,0,12094,0,b'stress-ng-cpu'
79036834139857,259775,5,6970586,0,0,b'stress-ng-cpu'
79036834383631,259758,2,8390320,0,0,b'stress-ng-cpu'
79036837120013,259764,1,7098684,0,0,b'stress-ng-cpu'
79036837569555,259762,0,5257146,0,0,b'stress-ng-cpu'
79036837690925,259760,3,8870844,0,0,b'stress-ng-cpu'
79036837816219,259764,1,0,11489,0,b'stress-ng-cpu'
79036837986646,259766,4,6925255,0,0,b'stress-ng-cpu'
79036840034928,259779,2,0,55217,0,b'stress-ng-cpu'
79036841041962,259768,4,0,24188,0,b'stress-ng-cpu'
79036843212674,259760,3,0,29674,0,b'stress-ng-cpu'
79036843364931,259773,2,9138689,0,0,b'stress-ng-cpu'
79036843672150,259762,0,0,10704,0,b'stress-ng-cpu'
79036844422502,259775,5,6922898,0,0,b'stress-ng-cpu'
79036846736230,259764,1,7350574,0,0,b'stress-ng-cpu'
79036847034942,259762,0,5463967,0,0,b'stress-ng-cpu'
79036847596116,259769,3,8923061,0,0,b'stress-ng-cpu'
79036848292832,259766,4,6813120,0,0,b'stress-ng-cpu'
79036848798284,259764,1,0,9115,0,b'stress-ng-cpu'
79036850025975,259758,2,0,51301,0,b'stress-ng-cpu'
79036853156091,259768,4,0,19513,0,b'stress-ng-cpu'
79036854305350,259762,0,0,10735,0,b'stress-ng-cpu'
79036854364304,259777,2,8553418,0,0,b'stress-ng-cpu'
79036854523553,259775,5,6943826,0,0,b'stress-ng-cpu'
79036854588219,259769,3,0,24396,0,b'stress-ng-cpu'
79036857251172,259762,0,5361002,0,0,b'stress-ng-cpu'
79036857405064,259764,1,7054764,0,0,b'stress-ng-cpu'
79036857463799,259769,3,9043035,0,0,b'stress-ng-cpu'
79036858363265,259768,4,6732519,0,0,b'stress-ng-cpu'
79036858640693,259768,4,0,26706,0,b'stress-ng-cpu'
79036859002030,259764,1,0,9889,0,b'stress-ng-cpu'
79036858998328,259779,2,0,58215,0,b'stress-ng-cpu'
79036862602868,259769,3,0,26246,0,b'stress-ng-cpu'
79036863967576,259771,2,8754182,0,0,b'stress-ng-cpu'
79036864586756,259762,0,0,9811,0,b'stress-ng-cpu'
79036865203406,259775,5,6653050,0,0,b'stress-ng-cpu'
79036867256469,259764,1,7185694,0,0,b'stress-ng-cpu'
79036867371558,259760,3,9087273,0,0,b'stress-ng-cpu'
79036867665692,259762,0,5247407,0,0,b'stress-ng-cpu'
79036868166479,259766,4,6804009,0,0,b'stress-ng-cpu'
79036869197203,259758,2,0,54104,0,b'stress-ng-cpu'
79036869907716,259764,1,0,8509,0,b'stress-ng-cpu'
79036871969768,259768,4,0,20592,0,b'stress-ng-cpu'
79036871978805,259769,3,0,27013,0,b'stress-ng-cpu'
79036872082010,259762,0,0,12540,0,b'stress-ng-cpu'
79036874293474,259777,2,8680629,0,0,b'stress-ng-cpu'
79036874870088,259775,5,6827147,0,0,b'stress-ng-cpu'
79036877091932,259769,3,9230753,0,0,b'stress-ng-cpu'
79036877197873,259764,1,0,8576,0,b'stress-ng-cpu'
79036877392969,259762,0,5403631,0,0,b'stress-ng-cpu'
79036877514185,259764,1,7276979,0,0,b'stress-ng-cpu'
79036878384636,259768,4,6798051,0,0,b'stress-ng-cpu'
79036879059552,259773,2,0,48455,0,b'stress-ng-cpu'
79036882334325,259760,3,0,24944,0,b'stress-ng-cpu'
79036882585692,259766,4,0,18373,0,b'stress-ng-cpu'
79036884679404,259771,2,8277729,0,0,b'stress-ng-cpu'
79036884770434,259775,5,7031392,0,0,b'stress-ng-cpu'
79036885366216,259762,0,0,9179,0,b'stress-ng-cpu'
79036886951187,259769,3,9343738,0,0,b'stress-ng-cpu'
79036887460390,259764,1,7199370,0,0,b'stress-ng-cpu'
79036887808577,259762,0,5261461,0,0,b'stress-ng-cpu'
79036888001947,259764,1,0,9347,0,b'stress-ng-cpu'
79036888514850,259768,4,6673258,0,0,b'stress-ng-cpu'
79036889015661,259766,4,0,23999,0,b'stress-ng-cpu'
79036889173220,259758,2,0,49294,0,b'stress-ng-cpu'
79036892184931,259769,3,0,24297,0,b'stress-ng-cpu'
79036894008561,259762,0,0,11155,0,b'stress-ng-cpu'
79036894315678,259779,2,8659956,0,0,b'stress-ng-cpu'
79036895308274,259775,5,6786021,0,0,b'stress-ng-cpu'
79036896973675,259760,3,9277357,0,0,b'stress-ng-cpu'
79036897340415,259762,0,5320718,0,0,b'stress-ng-cpu'
79036897593817,259764,1,7249126,0,0,b'stress-ng-cpu'
79036898060513,259773,2,0,54707,0,b'stress-ng-cpu'
79036898104425,259766,4,6826387,0,0,b'stress-ng-cpu'
79036898447711,259764,1,0,8496,0,b'stress-ng-cpu'
79036900152234,259768,4,0,23040,0,b'stress-ng-cpu'
79036902444980,259769,3,0,19918,0,b'stress-ng-cpu'
79036904247722,259777,2,8696569,0,0,b'stress-ng-cpu'
79036904811682,259775,5,7078137,0,0,b'stress-ng-cpu'
79036905700848,259764,1,0,8141,0,b'stress-ng-cpu'
79036906294016,259762,0,0,8824,0,b'stress-ng-cpu'
79036906882473,259760,3,9319330,0,0,b'stress-ng-cpu'
79036907171628,259775,5,0,7727,0,b'stress-ng-cpu'
79036907334679,259762,0,5380715,0,0,b'stress-ng-cpu'
79036907788841,259764,1,7109559,0,0,b'stress-ng-cpu'
79036907993759,259768,4,6900436,0,0,b'stress-ng-cpu'
79036910180503,259771,2,0,48613,0,b'stress-ng-cpu'
79036911704222,259769,3,0,22406,0,b'stress-ng-cpu'
79036912030572,259775,5,0,11969,0,b'stress-ng-cpu'
79036912677194,259766,4,0,18132,0,b'stress-ng-cpu'
79036912726520,259764,1,0,9470,0,b'stress-ng-cpu'
79036913234201,259762,0,0,10390,0,b'stress-ng-cpu'
79036914536351,259758,2,8438217,0,0,b'stress-ng-cpu'
79036915435000,259775,5,6794188,0,0,b'stress-ng-cpu'
79036916911761,259762,0,5560118,0,0,b'stress-ng-cpu'
79036916912958,259760,3,0,25918,0,b'stress-ng-cpu'
79036917001960,259764,1,0,16040,0,b'stress-ng-cpu'
79036917292590,259768,4,0,21685,0,b'stress-ng-cpu'
79036917432455,259773,2,0,59054,0,b'stress-ng-cpu'
79036917691213,259764,1,7255602,0,0,b'stress-ng-cpu'
79036918001948,259762,0,0,16287,0,b'stress-ng-cpu'
79036918303803,259768,4,6739077,0,0,b'stress-ng-cpu'
79036918958688,259775,5,0,13918,0,b'stress-ng-cpu'
79036920964019,259769,3,6703637,0,0,b'stress-ng-cpu'
79036924033890,259766,4,0,27276,0,b'stress-ng-cpu'
79036924376510,259760,3,0,33942,0,b'stress-ng-cpu'
79036924695341,259771,2,8505428,0,0,b'stress-ng-cpu'
79036925569591,259775,5,6839934,0,0,b'stress-ng-cpu'
79036926043299,259777,2,0,61687,0,b'stress-ng-cpu'
79036926964045,259764,1,0,14090,0,b'stress-ng-cpu'
79036927142418,259762,0,5668452,0,0,b'stress-ng-cpu'
79036927392973,259762,0,0,14498,0,b'stress-ng-cpu'
79036928008374,259766,4,6825243,0,0,b'stress-ng-cpu'
79036928191964,259764,1,7014079,0,0,b'stress-ng-cpu'
79036929132498,259775,5,0,15106,0,b'stress-ng-cpu'
79036930829658,259769,3,6821268,0,0,b'stress-ng-cpu'
79036931222653,259768,4,0,29010,0,b'stress-ng-cpu'
79036932027482,259760,3,0,41162,0,b'stress-ng-cpu'
79036933672713,259764,1,0,18578,0,b'stress-ng-cpu'
79036934406442,259762,0,0,16799,0,b'stress-ng-cpu'
79036934653235,259773,2,0,69216,0,b'stress-ng-cpu'
79036934745645,259773,2,8486916,0,0,b'stress-ng-cpu'
79036935961391,259775,5,6549058,0,0,b'stress-ng-cpu'
79036937743036,259762,0,5372996,0,0,b'stress-ng-cpu'
79036937809081,259766,4,7006826,0,0,b'stress-ng-cpu'
79036937948706,259764,1,7088759,0,0,b'stress-ng-cpu'
79036938411464,259760,3,8223089,0,0,b'stress-ng-cpu'
79036941417770,259768,4,0,28990,0,b'stress-ng-cpu'
79036941718276,259775,5,0,12222,0,b'stress-ng-cpu'
79036943528740,259779,2,0,80734,0,b'stress-ng-cpu'
79036943806071,259769,3,0,36241,0,b'stress-ng-cpu'
79036944369863,259779,2,8853090,0,0,b'stress-ng-cpu'
79036946092056,259775,5,6489625,0,0,b'stress-ng-cpu'
79036946478415,259762,0,5939004,0,0,b'stress-ng-cpu'
79036947670910,259760,3,8692592,0,0,b'stress-ng-cpu'
79036947681945,259768,4,7044142,0,0,b'stress-ng-cpu'
79036948680277,259764,1,0,11908,0,b'stress-ng-cpu'
79036948681435,259764,1,6808356,0,0,b'stress-ng-cpu'
79036950879362,259762,0,0,12058,0,b'stress-ng-cpu'
79036952734537,259766,4,0,23914,0,b'stress-ng-cpu'
79036954938657,259771,2,8535235,0,0,b'stress-ng-cpu'
79036956113273,259775,5,6534730,0,0,b'stress-ng-cpu'
79036956254223,259769,3,0,26011,0,b'stress-ng-cpu'
79036957002538,259775,5,0,8500,0,b'stress-ng-cpu'
79036957384981,259769,3,8869366,0,0,b'stress-ng-cpu'
79036957849772,259762,0,5465158,0,0,b'stress-ng-cpu'
79036958201731,259766,4,6807334,0,0,b'stress-ng-cpu'
79036958221598,259764,1,7067851,0,0,b'stress-ng-cpu'
79036961002359,259777,2,0,52614,0,b'stress-ng-cpu'
79036962312103,259764,1,0,9034,0,b'stress-ng-cpu'
79036962658857,259762,0,0,9399,0,b'stress-ng-cpu'
79036962954262,259768,4,0,21060,0,b'stress-ng-cpu'
79036964204848,259779,2,9120321,0,0,b'stress-ng-cpu'
79036965425289,259775,5,6874802,0,0,b'stress-ng-cpu'
79036966588263,259769,3,0,26893,0,b'stress-ng-cpu'
79036967247518,259760,3,8928698,0,0,b'stress-ng-cpu'
79036967622739,259762,0,5407196,0,0,b'stress-ng-cpu'
79036967817378,259764,1,7314149,0,0,b'stress-ng-cpu'
79036967869609,259766,4,6923846,0,0,b'stress-ng-cpu'
79036968006543,259775,5,0,7759,0,b'stress-ng-cpu'
79036969951717,259758,2,0,55745,0,b'stress-ng-cpu'
79036970886311,259768,4,0,24521,0,b'stress-ng-cpu'
79036972002824,259764,1,0,10444,0,b'stress-ng-cpu'
79036972834080,259762,0,0,10371,0,b'stress-ng-cpu'
79036975167430,259777,2,8490210,0,0,b'stress-ng-cpu'
79036975886981,259775,5,6742559,0,0,b'stress-ng-cpu'
79036976566987,259775,5,0,9265,0,b'stress-ng-cpu'
79036976708785,259760,3,0,26111,0,b'stress-ng-cpu'
79036977185803,259760,3,8988550,0,0,b'stress-ng-cpu'
79036978109811,259762,0,5324980,0,0,b'stress-ng-cpu'
79036978319721,259768,4,6774140,0,0,b'stress-ng-cpu'
79036978517502,259764,1,6957579,0,0,b'stress-ng-cpu'
79036978840826,259779,2,0,60887,0,b'stress-ng-cpu'
79036982986913,259762,0,0,9724,0,b'stress-ng-cpu'
79036983268551,259764,1,0,8982,0,b'stress-ng-cpu'
79036983980066,259766,4,0,20493,0,b'stress-ng-cpu'
79036984552644,259758,2,8746528,0,0,b'stress-ng-cpu'
79036986011694,259775,5,6708791,0,0,b'stress-ng-cpu'
79036986563684,259769,3,0,24420,0,b'stress-ng-cpu'
79036987065789,259769,3,9030274,0,0,b'stress-ng-cpu'
79036988284087,259764,1,7211911,0,0,b'stress-ng-cpu'
79036988299688,259766,4,6882568,0,0,b'stress-ng-cpu'
79036988342681,259762,0,5310755,0,0,b'stress-ng-cpu'
79036988855697,259775,5,0,7010,0,b'stress-ng-cpu'
79036989879764,259766,4,0,30193,0,b'stress-ng-cpu'
79036990034701,259777,2,0,49839,0,b'stress-ng-cpu'
79036990142925,259762,0,0,10097,0,b'stress-ng-cpu'
79036990668941,259764,1,0,9201,0,b'stress-ng-cpu'
79036994605277,259779,2,8841573,0,0,b'stress-ng-cpu'
79036995147694,259769,3,0,24549,0,b'stress-ng-cpu'
79036995480359,259775,5,7030938,0,0,b'stress-ng-cpu'
79036996870733,259769,3,9161292,0,0,b'stress-ng-cpu'
79036997674927,259775,5,0,8309,0,b'stress-ng-cpu'
79036997992118,259762,0,5530133,0,0,b'stress-ng-cpu'
79036998301357,259768,4,6938397,0,0,b'stress-ng-cpu'
79036998461514,259764,1,7090350,0,0,b'stress-ng-cpu'
79036999477688,259773,2,0,52658,0,b'stress-ng-cpu'
79037002003692,259764,1,0,8822,0,b'stress-ng-cpu'
79037002386312,259762,0,0,8962,0,b'stress-ng-cpu'
79037003175259,259768,4,0,20357,0,b'stress-ng-cpu'
79037004982864,259758,2,8573687,0,0,b'stress-ng-cpu'
79037005377279,259769,3,0,25491,0,b'stress-ng-cpu'
79037006205300,259775,5,6803086,0,0,b'stress-ng-cpu'
79037006698213,259769,3,9271258,0,0,b'stress-ng-cpu'
79037007674171,259762,0,5626050,0,0,b'stress-ng-cpu'
79037008114193,259768,4,7055334,0,0,b'stress-ng-cpu'
79037008289945,259764,1,7277880,0,0,b'stress-ng-cpu'
79037009060132,259777,2,0,47746,0,b'stress-ng-cpu'
79037009924481,259775,5,0,6593,0,b'stress-ng-cpu'
79037011329327,259762,0,0,9250,0,b'stress-ng-cpu'
79037011915088,259764,1,0,8293,0,b'stress-ng-cpu'
79037013646388,259766,4,0,20810,0,b'stress-ng-cpu'
79037014355169,259760,3,0,23148,0,b'stress-ng-cpu'
79037014973131,259779,2,8762062,0,0,b'stress-ng-cpu'
79037016206549,259775,5,6908404,0,0,b'stress-ng-cpu'
79037016621138,259760,3,9308417,0,0,b'stress-ng-cpu'
79037016721260,259773,2,0,61396,0,b'stress-ng-cpu'
79037017103025,259775,5,0,6734,0,b'stress-ng-cpu'
79037017468153,259762,0,5869824,0,0,b'stress-ng-cpu'
79037018467069,259768,4,6833540,0,0,b'stress-ng-cpu'
79037018814551,259764,1,7110409,0,0,b'stress-ng-cpu'
79037019117152,259764,1,0,9007,0,b'stress-ng-cpu'
79037019401256,259762,0,0,11490,0,b'stress-ng-cpu'
79037022637614,259766,4,0,23938,0,b'stress-ng-cpu'
79037024794193,259769,3,0,26722,0,b'stress-ng-cpu'
79037025157221,259779,2,8871698,0,0,b'stress-ng-cpu'
79037026622590,259760,3,9305925,0,0,b'stress-ng-cpu'
79037026927751,259775,5,6582251,0,0,b'stress-ng-cpu'
79037027056725,259775,5,0,7247,0,b'stress-ng-cpu'
79037027469153,259773,2,0,51647,0,b'stress-ng-cpu'
79037028342767,259768,4,6914076,0,0,b'stress-ng-cpu'
79037028815330,259762,0,5312517,0,0,b'stress-ng-cpu'
79037028954280,259764,1,7053147,0,0,b'stress-ng-cpu'
79037029004599,259764,1,0,10409,0,b'stress-ng-cpu'
