timestamp_ns,pid,prev_pid,cpu,duration_ns,freq_khz,comm,prev_comm,voluntary
1913680297864,27827,27827,0,40528,3999973,b'stress-ng-cpu',b'pkill',1
1913684005989,27836,27836,0,3708125,3999996,b'stress-ng-cpu',b'pkill',1
1913688008067,27838,27838,0,4002078,3999993,b'stress-ng-cpu',b'pkill',1
1913692005772,27846,27846,0,3997705,4000013,b'stress-ng-cpu',b'stress-ng-cpu',1
1913695005515,27827,27827,0,2999743,3999975,b'stress-ng-cpu',b'pkill',1
1913863017447,27835,27835,0,168011932,3999994,b'stress-ng-cpu',b'stress-ng-cpu',1
1913867005866,27824,27824,0,3988419,3999994,b'stress-ng-cpu',b'stress-ng-cpu',1
1913872005127,27835,27835,0,4999261,3999996,b'stress-ng-cpu',b'stress-ng-cpu',1
1913875006012,27824,27824,0,3000885,4000013,b'stress-ng-cpu',b'stress-ng-cpu',1
1913879007403,27835,27835,0,4001391,3999987,b'stress-ng-cpu',b'stress-ng-cpu',1
1913883005088,27824,27824,0,3997685,4000013,b'stress-ng-cpu',b'stress-ng-cpu',1
1913886005200,27835,27835,0,3000112,3999975,b'stress-ng-cpu',b'stress-ng-cpu',1
1913889005492,27824,27824,0,3000292,3999992,b'stress-ng-cpu',b'stress-ng-cpu',1
1913893005430,27835,27835,0,3999938,3999988,b'stress-ng-cpu',b'stress-ng-cpu',1
1913894015777,27824,0,0,1010347,3999988,b'stress-ng-cpu',b'',1
1913897005216,27824,27824,0,2977761,4000034,b'stress-ng-cpu',b'stress-ng-cpu',1
1913901004988,27835,27835,0,3999772,3999995,b'stress-ng-cpu',b'stress-ng-cpu',1
1913904005432,27824,27824,0,3000444,3999997,b'stress-ng-cpu',b'stress-ng-cpu',1
1913908005117,27835,27835,0,3999685,4000003,b'stress-ng-cpu',b'stress-ng-cpu',1
1913915005144,27824,27824,0,7000027,3999990,b'stress-ng-cpu',b'stress-ng-cpu',1
1913920022079,27835,27835,0,5016935,3999987,b'stress-ng-cpu',b'stress-ng-cpu',1
1913924005820,27840,27840,0,3983741,4000007,b'stress-ng-cpu',b'stress-ng-cpu',1
1913928005672,27823,27823,0,3999852,4000000,b'stress-ng-cpu',b'stress-ng-cpu',1
1913929005697,27835,27835,0,1000025,3999985,b'stress-ng-cpu',b'stress-ng-cpu',1
1913932011996,27824,27824,0,3006299,4000013,b'stress-ng-cpu',b'stress-ng-cpu',1
1913936005122,27835,27835,0,3993126,3999973,b'stress-ng-cpu',b'stress-ng-cpu',1
1913942005711,27824,27824,0,6000589,3999981,b'stress-ng-cpu',b'stress-ng-cpu',1
1913946005745,27835,27835,0,4000034,4000013,b'stress-ng-cpu',b'stress-ng-cpu',1
1913949005402,27824,27824,0,2999657,3999995,b'stress-ng-cpu',b'stress-ng-cpu',1
1913953005542,27835,27835,0,4000140,4000021,b'stress-ng-cpu',b'stress-ng-cpu',1
1913957015807,27824,27824,0,4010265,3999992,b'stress-ng-cpu',b'stress-ng-cpu',1
1913961006312,27843,27843,0,3990505,3999996,b'stress-ng-cpu',b'stress-ng-cpu',1
1913965006291,27835,27835,0,3999979,3999983,b'stress-ng-cpu',b'stress-ng-cpu',1
1913968005809,27824,27824,0,2999518,4000010,b'stress-ng-cpu',b'stress-ng-cpu',1
