timestamp_ns,waker_pid,target_pid,cpu,latency_ns,waker_comm,target_comm,waker_kernel_stack,target_state,waker_cpu,target_cpu
1913680238190,0,27827,0,0,b'swapper/0',b'stress-ng-cpu',,0,0,0
1913680229319,0,27828,1,0,b'swapper/1',b'stress-ng-cpu',,0,0,1
1913680224991,0,27823,3,0,b'swapper/3',b'stress-ng-cpu',,0,0,3
1913680255309,0,27824,4,0,b'swapper/4',b'stress-ng-cpu',,0,0,4
1913680258508,0,27829,4,0,b'swapper/4',b'stress-ng-cpu',,0,0,4
1913680227273,0,27826,5,0,b'swapper/5',b'stress-ng-cpu',,0,0,5
1913680257276,28170,27830,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
1913680264303,28170,27831,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
1913680271087,28170,27832,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
1913680278789,28170,27833,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
1913680283584,28170,27834,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
1913680288892,28170,27835,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
1913680293263,28170,27836,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
1913680298037,28170,27837,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
1913680307676,28170,27838,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
1913680312493,28170,27839,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
1913680317722,28170,27840,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
1913680328615,28170,27841,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
1913680333362,28170,27842,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
1913680339530,28170,27843,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
1913680343909,28170,27844,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
1913680349264,28170,27845,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
1913680353931,28170,27846,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
1913680261393,0,27825,2,0,b'swapper/2',b'stress-ng-cpu',,0,0,2
