timestamp_ns,pid,prev_pid,cpu,duration_ns,state,comm,kernel_stack,user_stack,next_pid,next_comm
38457579840748,433080,433084,0,430911,0,b'stress-ng-aio',,,0,b''
38457580098261,433090,433086,0,584043,0,b'stress-ng-aio',,,0,b''
38457580121047,433085,433090,0,333231,0,b'stress-ng-aio',,,0,b''
38457692172268,433074,433086,0,112074007,0,b'stress-ng-aio',,,0,b''
38457692196117,433080,433074,0,112056617,0,b'stress-ng-aio',,,0,b''
38457692214854,433094,433080,0,108491875,0,b'stress-ng-aio',,,0,b''
38457692233333,433075,433094,0,112103190,0,b'stress-ng-cpu',,,0,b''
38457828018033,433073,433075,0,6000767,0,b'stress-ng-cpu',,,0,b''
38457947073717,433095,433093,0,250693482,0,b'stress-ng-aio',,,0,b''
38457947091488,433080,433095,0,250648265,0,b'stress-ng-aio',,,0,b''
38457947107070,433081,433080,0,250684810,0,b'stress-ng-cpu',,,0,b''
38458144076801,433075,433085,0,250753745,0,b'stress-ng-cpu',,,0,b''
38458480022279,433094,433077,0,6004229,0,b'stress-ng-aio',,,0,b''
38458480044967,433095,433094,0,164979811,0,b'stress-ng-aio',,,0,b''
38458480067852,433092,433095,0,139030235,0,b'stress-ng-aio',,,0,b''
38458480086204,433091,433092,0,164964695,0,b'stress-ng-aio',,,0,b''
38458480103677,433090,433091,0,195042261,0,b'stress-ng-aio',,,0,b''
38458480948645,433077,433093,0,1636715,0,b'stress-ng-cpu',,,0,b''
38458732102355,433084,433078,0,250918188,0,b'stress-ng-aio',,,0,b''
38458732117202,433086,433084,0,250974153,0,b'stress-ng-aio',,,0,b''
38459004018136,433078,433073,0,6001943,0,b'stress-ng-aio',,,0,b''
38459117030155,433081,433073,0,3007349,0,b'stress-ng-cpu',,,0,b''
38459127018933,433073,433079,0,2000487,0,b'stress-ng-cpu',,,0,b''
38459130022193,433075,433073,0,3999498,0,b'stress-ng-cpu',,,0,b''
38459136491276,433087,433078,0,135732,0,b'stress-ng-aio',,,0,b''
38459136513588,433092,433087,0,153322347,0,b'stress-ng-aio',,,0,b''
38459190020388,433075,433083,0,2998106,0,b'stress-ng-cpu',,,0,b''
38459214019727,433073,433081,0,2001915,0,b'stress-ng-cpu',,,0,b''
38459237021223,433073,433081,0,3000894,0,b'stress-ng-cpu',,,0,b''
38459240019391,433073,433081,0,2998168,0,b'stress-ng-cpu',,,0,b''
38459243018365,433073,433081,0,2998974,0,b'stress-ng-cpu',,,0,b''
38459247022522,433073,433081,0,4004157,0,b'stress-ng-cpu',,,0,b''
38459249025927,433083,433073,0,4007477,0,b'stress-ng-cpu',,,0,b''
38459254020257,433073,433079,0,1997210,0,b'stress-ng-cpu',,,0,b''
38459271020254,433079,433075,0,6002678,0,b'stress-ng-cpu',,,0,b''
38459343019714,433077,433075,0,2001684,0,b'stress-ng-cpu',,,0,b''
38459345018891,433081,433077,0,5000140,0,b'stress-ng-cpu',,,0,b''
38459365035651,433077,433075,0,3014947,0,b'stress-ng-cpu',,,0,b''
38459368019447,433077,433073,0,2994821,0,b'stress-ng-cpu',,,0,b''
38459387020107,433078,433075,0,3001076,0,b'stress-ng-aio',,,0,b''
38459409026139,433083,433075,0,2001882,0,b'stress-ng-cpu',,,0,b''
38459417019453,433081,433083,0,1998662,0,b'stress-ng-cpu',,,0,b''
38457579726325,433093,433076,1,177544,0,b'stress-ng-aio',,,0,b''
38457579761491,433090,433093,1,332631,0,b'stress-ng-aio',,,0,b''
38457580212348,433076,433078,1,384526,0,b'stress-ng-aio',,,0,b''
38457613018836,433073,433079,1,2999878,0,b'stress-ng-cpu',,,0,b''
38457768016320,433075,433083,1,3998129,0,b'stress-ng-cpu',,,0,b''
38458088037929,433089,433084,1,193709156,0,b'stress-ng-aio',,,0,b''
38458088059178,433074,433089,1,194718882,0,b'stress-ng-aio',,,0,b''
38458088080894,433092,433074,1,141001182,0,b'stress-ng-aio',,,0,b''
38458088098562,433078,433092,1,193763911,0,b'stress-ng-aio',,,0,b''
38458088116953,433086,433078,1,193812207,0,b'stress-ng-aio',,,0,b''
38458088134787,433095,433086,1,141038992,0,b'stress-ng-aio',,,0,b''
38458088152304,433073,433095,1,141060816,0,b'stress-ng-cpu',,,0,b''
38458091096446,433078,433086,1,2961659,0,b'stress-ng-aio',,,0,b''
38458145071525,433076,433091,1,250731994,0,b'stress-ng-aio',,,0,b''
38458145087324,433088,433076,1,250769275,0,b'stress-ng-aio',,,0,b''
38458145103889,433082,433088,1,250823081,0,b'stress-ng-aio',,,0,b''
38458145118631,433072,433082,1,250826218,0,b'stress-ng-aio',,,0,b''
38458145133542,433087,433072,1,250858999,0,b'stress-ng-aio',,,0,b''
38458145147113,433079,433087,1,250832159,0,b'stress-ng-cpu',,,0,b''
38458341020112,433084,433077,1,3002241,0,b'stress-ng-aio',,,0,b''
38458731072470,433075,433093,1,250123825,0,b'stress-ng-cpu',,,0,b''
38458922057280,433088,433080,1,250817621,0,b'stress-ng-aio',,,0,b''
