timestamp_ns,pid,prev_pid,cpu,duration_ns,freq_khz,comm,prev_comm,voluntary
78804151846968,257092,0,0,98966,4006660,b'stress-ng-aio',b'',1
78804151972514,257114,257114,0,116968,4006660,b'stress-ng-aio',b'stress-ng-aio',0
78804152071216,257092,0,0,98702,4006660,b'stress-ng-aio',b'',0
78804152293320,257114,257114,0,27363,4000005,b'stress-ng-aio',b'stress-ng-aio',0
78804152315273,257092,0,0,21953,4000005,b'stress-ng-aio',b'',0
78804152341777,257114,0,0,8174,4000005,b'stress-ng-aio',b'',0
78804152359015,257114,0,0,6556,4000005,b'stress-ng-aio',b'',0
78804152383133,257092,0,0,7558,4000005,b'stress-ng-aio',b'',0
78804152405807,257114,0,0,7711,4000005,b'stress-ng-aio',b'',0
78804152426473,257092,0,0,10934,4000005,b'stress-ng-aio',b'',0
78804152444347,257114,0,0,7772,4000005,b'stress-ng-aio',b'',0
78804152572295,257114,0,0,10150,4000005,b'stress-ng-aio',b'',0
78804152682616,257092,0,0,13442,4000005,b'stress-ng-aio',b'',0
78804152699682,257114,0,0,11198,4000005,b'stress-ng-aio',b'',1
78804152744959,257114,0,0,12146,4000005,b'stress-ng-aio',b'',0
78804152789898,257101,0,0,26789,4000005,b'stress-ng-aio',b'',1
78804152818586,257101,257101,0,12137,4000005,b'stress-ng-aio',b'stress-ng-aio',0
78804152849852,257106,0,0,31266,4000005,b'stress-ng-aio',b'',1
78804152894490,257106,0,0,24826,4000005,b'stress-ng-aio',b'',1
78804152935162,257106,0,0,24823,3999976,b'stress-ng-aio',b'',0
78804152979811,257104,257104,0,19551,3999976,b'stress-ng-aio',b'stress-ng-aio',0
78804153018207,257111,0,0,38396,3999976,b'stress-ng-aio',b'',0
78804153179826,257095,0,0,19741,3999976,b'stress-ng-aio',b'',0
78804151797615,257093,257093,1,41374,3999976,b'stress-ng-aio',b'swapper/1',1
78804151971337,257097,257097,1,173722,3999976,b'stress-ng-aio',b'pkill',0
78804152117061,257103,257103,1,145724,3999976,b'stress-ng-aio',b'pkill',0
78804152249760,257109,0,1,132699,3999976,b'stress-ng-aio',b'',0
78804152585338,257097,257097,1,21819,3999976,b'stress-ng-aio',b'stress-ng-aio',0
78804152609127,257103,0,1,23789,3999976,b'stress-ng-aio',b'',0
78804152716320,257109,0,1,12080,3999976,b'stress-ng-aio',b'',1
78804152730500,257109,0,1,4917,3999976,b'stress-ng-aio',b'',1
78804152756650,257103,257103,1,12643,3999976,b'stress-ng-aio',b'stress-ng-aio',0
78804152771685,257109,0,1,15035,3999976,b'stress-ng-aio',b'',1
78804152803742,257097,257097,1,7369,3999976,b'stress-ng-aio',b'stress-ng-aio',0
78804152813834,257109,0,1,10092,3999976,b'stress-ng-aio',b'',1
78804152843610,257097,257097,1,7585,3999976,b'stress-ng-aio',b'stress-ng-aio',0
78804152868276,257109,0,1,24666,3999976,b'stress-ng-aio',b'',0
78804152949930,257097,257097,1,9197,4059181,b'stress-ng-aio',b'stress-ng-aio',0
78804152963251,257109,0,1,13321,4059181,b'stress-ng-aio',b'',0
78804153011600,257093,0,1,35877,4059181,b'stress-ng-aio',b'',1
78804153050318,257097,0,1,10726,4059181,b'stress-ng-aio',b'',0
78804153155610,257097,257097,1,11886,4059181,b'stress-ng-aio',b'stress-ng-aio',0
78804153167739,257093,0,1,12129,4059181,b'stress-ng-aio',b'',1
78804153304216,257094,257094,1,23420,4059181,b'stress-ng-aio',b'swapper/5',0
78804153320878,257105,0,1,16662,4059181,b'stress-ng-aio',b'',0
78804153346032,257110,0,1,16261,4059181,b'stress-ng-aio',b'',0
78804153367621,257110,0,1,13710,4059181,b'stress-ng-aio',b'',0
78804153385678,257110,0,1,11187,4059181,b'stress-ng-aio',b'',0
78804155222108,257093,0,1,101098,4059181,b'stress-ng-aio',b'',0
78804151876124,257098,257098,2,128775,4059181,b'stress-ng-aio',b'pkill',1
78804152012382,257102,0,2,136258,4013675,b'stress-ng-aio',b'',1
