timestamp_ns,pid,prev_pid,cpu,duration_ns,state,comm,kernel_stack,user_stack,next_pid,next_comm
78804152293320,257092,257114,0,320806,0,b'stress-ng-aio',,,0,b''
78804152818586,257106,257101,0,28688,0,b'stress-ng-aio',,,0,b''
78804152979811,257111,257104,0,162014,0,b'stress-ng-aio',,,0,b''
78804152585338,257103,257097,1,614001,0,b'stress-ng-aio',,,0,b''
78804152756650,257109,257103,1,147523,0,b'stress-ng-aio',,,0,b''
78804152803742,257109,257097,1,218404,0,b'stress-ng-aio',,,0,b''
78804152843610,257109,257097,1,39868,0,b'stress-ng-aio',,,0,b''
78804152949930,257109,257097,1,106320,0,b'stress-ng-aio',,,0,b''
78804153155610,257093,257097,1,105292,0,b'stress-ng-aio',,,0,b''
78804153304216,257105,257094,1,985325,0,b'stress-ng-aio',,,0,b''
78804152530358,257107,257102,2,90936,0,b'stress-ng-aio',,,0,b''
78804152548039,257108,257107,2,415582,0,b'stress-ng-aio',,,0,b''
78804152604393,257108,257107,2,56354,0,b'stress-ng-aio',,,0,b''
78804152624852,257108,257107,2,20459,0,b'stress-ng-aio',,,0,b''
78804153132348,257095,257108,2,163202,0,b'stress-ng-aio',,,0,b''
78804153147510,257115,257095,2,168332,0,b'stress-ng-aio',,,0,b''
78804153192738,257105,257115,2,25554,0,b'stress-ng-aio',,,0,b''
78804153211661,257115,257105,2,1261054,0,b'stress-ng-aio',,,0,b''
78804153243333,257111,257110,3,1157653,0,b'stress-ng-aio',,,0,b''
78804153259703,257112,257111,3,241496,0,b'stress-ng-aio',,,0,b''
78804152792569,257104,257095,4,995213,0,b'stress-ng-aio',,,0,b''
78804152651325,257099,257098,5,775201,0,b'stress-ng-aio',,,0,b''
78804152682078,257113,257099,5,565015,0,b'stress-ng-aio',,,0,b''
78804152704239,257100,257113,5,454438,0,b'stress-ng-aio',,,0,b''
78804152902850,257113,257096,5,1105327,0,b'stress-ng-aio',,,0,b''
78804152924012,257099,257113,5,219773,0,b'stress-ng-aio',,,0,b''
