timestamp_ns,pid,cpu,refs,misses,cache_level,comm
78804152004431,257092,0,0,6825,0,b'stress-ng-aio'
78804152081591,257114,0,152040,0,0,b'stress-ng-aio'
78804152419179,257092,0,0,17309,0,b'stress-ng-aio'
78804152842269,257106,0,152040,0,0,b'stress-ng-aio'
78804152126105,257109,1,170103,0,0,b'stress-ng-aio'
78804153191219,257098,1,335874,0,0,b'stress-ng-aio'
78804192071337,257112,5,0,15491,0,b'stress-ng-aio'
78804192166938,257094,3,304456,0,0,b'stress-ng-aio'
78804346215333,257107,5,0,23840,0,b'stress-ng-aio'
78804423361841,257103,1,0,89433,0,b'stress-ng-aio'
78804423591487,257103,0,263932,0,0,b'stress-ng-aio'
78804423540443,257101,1,277271,0,0,b'stress-ng-aio'
78804461413654,257098,3,0,103703,0,b'stress-ng-aio'
78804533841666,257092,0,231731,0,0,b'stress-ng-aio'
78804533945086,257097,5,0,74192,0,b'stress-ng-aio'
78804618872520,257111,0,252900,0,0,b'stress-ng-aio'
78804619142925,257099,1,283847,0,0,b'stress-ng-aio'
78804721799616,257098,2,358614,0,0,b'stress-ng-aio'
78804721549119,257094,0,337233,0,0,b'stress-ng-aio'
78804962471731,257112,3,0,146195,0,b'stress-ng-aio'
78805040684672,257092,0,0,27049,0,b'stress-ng-aio'
78805040572026,257095,2,990811,0,0,b'stress-ng-aio'
78805077086035,257101,1,396046,0,0,b'stress-ng-aio'
78805077098760,257104,4,655836,0,0,b'stress-ng-aio'
78805167782588,257098,4,0,109939,0,b'stress-ng-aio'
78805240659643,257115,0,0,27690,0,b'stress-ng-aio'
78805240223480,257105,3,1086926,0,0,b'stress-ng-aio'
78805355064535,257111,1,0,111118,0,b'stress-ng-aio'
78805476370597,257097,1,427467,0,0,b'stress-ng-aio'
78805476561375,257099,5,0,157150,0,b'stress-ng-aio'
78805571143553,257096,0,188634,0,0,b'stress-ng-aio'
78805571544441,257096,4,0,139908,0,b'stress-ng-aio'
78805679368977,257115,0,0,33995,0,b'stress-ng-aio'
78806052175152,257101,3,873621,0,0,b'stress-ng-aio'
78806169105186,257093,1,257368,0,0,b'stress-ng-aio'
78806246510286,257104,0,0,47928,0,b'stress-ng-aio'
78806355114017,257110,5,885768,0,0,b'stress-ng-aio'
78806476969902,257115,0,0,97575,0,b'stress-ng-aio'
78806477080156,257103,1,409661,0,0,b'stress-ng-aio'
78806585814124,257111,0,320926,0,0,b'stress-ng-aio'
78806585413284,257097,2,1177971,0,0,b'stress-ng-aio'
