timestamp_ns,pid,prev_pid,cpu,duration_ns,state,comm,kernel_stack,user_stack,next_pid,next_comm
1692216231272,24105,24109,0,51126,0,b'stress-ng-aio',,,0,b''
1692216276450,24120,24105,0,71693,0,b'stress-ng-cpu',,,0,b''
1692228010929,24112,24120,0,8002097,0,b'stress-ng-cpu',,,0,b''
1692232005857,24124,24112,0,7997622,0,b'stress-ng-aio',,,0,b''
1692232136153,24120,24124,0,98337,0,b'stress-ng-cpu',,,0,b''
1692236005402,24112,24120,0,7994473,0,b'stress-ng-cpu',,,0,b''
1692239005654,24120,24112,0,6999797,0,b'stress-ng-cpu',,,0,b''
1692241024193,24112,24115,0,31087,0,b'stress-ng-cpu',,,0,b''
1692245006020,24120,24112,0,3874290,0,b'stress-ng-cpu',,,0,b''
1692299792169,24120,24124,0,67656016,0,b'stress-ng-cpu',,,0,b''
1692584013938,24114,24120,0,31396011,0,b'stress-ng-cpu',,,0,b''
1692588005370,24120,24114,0,5999700,0,b'stress-ng-cpu',,,0,b''
1692592005273,24114,24120,0,7991335,0,b'stress-ng-cpu',,,0,b''
1692595005510,24120,24114,0,7000140,0,b'stress-ng-cpu',,,0,b''
1692602005211,24120,24114,0,6999701,0,b'stress-ng-cpu',,,0,b''
1692606004892,24114,24120,0,2997086,0,b'stress-ng-cpu',,,0,b''
1692612005204,24114,24120,0,6000312,0,b'stress-ng-cpu',,,0,b''
1692617004997,24120,24114,0,3996661,0,b'stress-ng-cpu',,,0,b''
1692621005168,24114,24120,0,2997358,0,b'stress-ng-cpu',,,0,b''
1692895404737,24119,24120,0,396500,0,b'stress-ng-aio',,,0,b''
1692895417140,24120,24119,0,250067325,0,b'stress-ng-cpu',,,0,b''
1693020204501,24115,24116,0,2197196,0,b'stress-ng-aio',,,0,b''
1693020217414,24116,24115,0,250070026,0,b'stress-ng-cpu',,,0,b''
1693021086430,24105,24116,0,881929,0,b'stress-ng-aio',,,0,b''
1693021097732,24116,24105,0,250066249,0,b'stress-ng-cpu',,,0,b''
1693021965840,24121,24116,0,879410,0,b'stress-ng-aio',,,0,b''
1693021977142,24116,24121,0,250067469,0,b'stress-ng-cpu',,,0,b''
1693174636231,24119,24116,0,3623101,0,b'stress-ng-aio',,,0,b''
1693174651807,24116,24119,0,250070917,0,b'stress-ng-cpu',,,0,b''
1693245606514,24116,24125,0,15844,0,b'stress-ng-cpu',,,0,b''
1693249055779,24116,24125,0,3449265,0,b'stress-ng-cpu',,,0,b''
1693620052109,24125,24109,0,330389,0,b'stress-ng-aio',,,0,b''
1693786745156,24116,24119,0,111750,0,b'stress-ng-cpu',,,0,b''
1694023585272,24116,24105,0,135457,0,b'stress-ng-cpu',,,0,b''
1694109107195,24116,24109,0,15637,0,b'stress-ng-cpu',,,0,b''
1694258055460,24116,24119,0,149698910,0,b'stress-ng-cpu',,,0,b''
1694264172940,24116,24107,0,71103,0,b'stress-ng-cpu',,,0,b''
1694344418060,24116,24119,0,16449,0,b'stress-ng-cpu',,,0,b''
1694346037992,24116,24119,0,1619932,0,b'stress-ng-cpu',,,0,b''
1694525933395,24116,24107,0,59752,0,b'stress-ng-cpu',,,0,b''
1694747751927,24116,24113,0,71022,0,b'stress-ng-cpu',,,0,b''
1694833023937,24116,24115,0,157026965,0,b'stress-ng-cpu',,,0,b''
1694837028965,24109,24116,0,3955734,0,b'stress-ng-aio',,,0,b''
1694837172935,24116,24109,0,75965,0,b'stress-ng-cpu',,,0,b''
1694921995677,24116,24121,0,142551,0,b'stress-ng-cpu',,,0,b''
1695004018795,24112,24116,0,1010094,0,b'stress-ng-cpu',,,0,b''
1695008716970,24116,24109,0,15857,0,b'stress-ng-cpu',,,0,b''
1695011006230,24112,24116,0,2749524,0,b'stress-ng-cpu',,,0,b''
1695012377286,24112,24121,0,145624,0,b'stress-ng-cpu',,,0,b''
1695024005662,24116,24112,0,7997258,0,b'stress-ng-cpu',,,0,b''
