timestamp_ns,pid,prev_pid,cpu,duration_ns,state,comm,kernel_stack,user_stack,next_pid,next_comm
37886255582023,427308,427297,1,225171,0,b'stress-ng-aio',,,0,b''
37886259021514,427308,427300,1,3668986,0,b'stress-ng-aio',,,0,b''
37886259193670,427300,427308,1,146148,0,b'stress-ng-cpu',,,0,b''
37886330448666,427300,427297,1,74866643,0,b'stress-ng-cpu',,,0,b''
37886331223881,427300,427297,1,775215,0,b'stress-ng-cpu',,,0,b''
37886447208490,427300,427307,1,52761068,0,b'stress-ng-cpu',,,0,b''
37886561643591,427297,427293,1,230503632,0,b'stress-ng-aio',,,0,b''
37886697622869,427310,427302,1,35373188,0,b'stress-ng-aio',,,0,b''
37886697643842,427302,427310,1,250078774,0,b'stress-ng-cpu',,,0,b''
37886698176870,427307,427302,1,554001,0,b'stress-ng-aio',,,0,b''
37886698192553,427302,427307,1,250074812,0,b'stress-ng-cpu',,,0,b''
37886811021687,427295,427302,1,13461819,0,b'stress-ng-aio',,,0,b''
37886811039172,427302,427295,1,250070555,0,b'stress-ng-cpu',,,0,b''
37886811795943,427293,427302,1,774256,0,b'stress-ng-aio',,,0,b''
37886811811043,427302,427293,1,250071756,0,b'stress-ng-cpu',,,0,b''
37886811868680,427297,427302,1,72737,0,b'stress-ng-aio',,,0,b''
37886811881497,427302,427297,1,250065683,0,b'stress-ng-cpu',,,0,b''
37886812737081,427308,427302,1,868401,0,b'stress-ng-aio',,,0,b''
37886812749572,427302,427308,1,250068227,0,b'stress-ng-cpu',,,0,b''
37886985776168,427307,427302,1,42832584,0,b'stress-ng-aio',,,0,b''
37886985792436,427302,427307,1,250072913,0,b'stress-ng-cpu',,,0,b''
37886985867468,427310,427302,1,91300,0,b'stress-ng-aio',,,0,b''
37886985881322,427302,427310,1,250069304,0,b'stress-ng-cpu',,,0,b''
37887015274714,427302,427307,1,24453,0,b'stress-ng-cpu',,,0,b''
37887017056151,427302,427307,1,1781437,0,b'stress-ng-cpu',,,0,b''
37887114430916,427297,427302,1,43383001,0,b'stress-ng-aio',,,0,b''
37887114446083,427302,427297,1,250071744,0,b'stress-ng-cpu',,,0,b''
37887140886625,427302,427310,1,19301,0,b'stress-ng-cpu',,,0,b''
37887260958560,427302,427307,1,121241714,0,b'stress-ng-cpu',,,0,b''
37887263411918,427302,427293,1,15440,0,b'stress-ng-cpu',,,0,b''
37887266078217,427302,427293,1,2666299,0,b'stress-ng-cpu',,,0,b''
37887493669709,427307,427295,1,236948,0,b'stress-ng-aio',,,0,b''
37887493724246,427307,427295,1,54537,0,b'stress-ng-aio',,,0,b''
37887495101047,427296,427310,1,19624,0,b'stress-ng-cpu',,,0,b''
37887499097888,427296,427310,1,3996841,0,b'stress-ng-cpu',,,0,b''
37887588867138,427307,427297,1,23880,0,b'stress-ng-aio',,,0,b''
37887660891977,427299,427293,1,71716634,0,b'stress-ng-aio',,,0,b''
37887755588357,427307,427293,1,94456236,0,b'stress-ng-aio',,,0,b''
