timestamp_ns,pid,prev_pid,cpu,latency_ns,enqueue_ts_ns,dequeue_ts_ns,comm,prev_comm,enqueue_type
3162002824329,44153,0,0,65591,3162002758738,3162002824329,b'stress-ng-aio',b'swapper/0',2
3162003201514,44156,0,0,425478,3162002776036,3162003201514,b'stress-ng-aio',b'swapper/0',2
3162003224515,44160,0,0,421415,3162002803100,3162003224515,b'stress-ng-aio',b'swapper/0',2
3162003327955,44155,44184,0,557095,3162002770860,3162003327955,b'stress-ng-aio',b'stress-ng-aio',2
3162003447031,44166,0,0,597710,3162002849321,3162003447031,b'stress-ng-aio',b'swapper/0',2
3162003475993,44152,0,0,250934,3162003225059,3162003475993,b'stress-ng-aio',b'swapper/0',2
3162003498926,44158,44152,0,707484,3162002791442,3162003498926,b'stress-ng-aio',b'stress-ng-aio',2
3162003613207,44175,44202,0,197529,3162003415678,3162003613207,b'stress-ng-aio',b'stress-ng-aio',2
3162003622978,44168,44175,0,173261,3162003449717,3162003622978,b'stress-ng-aio',b'stress-ng-aio',2
3162003764732,44156,0,0,23343,3162003741389,3162003764732,b'stress-ng-aio',b'swapper/0',2
3162007169637,44156,0,0,136538,3162007033099,3162007169637,b'stress-ng-aio',b'swapper/0',2
3162072963903,44164,0,0,42234,3162072921669,3162072963903,b'stress-ng-aio',b'swapper/0',2
3162075053128,44163,0,0,1231758,3162073821370,3162075053128,b'stress-ng-aio',b'swapper/0',2
3162075075684,44164,44163,0,1730347,3162073345337,3162075075684,b'stress-ng-aio',b'stress-ng-aio',2
3162138258278,44168,0,0,14041,3162138244237,3162138258278,b'stress-ng-aio',b'swapper/0',2
3162138307956,44162,0,0,42859,3162138265097,3162138307956,b'stress-ng-aio',b'swapper/0',2
3162138386528,44156,0,0,30287,3162138356241,3162138386528,b'stress-ng-aio',b'swapper/0',2
3162138437831,44171,0,0,13796,3162138424035,3162138437831,b'stress-ng-aio',b'swapper/0',2
3162138479688,44172,44183,0,26838,3162138452850,3162138479688,b'stress-ng-aio',b'stress-ng-aio',2
3162138503591,44171,0,0,11754,3162138491837,3162138503591,b'stress-ng-aio',b'swapper/0',2
3162231318927,44171,0,0,387513,3162230931414,3162231318927,b'stress-ng-aio',b'swapper/0',2
3162231416725,44156,0,0,640714,3162230776011,3162231416725,b'stress-ng-aio',b'swapper/0',2
3162231820110,44165,44180,0,316805,3162231503305,3162231820110,b'stress-ng-aio',b'stress-ng-aio',2
3162231871504,44153,44165,0,338072,3162231533432,3162231871504,b'stress-ng-aio',b'stress-ng-aio',2
3162231925432,44158,44153,0,163307,3162231762125,3162231925432,b'stress-ng-aio',b'stress-ng-aio',2
3162325312728,44163,0,0,144714,3162325168014,3162325312728,b'stress-ng-aio',b'swapper/0',2
3162328208586,44155,0,0,108888,3162328099698,3162328208586,b'stress-ng-aio',b'swapper/0',2
3162373192435,44155,0,0,36392,3162373156043,3162373192435,b'stress-ng-aio',b'swapper/0',2
3162373437257,44158,0,0,26357,3162373410900,3162373437257,b'stress-ng-aio',b'swapper/0',2
3162373505011,44169,0,0,22507,3162373482504,3162373505011,b'stress-ng-aio',b'swapper/0',2
3162392697167,44158,44197,0,183783,3162392513384,3162392697167,b'stress-ng-aio',b'stress-ng-aio',2
3162393521422,44155,44192,0,147086,3162393374336,3162393521422,b'stress-ng-aio',b'stress-ng-aio',2
3162481986476,44165,0,0,30473,3162481956003,3162481986476,b'stress-ng-aio',b'swapper/0',2
3162512023651,44165,0,0,74122,3162511949529,3162512023651,b'stress-ng-aio',b'swapper/0',2
3162512180751,44171,0,0,42014,3162512138737,3162512180751,b'stress-ng-aio',b'swapper/0',2
3162527895632,44163,0,0,61741,3162527833891,3162527895632,b'stress-ng-aio',b'swapper/0',2
3162528646078,44167,44191,0,122685,3162528523393,3162528646078,b'stress-ng-aio',b'stress-ng-aio',2
3162528695014,44157,44167,0,64385,3162528630629,3162528695014,b'stress-ng-aio',b'stress-ng-aio',2
3162528818109,44165,0,0,82252,3162528735857,3162528818109,b'stress-ng-aio',b'swapper/0',2
3162529263785,44175,90,0,95739,3162529168046,3162529263785,b'stress-ng-aio',b'kworker/0:1H',2
3162642870642,44158,0,0,75143,3162642795499,3162642870642,b'stress-ng-aio',b'swapper/0',2
3162643666376,44155,0,0,54610,3162643611766,3162643666376,b'stress-ng-aio',b'swapper/0',2
3162681832867,44170,0,0,179297,3162681653570,3162681832867,b'stress-ng-aio',b'swapper/0',2
3162681950857,44155,0,0,44805,3162681906052,3162681950857,b'stress-ng-aio',b'swapper/0',2
3162682041369,44155,0,0,32879,3162682008490,3162682041369,b'stress-ng-aio',b'swapper/0',2
3162682263566,44169,0,0,27511,3162682236055,3162682263566,b'stress-ng-aio',b'swapper/0',2
3162682778717,44164,0,0,70126,3162682708591,3162682778717,b'stress-ng-aio',b'swapper/0',2
3162682837882,44163,44164,0,57640,3162682780242,3162682837882,b'stress-ng-aio',b'stress-ng-aio',2
3162682936731,44167,0,0,39331,3162682897400,3162682936731,b'stress-ng-aio',b'swapper/0',2
3162682980216,44161,44167,0,30175,3162682950041,3162682980216,b'stress-ng-aio',b'stress-ng-aio',2
3162683078823,44163,0,0,158465,3162682920358,3162683078823,b'stress-ng-aio',b'swapper/0',2
3162683179880,44161,0,0,112774,3162683067106,3162683179880,b'stress-ng-aio',b'swapper/0',2
3162683262101,44161,0,0,21293,3162683240808,3162683262101,b'stress-ng-aio',b'swapper/0',2
3162684786587,44159,44199,0,33339,3162684753248,3162684786587,b'stress-ng-aio',b'stress-ng-aio',2
3162684955161,44159,0,0,82595,3162684872566,3162684955161,b'stress-ng-aio',b'swapper/0',2
3162778954708,44165,0,0,36126,3162778918582,3162778954708,b'stress-ng-aio',b'swapper/0',2
3162779410020,44175,0,0,51654,3162779358366,3162779410020,b'stress-ng-aio',b'swapper/0',2
3162886851958,44165,0,0,45858,3162886806100,3162886851958,b'stress-ng-aio',b'swapper/0',2
3162887840057,44170,0,0,40080,3162887799977,3162887840057,b'stress-ng-aio',b'swapper/0',2
3162887986556,44173,0,0,38361,3162887948195,3162887986556,b'stress-ng-aio',b'swapper/0',2
3162888121355,44155,44173,0,47978,3162888073377,3162888121355,b'stress-ng-aio',b'stress-ng-aio',2
3162888240497,44162,0,0,143011,3162888097486,3162888240497,b'stress-ng-aio',b'swapper/0',2
3162888317250,44155,44162,0,94478,3162888222772,3162888317250,b'stress-ng-aio',b'stress-ng-aio',2
3162888463553,44168,0,0,33866,3162888429687,3162888463553,b'stress-ng-aio',b'swapper/0',2
3162888560343,44161,0,0,54078,3162888506265,3162888560343,b'stress-ng-aio',b'swapper/0',2
3162888657623,44152,0,0,30008,3162888627615,3162888657623,b'stress-ng-aio',b'swapper/0',2
3162888722674,44163,44152,0,42771,3162888679903,3162888722674,b'stress-ng-aio',b'stress-ng-aio',2
3162888803644,44175,44163,0,49662,3162888753982,3162888803644,b'stress-ng-aio',b'stress-ng-aio',2
3162888891645,44164,44175,0,166168,3162888725477,3162888891645,b'stress-ng-aio',b'stress-ng-aio',2
3162889431602,44165,0,0,156769,3162889274833,3162889431602,b'stress-ng-aio',b'swapper/0',2
3162889906486,44164,44184,0,64172,3162889842314,3162889906486,b'stress-ng-aio',b'stress-ng-aio',2
3162889956849,44166,44164,0,197318,3162889759531,3162889956849,b'stress-ng-aio',b'stress-ng-aio',2
3162890572707,44160,44196,0,80855,3162890491852,3162890572707,b'stress-ng-aio',b'stress-ng-aio',2
3162890761159,44158,0,0,76008,3162890685151,3162890761159,b'stress-ng-aio',b'swapper/0',2
3162890962962,44158,0,0,97106,3162890865856,3162890962962,b'stress-ng-aio',b'swapper/0',2
3163040456304,44154,44205,0,64534,3163040391770,3163040456304,b'stress-ng-aio',b'stress-ng-aio',2
