timestamp_ns,pid,prev_pid,cpu,duration_ns,freq_khz,comm,prev_comm,voluntary
3162002839943,44153,0,0,15614,1000292,b'stress-ng-aio',b'',0
3162003209513,44156,0,0,7999,1000010,b'stress-ng-aio',b'',0
3162003231730,44160,0,0,7215,800000,b'stress-ng-aio',b'',0
3162003340615,44155,0,0,12660,1099995,b'stress-ng-aio',b'',0
3162003457775,44166,0,0,10744,1099995,b'stress-ng-aio',b'',0
3162003498926,44152,44152,0,22933,1099995,b'stress-ng-aio',b'pkill',0
3162003521373,44158,0,0,22447,800000,b'stress-ng-aio',b'',0
3162003622978,44175,44175,0,9771,800000,b'stress-ng-aio',b'swapper/2',0
3162003635062,44168,0,0,12084,800000,b'stress-ng-aio',b'',0
3162003788854,44156,0,0,24122,800000,b'stress-ng-aio',b'',0
3162007181129,44156,0,0,11492,800000,b'stress-ng-aio',b'',0
3162073025178,44164,0,0,61275,800000,b'stress-ng-aio',b'',0
3162075075684,44163,44163,0,22556,800000,b'stress-ng-aio',b'stress-ng-aio',0
3162075096436,44164,0,0,20752,800000,b'stress-ng-aio',b'',0
3162138284974,44168,0,0,26696,800000,b'stress-ng-aio',b'',0
3162138355675,44162,0,0,47719,800000,b'stress-ng-aio',b'',0
3162138427486,44156,0,0,40958,800000,b'stress-ng-aio',b'',0
3162138449995,44171,0,0,12164,800000,b'stress-ng-aio',b'',0
3162138494032,44172,0,0,14344,800000,b'stress-ng-aio',b'',0
3162138524758,44171,0,0,21167,800000,b'stress-ng-aio',b'',0
3162231381244,44171,0,0,62317,800000,b'stress-ng-aio',b'',0
3162231466127,44156,0,0,49402,800000,b'stress-ng-aio',b'',0
3162231871504,44165,44165,0,51394,800000,b'stress-ng-aio',b'stress-ng-aio',0
3162231925432,44153,44153,0,53928,800000,b'stress-ng-aio',b'stress-ng-aio',0
3162231986956,44158,0,0,61524,800000,b'stress-ng-aio',b'',0
3162325348150,44163,0,0,35422,800000,b'stress-ng-aio',b'',0
3162328244263,44155,0,0,35677,800000,b'stress-ng-aio',b'',0
3162373248077,44155,0,0,55642,800000,b'stress-ng-aio',b'',0
3162373478202,44158,0,0,40945,800000,b'stress-ng-aio',b'',0
3162373544827,44169,0,0,39816,800000,b'stress-ng-aio',b'',0
3162392740963,44158,0,0,43796,800000,b'stress-ng-aio',b'',0
3162393564961,44155,0,0,43539,800000,b'stress-ng-aio',b'',0
3162482048121,44165,0,0,61645,800000,b'stress-ng-aio',b'',0
3162512067859,44165,0,0,44208,800000,b'stress-ng-aio',b'',0
3162512223089,44171,0,0,42338,800000,b'stress-ng-aio',b'',0
3162527987633,44163,0,0,92001,800000,b'stress-ng-aio',b'',0
3162528695014,44167,44167,0,48936,800000,b'stress-ng-aio',b'stress-ng-aio',0
3162528777207,44157,0,0,82193,800000,b'stress-ng-aio',b'',0
3162528866156,44165,0,0,48047,800000,b'stress-ng-aio',b'',0
3162529305803,44175,0,0,42018,800000,b'stress-ng-aio',b'',0
3162642913439,44158,0,0,42797,800000,b'stress-ng-aio',b'',0
3162643691708,44155,0,0,25332,800000,b'stress-ng-aio',b'',0
3162681911226,44170,0,0,78359,800000,b'stress-ng-aio',b'',0
3162681986441,44155,0,0,35584,800000,b'stress-ng-aio',b'',0
3162682121861,44155,0,0,80492,800000,b'stress-ng-aio',b'',0
3162682322944,44169,0,0,59378,800000,b'stress-ng-aio',b'',0
3162682837882,44164,44164,0,59165,800000,b'stress-ng-aio',b'stress-ng-aio',0
3162682901063,44163,0,0,63181,800000,b'stress-ng-aio',b'',0
3162682980216,44167,44167,0,43485,800000,b'stress-ng-aio',b'stress-ng-aio',0
3162683049831,44161,0,0,69615,800000,b'stress-ng-aio',b'',0
3162683150162,44163,0,0,71339,800000,b'stress-ng-aio',b'',0
3162683226991,44161,0,0,47111,800000,b'stress-ng-aio',b'',0
3162683323700,44161,0,0,61599,800000,b'stress-ng-aio',b'',0
3162684848580,44159,0,0,61993,800000,b'stress-ng-aio',b'',0
3162685031763,44159,0,0,76602,800000,b'stress-ng-aio',b'',0
3162778986718,44165,0,0,32010,800000,b'stress-ng-aio',b'',0
3162779435464,44175,0,0,25444,800000,b'stress-ng-aio',b'',0
3162886922351,44165,0,0,70393,800000,b'stress-ng-aio',b'',0
3162887932891,44170,0,0,92834,800000,b'stress-ng-aio',b'',0
3162888121355,44173,44173,0,134799,800000,b'stress-ng-aio',b'stress-ng-aio',0
3162888201340,44155,0,0,79985,800000,b'stress-ng-aio',b'',0
3162888317250,44162,44162,0,76753,800000,b'stress-ng-aio',b'stress-ng-aio',0
3162888405419,44155,0,0,88169,800000,b'stress-ng-aio',b'',0
3162888530920,44168,0,0,67367,800000,b'stress-ng-aio',b'',0
3162888628017,44161,0,0,67674,800000,b'stress-ng-aio',b'',0
3162888722674,44152,44152,0,65051,800000,b'stress-ng-aio',b'stress-ng-aio',0
3162888803644,44163,44163,0,80970,800000,b'stress-ng-aio',b'stress-ng-aio',0
3162888891645,44175,44175,0,88001,800000,b'stress-ng-aio',b'stress-ng-aio',0
3162888959811,44164,0,0,68166,800000,b'stress-ng-aio',b'',0
3162889498231,44165,0,0,66629,800000,b'stress-ng-aio',b'',0
3162889956849,44164,44164,0,50363,800000,b'stress-ng-aio',b'stress-ng-aio',0
3162890046736,44166,0,0,89887,800000,b'stress-ng-aio',b'',0
3162890669706,44160,0,0,96999,800000,b'stress-ng-aio',b'',0
3162890848044,44158,0,0,86885,800000,b'stress-ng-aio',b'',0
3162891031243,44158,0,0,68281,800000,b'stress-ng-aio',b'',0
3163040571987,44154,0,0,115683,800000,b'stress-ng-aio',b'',0
3163040735038,44174,0,0,115990,800000,b'stress-ng-aio',b'',0
3163040871455,44172,0,0,65634,800000,b'stress-ng-aio',b'',0
3163041541545,44168,0,0,64549,800000,b'stress-ng-aio',b'',0
3163042127002,44172,0,0,97153,2903700,b'stress-ng-aio',b'',0
3163042667181,44156,0,0,63718,2903700,b'stress-ng-aio',b'',0
3163042804487,44156,44156,0,81882,2903700,b'stress-ng-aio',b'stress-ng-aio',0
3163042907988,44154,0,0,103501,2903700,b'stress-ng-aio',b'',0
3163140241742,44166,0,0,31595,2903700,b'stress-ng-aio',b'',0
3163181750474,44159,0,0,139234,2903700,b'stress-ng-aio',b'',0
3163181966448,44166,0,0,109103,2903700,b'stress-ng-aio',b'',0
3163182554472,44164,44164,0,71595,2903700,b'stress-ng-aio',b'stress-ng-aio',0
3163182620035,44173,44173,0,65563,2903700,b'stress-ng-aio',b'stress-ng-aio',0
3163182700634,44152,0,0,80599,2903700,b'stress-ng-aio',b'',0
3163182815139,44172,0,0,75668,2903700,b'stress-ng-aio',b'',0
3163182939729,44175,0,0,57667,2903700,b'stress-ng-aio',b'',0
3163183049735,44157,0,0,49197,2903700,b'stress-ng-aio',b'',0
3163183167789,44175,0,0,30574,2903700,b'stress-ng-aio',b'',0
3163183244982,44168,0,0,42391,2903700,b'stress-ng-aio',b'',0
3163183319848,44159,0,0,42143,2903700,b'stress-ng-aio',b'',0
3163183519603,44172,0,0,42050,2903700,b'stress-ng-aio',b'',0
3163183642523,44166,44166,0,82334,2903700,b'stress-ng-aio',b'stress-ng-aio',0
3163183734671,44162,0,0,92148,2903700,b'stress-ng-aio',b'',0
3163305025894,44155,0,0,24078,2903700,b'stress-ng-aio',b'',0
3163305063404,44160,0,0,17603,2903700,b'stress-ng-aio',b'',0
3163305090416,44157,0,0,12770,2903700,b'stress-ng-aio',b'',0
3163305313148,44175,44175,0,23706,2903700,b'stress-ng-aio',b'stress-ng-aio',0
3163305333590,44174,0,0,20442,2903700,b'stress-ng-aio',b'',0
3163305442705,44162,0,0,17317,2903700,b'stress-ng-aio',b'',0
3163305543279,44160,44160,0,18377,2903700,b'stress-ng-aio',b'stress-ng-aio',0
3163305564505,44175,0,0,21226,2903700,b'stress-ng-aio',b'',0
3162003217046,44152,0,1,10767,2903700,b'stress-ng-aio',b'',0
3162003362521,44157,0,1,37371,2903700,b'stress-ng-aio',b'',0
3162003381423,44164,0,1,9255,2903700,b'stress-ng-aio',b'',0
3162003403440,44169,0,1,7770,2903700,b'stress-ng-aio',b'',0
3162003614060,44169,0,1,21293,2903700,b'stress-ng-aio',b'',0
3162003716092,44171,0,1,16218,2903700,b'stress-ng-aio',b'',0
3162003744193,44169,0,1,16704,2903700,b'stress-ng-aio',b'',0
3162003770180,44171,0,1,19165,2903700,b'stress-ng-aio',b'',0
3162004180009,44162,0,1,13753,2903700,b'stress-ng-aio',b'',0
3162138529158,44172,0,1,10849,2903700,b'stress-ng-aio',b'',0
3162231222111,44169,0,1,41920,2903700,b'stress-ng-aio',b'',0
3162231286795,44170,0,1,38234,2903700,b'stress-ng-aio',b'',0
3162231367776,44158,0,1,57032,2903700,b'stress-ng-aio',b'',0
3162231430143,44153,0,1,36955,2903700,b'stress-ng-aio',b'',0
3162232251222,44175,0,1,62921,2903700,b'stress-ng-aio',b'',0
3162232383901,44161,0,1,85451,2903700,b'stress-ng-aio',b'',0
3162232617898,44174,0,1,37872,2903700,b'stress-ng-aio',b'',0
3162232785493,44174,0,1,48221,2903700,b'stress-ng-aio',b'',0
3162373313700,44163,0,1,42661,2903700,b'stress-ng-aio',b'',0
3162373505022,44168,0,1,64428,2903700,b'stress-ng-aio',b'',0
