timestamp_ns,pid,prev_pid,cpu,duration_ns,freq_khz,comm,prev_comm,voluntary
2256442009171,33258,33258,1,337177,3999999,b'stress-ng-cpu',b'pkill',1
2256442121709,33264,33264,1,112538,4000003,b'stress-ng-aio',b'pkill',0
2256442218070,33272,33272,1,96361,4000031,b'stress-ng-aio',b'pkill',0
2256442314026,33276,33276,1,95956,3999998,b'stress-ng-aio',b'pkill',0
2256442409357,33269,33269,1,95331,3999994,b'stress-ng-aio',b'pkill',0
2256442504965,33270,33270,1,95608,4000000,b'stress-ng-aio',b'pkill',0
2256442601093,33278,33278,1,96128,3999986,b'stress-ng-aio',b'pkill',0
2256442693745,33266,33266,1,92652,3999978,b'stress-ng-aio',b'pkill',0
2256443009508,33277,33277,1,315763,3999997,b'stress-ng-cpu',b'pkill',1
2256447008301,33267,33267,1,3998793,4000012,b'stress-ng-cpu',b'pkill',1
2256451006734,33275,33275,1,3998433,3999998,b'stress-ng-cpu',b'stress-ng-cpu',1
2256453007157,33277,0,1,2000423,3999998,b'stress-ng-cpu',b'',1
2256457005792,33262,0,1,3226567,4000005,b'stress-ng-cpu',b'',1
2256461006263,33265,33265,1,3598354,4000025,b'stress-ng-cpu',b'stress-ng-cpu',1
2256465006417,33262,33262,1,4000154,3999984,b'stress-ng-cpu',b'stress-ng-cpu',1
2256469006208,33268,0,1,3999791,3999980,b'stress-ng-cpu',b'',1
2256473006161,33258,0,1,3988664,3999997,b'stress-ng-cpu',b'',1
2256477006365,33271,0,1,3990790,4000022,b'stress-ng-cpu',b'',1
2256481005916,33258,33258,1,3990422,3999979,b'stress-ng-cpu',b'stress-ng-cpu',1
2256485006877,33265,33265,1,4000961,3999994,b'stress-ng-cpu',b'stress-ng-cpu',1
2256489006340,33260,33260,1,3999463,4000021,b'stress-ng-cpu',b'stress-ng-cpu',1
2256493007296,33258,0,1,4000956,3999996,b'stress-ng-cpu',b'',1
2256497005486,33277,33277,1,3987569,3999996,b'stress-ng-cpu',b'stress-ng-cpu',1
2256501005383,33280,33280,1,3999897,3999987,b'stress-ng-cpu',b'stress-ng-cpu',1
2256502009738,33275,33275,1,1004355,4000008,b'stress-ng-cpu',b'stress-ng-cpu',1
2256506005842,33258,33258,1,3996104,3999998,b'stress-ng-cpu',b'stress-ng-cpu',1
2256510004948,33267,33267,1,3999106,3999991,b'stress-ng-cpu',b'stress-ng-cpu',1
2256511005875,33258,33258,1,1000927,3999991,b'stress-ng-cpu',b'stress-ng-cpu',1
2256514007040,33260,33260,1,3001165,3999989,b'stress-ng-cpu',b'stress-ng-cpu',1
2256518005948,33262,33262,1,3998908,3999988,b'stress-ng-cpu',b'stress-ng-cpu',1
2256522005260,33258,33258,1,3999312,4000014,b'stress-ng-cpu',b'stress-ng-cpu',1
2256526007666,33265,33265,1,4002406,3999980,b'stress-ng-cpu',b'stress-ng-cpu',1
2256530005384,33271,33271,1,3997718,4000016,b'stress-ng-cpu',b'stress-ng-cpu',1
2256534005902,33258,33258,1,4000518,3999993,b'stress-ng-cpu',b'stress-ng-cpu',1
2256538005942,33268,33268,1,4000040,4000001,b'stress-ng-cpu',b'stress-ng-cpu',1
2256539005727,33262,33262,1,999785,4000001,b'stress-ng-cpu',b'stress-ng-cpu',1
2256543005715,33265,33265,1,3999988,3999996,b'stress-ng-cpu',b'stress-ng-cpu',1
2256546005861,33260,33260,1,3000146,3999990,b'stress-ng-cpu',b'stress-ng-cpu',1
2256550005835,33258,33258,1,3999974,3999990,b'stress-ng-cpu',b'stress-ng-cpu',1
2256554010506,33279,33279,1,4004671,3999990,b'stress-ng-cpu',b'stress-ng-cpu',1
2256555006207,33265,33265,1,995701,3999994,b'stress-ng-cpu',b'stress-ng-cpu',1
2256559005441,33262,33262,1,3999234,3999993,b'stress-ng-cpu',b'stress-ng-cpu',1
2256563006297,33260,33260,1,4000856,3999995,b'stress-ng-cpu',b'stress-ng-cpu',1
2256566005403,33275,33275,1,2999106,4000008,b'stress-ng-cpu',b'stress-ng-cpu',1
2256568006284,33279,33279,1,2000881,3999986,b'stress-ng-cpu',b'stress-ng-cpu',1
2256569007055,33258,33258,1,1000771,4000003,b'stress-ng-cpu',b'stress-ng-cpu',1
2256573009080,33262,33262,1,4002025,4000016,b'stress-ng-cpu',b'stress-ng-cpu',1
2256577005929,33277,33277,1,3996849,3999996,b'stress-ng-cpu',b'stress-ng-cpu',1
2256581007715,33265,33265,1,4001786,3999980,b'stress-ng-cpu',b'stress-ng-cpu',1
2256585009002,33268,33268,1,4001287,4000015,b'stress-ng-cpu',b'stress-ng-cpu',1
2256589009633,33275,0,1,4000631,3999995,b'stress-ng-cpu',b'',1
2256589231668,33261,33261,1,24659,4000002,b'stress-ng-aio',b'stress-ng-aio',0
2256589256466,33266,33266,1,24798,3999993,b'stress-ng-aio',b'stress-ng-aio',0
