timestamp_ns,pid,prev_pid,cpu,duration_ns,state,comm,kernel_stack,user_stack,next_pid,next_comm
2031843272958,29497,29499,0,596986,0,b'stress-ng-aio',,,0,b''
2031843300093,29484,29497,0,605715,0,b'stress-ng-aio',,,0,b''
2031843442465,29491,29504,0,342116,0,b'stress-ng-aio',,,0,b''
2031899673180,29483,29489,0,56289243,0,b'stress-ng-aio',,,0,b''
2031899697149,29493,29483,0,57315158,0,b'stress-ng-aio',,,0,b''
2031900349422,29499,29490,0,668129,0,b'stress-ng-aio',,,0,b''
2031900366600,29493,29499,0,57093642,0,b'stress-ng-aio',,,0,b''
2031900380296,29494,29493,0,663758,0,b'stress-ng-aio',,,0,b''
2032023940110,29494,29501,0,75023079,0,b'stress-ng-aio',,,0,b''
2032023965173,29492,29494,0,123568800,0,b'stress-ng-aio',,,0,b''
2032023999345,29501,29492,0,150304,0,b'stress-ng-aio',,,0,b''
2032024046172,29485,29501,0,106062,0,b'stress-ng-aio',,,0,b''
2032024083033,29497,29485,0,123416,0,b'stress-ng-aio',,,0,b''
2032024124201,29506,29497,0,140169,0,b'stress-ng-aio',,,0,b''
2032024148805,29498,29506,0,58285,0,b'stress-ng-aio',,,0,b''
2032082908969,29497,29492,0,639916,0,b'stress-ng-aio',,,0,b''
2032150537561,29493,29505,0,250164311,0,b'stress-ng-aio',,,0,b''
2032224075654,29489,29488,0,73505943,0,b'stress-ng-aio',,,0,b''
2032224105181,29493,29489,0,73535690,0,b'stress-ng-aio',,,0,b''
2032224140554,29506,29493,0,73564736,0,b'stress-ng-aio',,,0,b''
2032474912887,29490,29483,0,250161710,0,b'stress-ng-aio',,,0,b''
2032499288794,29505,29499,0,24211681,0,b'stress-ng-aio',,,0,b''
2032500331975,29494,29488,0,889110,0,b'stress-ng-aio',,,0,b''
2032500385652,29489,29494,0,927386,0,b'stress-ng-aio',,,0,b''
2032500433363,29503,29489,0,1224326,0,b'stress-ng-aio',,,0,b''
2032500486709,29505,29503,0,1059560,0,b'stress-ng-aio',,,0,b''
2032701055534,29483,29502,0,200593722,0,b'stress-ng-aio',,,0,b''
2032702129499,29487,29505,0,1016139,0,b'stress-ng-aio',,,0,b''
2032702186994,29493,29487,0,1018236,0,b'stress-ng-aio',,,0,b''
2032841805279,29501,29484,0,161992,0,b'stress-ng-aio',,,0,b''
2032842638558,29492,29498,0,685365,0,b'stress-ng-aio',,,0,b''
2032842697252,29503,29492,0,1020814,0,b'stress-ng-aio',,,0,b''
2033034106801,29502,29497,0,82361901,0,b'stress-ng-aio',,,0,b''
2033034160850,29504,29502,0,81919965,0,b'stress-ng-aio',,,0,b''
2033035088040,29495,29500,0,1165429,0,b'stress-ng-aio',,,0,b''
2033241311440,29492,29501,0,205548584,0,b'stress-ng-aio',,,0,b''
2033241335759,29504,29492,0,206222774,0,b'stress-ng-aio',,,0,b''
2031842368039,29483,29484,1,148491,0,b'stress-ng-aio',,,0,b''
2031842714008,29501,29491,1,429198,0,b'stress-ng-aio',,,0,b''
2031843151051,29502,29495,1,692303,0,b'stress-ng-aio',,,0,b''
2031843180800,29494,29498,1,669698,0,b'stress-ng-aio',,,0,b''
2031843195179,29506,29494,1,644925,0,b'stress-ng-aio',,,0,b''
2031843435558,29501,29493,1,769226,0,b'stress-ng-aio',,,0,b''
2031843557137,29502,29501,1,100073,0,b'stress-ng-aio',,,0,b''
2031843572288,29492,29502,1,83238,0,b'stress-ng-aio',,,0,b''
2031900346729,29489,29492,1,56764503,0,b'stress-ng-aio',,,0,b''
2031900358185,29506,29489,1,685005,0,b'stress-ng-aio',,,0,b''
2031900373135,29498,29506,1,57162009,0,b'stress-ng-aio',,,0,b''
2031900387227,29497,29498,1,57206427,0,b'stress-ng-aio',,,0,b''
2032023903472,29483,29491,1,75099623,0,b'stress-ng-aio',,,0,b''
2032023928533,29485,29483,1,136820,0,b'stress-ng-aio',,,0,b''
2032023959617,29506,29485,1,245533,0,b'stress-ng-aio',,,0,b''
2032023988943,29491,29506,1,123615808,0,b'stress-ng-aio',,,0,b''
2032024156480,29494,29491,1,140387,0,b'stress-ng-aio',,,0,b''
2032082927530,29496,29501,1,683405,0,b'stress-ng-aio',,,0,b''
2032150565890,29487,29495,1,250174828,0,b'stress-ng-aio',,,0,b''
2032224160269,29492,29484,1,219202,0,b'stress-ng-aio',,,0,b''
2032224190772,29498,29492,1,141281803,0,b'stress-ng-aio',,,0,b''
2032224798455,29489,29490,1,735653,0,b'stress-ng-aio',,,0,b''
2032499171538,29483,29502,1,24169270,0,b'stress-ng-aio',,,0,b''
2032499458266,29491,29494,1,118553275,0,b'stress-ng-aio',,,0,b''
2032499544576,29483,29491,1,24616755,0,b'stress-ng-aio',,,0,b''
2032701100699,29493,29488,1,200768724,0,b'stress-ng-aio',,,0,b''
2032701949248,29486,29498,1,914428,0,b'stress-ng-aio',,,0,b''
2032702053868,29506,29486,1,1710226,0,b'stress-ng-aio',,,0,b''
2032702123396,29501,29506,1,1130098,0,b'stress-ng-aio',,,0,b''
2032702219933,29484,29501,1,1050945,0,b'stress-ng-aio',,,0,b''
2032702340056,29496,29484,1,693653,0,b'stress-ng-aio',,,0,b''
2032702390414,29484,29496,1,273811,0,b'stress-ng-aio',,,0,b''
2032702453240,29496,29484,1,113184,0,b'stress-ng-aio',,,0,b''
2033033869273,29500,29505,1,81624881,0,b'stress-ng-aio',,,0,b''
2033033922611,29487,29500,1,82184893,0,b'stress-ng-aio',,,0,b''
2033033989535,29486,29487,1,81300664,0,b'stress-ng-aio',,,0,b''
2033034099754,29493,29486,1,81984517,0,b'stress-ng-aio',,,0,b''
2033034148044,29492,29493,1,81844845,0,b'stress-ng-aio',,,0,b''
2033035072455,29497,29491,1,874859,0,b'stress-ng-aio',,,0,b''
2033035120916,29504,29497,1,1014115,0,b'stress-ng-aio',,,0,b''
2033035165859,29502,29504,1,944526,0,b'stress-ng-aio',,,0,b''
2033124480019,29506,29498,1,31605436,0,b'stress-ng-aio',,,0,b''
2033241276600,29485,29483,1,206209448,0,b'stress-ng-aio',,,0,b''
2033241302258,29493,29485,1,206571867,0,b'stress-ng-aio',,,0,b''
2033241778493,29494,29490,1,413455,0,b'stress-ng-aio',,,0,b''
2031843581653,29501,29504,4,139188,0,b'stress-ng-aio',,,0,b''
2031900348608,29505,29503,4,57480698,0,b'stress-ng-aio',,,0,b''
2031900373250,29495,29505,4,57243612,0,b'stress-ng-aio',,,0,b''
2031900391062,29485,29495,4,57240011,0,b'stress-ng-aio',,,0,b''
2032082900683,29486,29484,4,56704825,0,b'stress-ng-aio',,,0,b''
2032150522443,29488,29503,4,250173835,0,b'stress-ng-aio',,,0,b''
2032224049651,29503,29502,4,24745480,0,b'stress-ng-aio',,,0,b''
2032224951839,29506,29495,4,825989,0,b'stress-ng-aio',,,0,b''
2032366785476,29500,29496,4,33646444,0,b'stress-ng-aio',,,0,b''
2032499374206,29503,29492,4,132659471,0,b'stress-ng-aio',,,0,b''
2032499427149,29495,29503,4,24369080,0,b'stress-ng-aio',,,0,b''
2032500584242,29489,29483,4,893617,0,b'stress-ng-aio',,,0,b''
2032700181748,29497,29484,4,38708451,0,b'stress-ng-aio',,,0,b''
2032700263770,29486,29497,4,69403782,0,b'stress-ng-aio',,,0,b''
2032841886083,29498,29485,4,139924199,0,b'stress-ng-aio',,,0,b''
2033034138900,29489,29496,4,81313969,0,b'stress-ng-aio',,,0,b''
2033035009019,29489,29501,4,192252896,0,b'stress-ng-aio',,,0,b''
2033125525515,29504,29495,4,954471,0,b'stress-ng-aio',,,0,b''
2033125604043,29495,29504,4,526193,0,b'stress-ng-aio',,,0,b''
2033241289271,29496,29502,4,205839676,0,b'stress-ng-aio',,,0,b''
2033241757045,29485,29483,4,480445,0,b'stress-ng-aio',,,0,b''
2033341227943,29506,29505,4,215831515,0,b'stress-ng-aio',,,0,b''
2033341251070,29486,29506,4,215679604,0,b'stress-ng-aio',,,0,b''
2033341530417,29486,29491,4,238938,0,b'stress-ng-aio',,,0,b''
2033341548700,29489,29486,4,276143,0,b'stress-ng-aio',,,0,b''
2033341269555,29490,29489,0,99504771,0,b'stress-ng-aio',,,0,b''
