timestamp_ns,pid,cpu,refs,misses,cache_level,comm
38108476010668,429394,0,0,162,0,b'stress-ng-cpu'
38108476031258,429394,0,0,172,0,b'stress-ng-cpu'
38108476108247,429394,0,0,1177,0,b'stress-ng-cpu'
38108476723395,429394,0,0,2941,0,b'stress-ng-cpu'
38108478011152,429394,0,2755,0,0,b'stress-ng-cpu'
38108478020083,429394,0,0,2923,0,b'stress-ng-cpu'
38108478042979,429397,0,23956,0,0,b'stress-ng-cpu'
38108478062544,429397,0,0,2841,0,b'stress-ng-cpu'
38108478094261,429397,0,211682,0,0,b'stress-ng-cpu'
38108478096444,429397,0,0,10858,0,b'stress-ng-cpu'
38108478455429,429397,0,700645,0,0,b'stress-ng-cpu'
38108479555588,429397,0,819173,0,0,b'stress-ng-cpu'
38108480841574,429397,0,794748,0,0,b'stress-ng-cpu'
38108481987370,429397,0,752874,0,0,b'stress-ng-cpu'
38108530493613,429407,0,0,30503,0,b'stress-ng-cpu'
38108531467565,429397,0,697061,0,0,b'stress-ng-cpu'
38108532728969,429397,0,683325,0,0,b'stress-ng-cpu'
38108533705887,429397,0,657567,0,0,b'stress-ng-cpu'
38108582676970,429407,0,666494,0,0,b'stress-ng-cpu'
38108582912501,429407,0,0,20224,0,b'stress-ng-cpu'
38108583890632,429407,0,664860,0,0,b'stress-ng-cpu'
38108584832151,429407,0,636568,0,0,b'stress-ng-cpu'
38108634046990,429394,0,629929,0,0,b'stress-ng-cpu'
38108635095177,429407,0,0,12528,0,b'stress-ng-cpu'
38108635543140,429407,0,0,12528,0,b'stress-ng-cpu'
38108635647192,429407,0,608618,0,0,b'stress-ng-cpu'
38108636949035,429407,0,551411,0,0,b'stress-ng-cpu'
38108637789776,429407,0,528633,0,0,b'stress-ng-cpu'
38108685210764,429394,0,0,13475,0,b'stress-ng-cpu'
38108685350125,429394,0,0,13475,0,b'stress-ng-cpu'
38108686814984,429394,0,555599,0,0,b'stress-ng-cpu'
38108687908230,429394,0,547765,0,0,b'stress-ng-cpu'
38108689061480,429397,0,531091,0,0,b'stress-ng-cpu'
38108689881343,429397,0,522275,0,0,b'stress-ng-cpu'
38108739112836,429407,0,529202,0,0,b'stress-ng-cpu'
38108740300246,429407,0,518363,0,0,b'stress-ng-cpu'
38108741477908,429407,0,500334,0,0,b'stress-ng-cpu'
38108790010384,429407,0,0,10334,0,b'stress-ng-cpu'
38108790409177,429407,0,484627,0,0,b'stress-ng-cpu'
38108791114153,429407,0,507993,0,0,b'stress-ng-cpu'
38108791858541,429407,0,534560,0,0,b'stress-ng-cpu'
38108792646350,429407,0,571289,0,0,b'stress-ng-cpu'
38108793550101,429407,0,599124,0,0,b'stress-ng-cpu'
38108842456612,429407,0,612129,0,0,b'stress-ng-cpu'
38108843694811,429407,0,605433,0,0,b'stress-ng-cpu'
38108845015683,429407,0,564681,0,0,b'stress-ng-cpu'
38108893962438,429404,0,0,4411,0,b'stress-ng-cpu'
38108894195388,429404,0,532963,0,0,b'stress-ng-cpu'
38108895070239,429407,0,0,3843,0,b'stress-ng-cpu'
38108895188751,429407,0,538896,0,0,b'stress-ng-cpu'
38108895949621,429407,0,539343,0,0,b'stress-ng-cpu'
38108897115600,429407,0,558694,0,0,b'stress-ng-cpu'
38108945766253,429404,0,0,3504,0,b'stress-ng-cpu'
38108946299514,429407,0,532282,0,0,b'stress-ng-cpu'
38108946629979,429407,0,0,3202,0,b'stress-ng-cpu'
38108947065392,429407,0,551189,0,0,b'stress-ng-cpu'
38108947832802,429407,0,572247,0,0,b'stress-ng-cpu'
38108948652700,429407,0,606613,0,0,b'stress-ng-cpu'
38108949519794,429407,0,633465,0,0,b'stress-ng-cpu'
38108996714350,429407,0,0,3102,0,b'stress-ng-cpu'
38108998034537,429404,0,0,2788,0,b'stress-ng-cpu'
38108998543817,429404,0,653552,0,0,b'stress-ng-cpu'
38108999001282,429404,0,0,2705,0,b'stress-ng-cpu'
38108999671483,429404,0,640304,0,0,b'stress-ng-cpu'
38109000699560,429404,0,630516,0,0,b'stress-ng-cpu'
38109049119989,429404,0,0,2460,0,b'stress-ng-cpu'
38109050033256,429404,0,600085,0,0,b'stress-ng-cpu'
38109051020991,429404,0,0,2151,0,b'stress-ng-cpu'
38109051104579,429407,0,595606,0,0,b'stress-ng-cpu'
38109051911787,429407,0,0,2025,0,b'stress-ng-cpu'
38109051964400,429407,0,590643,0,0,b'stress-ng-cpu'
38109053264921,429407,0,591668,0,0,b'stress-ng-cpu'
38109101147157,429404,0,0,2060,0,b'stress-ng-cpu'
38109102337846,429404,0,560913,0,0,b'stress-ng-cpu'
38109102459295,429404,0,0,1997,0,b'stress-ng-cpu'
38109103059684,429404,0,0,1890,0,b'stress-ng-cpu'
38109103100965,429404,0,0,2048,0,b'stress-ng-cpu'
38109103247709,429404,0,579251,0,0,b'stress-ng-cpu'
38109104085541,429404,0,591764,0,0,b'stress-ng-cpu'
38109105215961,429407,0,598817,0,0,b'stress-ng-cpu'
38109153070044,429407,0,0,6685,0,b'stress-ng-cpu'
38109154354812,429407,0,570833,0,0,b'stress-ng-cpu'
38109155241043,429407,0,584898,0,0,b'stress-ng-cpu'
38109156146672,429407,0,598194,0,0,b'stress-ng-cpu'
38109157058675,429407,0,613148,0,0,b'stress-ng-cpu'
38109157941405,429407,0,620545,0,0,b'stress-ng-cpu'
38109206827213,429407,0,636581,0,0,b'stress-ng-cpu'
38109207768046,429407,0,644119,0,0,b'stress-ng-cpu'
38109208708683,429407,0,652171,0,0,b'stress-ng-cpu'
38109209771271,429407,0,660536,0,0,b'stress-ng-cpu'
38109256211841,429407,0,0,3167,0,b'stress-ng-cpu'
38109259093945,429407,0,0,2483,0,b'stress-ng-cpu'
38109259151022,429407,0,625375,0,0,b'stress-ng-cpu'
38109259857668,429407,0,0,2483,0,b'stress-ng-cpu'
38109260603745,429407,0,598561,0,0,b'stress-ng-cpu'
38109261472549,429407,0,572242,0,0,b'stress-ng-cpu'
38109309548547,429407,0,0,2507,0,b'stress-ng-cpu'
38109310305202,429407,0,597476,0,0,b'stress-ng-cpu'
38109310538604,429407,0,0,2307,0,b'stress-ng-cpu'
38109311275594,429407,0,599357,0,0,b'stress-ng-cpu'
38109312126990,429407,0,614459,0,0,b'stress-ng-cpu'
38109313001543,429407,0,627867,0,0,b'stress-ng-cpu'
38109361014129,429407,0,0,1997,0,b'stress-ng-cpu'
38109361820657,429407,0,0,1997,0,b'stress-ng-cpu'
38109362246325,429407,0,623403,0,0,b'stress-ng-cpu'
38109362485137,429407,0,0,2261,0,b'stress-ng-cpu'
38109362512999,429403,0,0,2404,0,b'stress-ng-aio'
38109362556235,429403,0,0,12876,0,b'stress-ng-aio'
38109363720300,429407,0,598009,0,0,b'stress-ng-cpu'
38109364977378,429407,0,566949,0,0,b'stress-ng-cpu'
38109414219258,429407,0,528840,0,0,b'stress-ng-cpu'
38109415286033,429407,0,526885,0,0,b'stress-ng-cpu'
38109416449620,429407,0,514095,0,0,b'stress-ng-cpu'
38109417584987,429407,0,497665,0,0,b'stress-ng-cpu'
38109465854223,429407,0,0,20362,0,b'stress-ng-cpu'
38109466360020,429407,0,493246,0,0,b'stress-ng-cpu'
38109467056515,429407,0,520443,0,0,b'stress-ng-cpu'
38109467785263,429407,0,548794,0,0,b'stress-ng-cpu'
38109468582071,429407,0,590586,0,0,b'stress-ng-cpu'
38109469440413,429407,0,620077,0,0,b'stress-ng-cpu'
38109518326151,429407,0,639489,0,0,b'stress-ng-cpu'
38109519242187,429407,0,648000,0,0,b'stress-ng-cpu'
38109520198496,429407,0,660344,0,0,b'stress-ng-cpu'
38109521145346,429407,0,665586,0,0,b'stress-ng-cpu'
38109570101129,429407,0,673755,0,0,b'stress-ng-cpu'
38109571076524,429407,0,676106,0,0,b'stress-ng-cpu'
38109572054014,429407,0,679838,0,0,b'stress-ng-cpu'
38109573017198,429407,0,684886,0,0,b'stress-ng-cpu'
38109573990178,429407,0,688166,0,0,b'stress-ng-cpu'
38109622153227,429407,0,0,4778,0,b'stress-ng-cpu'
38109623091896,429407,0,683085,0,0,b'stress-ng-cpu'
38109624053298,429407,0,686522,0,0,b'stress-ng-cpu'
38109625031951,429407,0,691475,0,0,b'stress-ng-cpu'
