timestamp_ns,waker_pid,target_pid,cpu,latency_ns,waker_comm,target_comm,waker_kernel_stack,target_state,waker_cpu,target_cpu
80683202797668,278756,278670,7,0,b'pkill',b'stress-ng-aio',,0,0,7
80683202806274,278756,278671,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
80683202831825,278756,278672,7,0,b'pkill',b'stress-ng-aio',,0,0,7
80683202839290,278756,278673,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
80683202843604,278756,278674,7,0,b'pkill',b'stress-ng-aio',,0,0,7
80683202847823,278756,278675,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
80683202851685,278756,278676,7,0,b'pkill',b'stress-ng-aio',,0,0,7
80683202854653,278756,278677,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
80683202857454,278756,278678,7,0,b'pkill',b'stress-ng-aio',,0,0,7
80683202861371,278756,278679,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
80683202864955,278756,278680,7,0,b'pkill',b'stress-ng-aio',,0,0,7
80683202867781,278756,278681,7,0,b'pkill',b'stress-ng-cpu',,0,0,7
80683202880447,278756,278682,7,0,b'pkill',b'stress-ng-aio',,0,0,7
80683202884755,278756,278683,7,0,b'pkill',b'stress-ng-aio',,0,0,7
80683202888483,278756,278684,7,0,b'pkill',b'stress-ng-aio',,0,0,7
80683202892047,278756,278685,7,0,b'pkill',b'stress-ng-aio',,0,0,7
80683202895532,278756,278686,7,0,b'pkill',b'stress-ng-aio',,0,0,7
80683202901311,278756,278687,7,0,b'pkill',b'stress-ng-aio',,0,0,7
80683202907962,278756,278688,7,0,b'pkill',b'stress-ng-aio',,0,0,7
80683202914080,278756,278689,7,0,b'pkill',b'stress-ng-aio',,0,0,7
80683202919421,278756,278690,7,0,b'pkill',b'stress-ng-aio',,0,0,7
80683202923809,278756,278691,7,0,b'pkill',b'stress-ng-aio',,0,0,7
80683202928468,278756,278692,7,0,b'pkill',b'stress-ng-aio',,0,0,7
80683202932529,278756,278693,7,0,b'pkill',b'stress-ng-aio',,0,0,7
80683203851642,278690,278690,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
80683203961765,278680,278680,0,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,0
80683203255701,278670,278670,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
80683203859098,278693,278693,1,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,1
80683203579483,278678,278678,2,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,2
80683203870741,278685,278685,2,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,2
80683203955903,278684,278684,2,0,b'stress-ng-aio',b'stress-ng-aio',,0,0,2
