timestamp_ns,pid,cpu,duration_ns,state,comm,kernel_stack,user_stack,wait_type,next_pid
80683203270168,278685,5,48385,0,b'stress-ng-aio',,,0,0
80683203457533,278680,5,206593,0,b'stress-ng-aio',,,0,0
80683206389164,278691,2,252437,0,b'stress-ng-aio',,,0,0
80683206282028,278684,3,197825,0,b'stress-ng-aio',,,0,0
80683206298750,278676,3,187298,0,b'stress-ng-aio',,,0,0
80683206373012,278680,5,259948,0,b'stress-ng-aio',,,0,0
80683247072266,278671,1,43614733,0,b'stress-ng-cpu',,,0,0
80683325075259,278671,2,119019466,0,b'stress-ng-cpu',,,0,0
80683425492925,278678,3,219184065,0,b'stress-ng-aio',,,0,0
80683425508994,278693,3,219237069,0,b'stress-ng-aio',,,0,0
80683425527009,278687,3,218613416,0,b'stress-ng-aio',,,0,0
80683425541096,278671,3,219250854,0,b'stress-ng-cpu',,,0,0
80683425539554,278688,1,219114373,0,b'stress-ng-aio',,,0,0
80683425558458,278673,1,219263183,0,b'stress-ng-cpu',,,0,0
80683426007876,278680,4,2002321,0,b'stress-ng-aio',,,0,0
80683426007793,278691,5,3002109,0,b'stress-ng-aio',,,0,0
80683426208083,278678,5,666987,0,b'stress-ng-aio',,,0,0
80683426224230,278689,5,715236,0,b'stress-ng-aio',,,0,0
80683426328070,278680,5,297805,0,b'stress-ng-aio',,,0,0
80683426341050,278677,5,309805,0,b'stress-ng-cpu',,,0,0
80683426233452,278682,0,674994,0,b'stress-ng-aio',,,0,0
80683426347547,278679,4,307623,0,b'stress-ng-cpu',,,0,0
80683434110427,278671,0,106846300,0,b'stress-ng-cpu',,,0,0
80683435102107,278679,1,991680,0,b'stress-ng-cpu',,,0,0
80683457007070,278674,1,2001580,0,b'stress-ng-aio',,,0,0
80683457025283,278692,1,250743255,0,b'stress-ng-aio',,,0,0
80683457038821,278673,1,250665809,0,b'stress-ng-cpu',,,0,0
80683457009328,278676,2,3001592,0,b'stress-ng-aio',,,0,0
80683457023861,278685,2,250706298,0,b'stress-ng-aio',,,0,0
80683457038143,278683,2,250648979,0,b'stress-ng-aio',,,0,0
80683457007232,278684,5,2001624,0,b'stress-ng-aio',,,0,0
80683457025281,278690,5,250726531,0,b'stress-ng-aio',,,0,0
80683457038323,278677,5,250648580,0,b'stress-ng-cpu',,,0,0
80683492616670,278686,4,35592809,0,b'stress-ng-aio',,,0,0
80683492634949,278679,4,165363421,0,b'stress-ng-cpu',,,0,0
80683493005009,278692,1,2000298,0,b'stress-ng-aio',,,0,0
80683493007389,278683,2,2000000,0,b'stress-ng-aio',,,0,0
80683493028821,278690,2,35976063,0,b'stress-ng-aio',,,0,0
80683493260369,278690,2,160188,0,b'stress-ng-aio',,,0,0
80683493272276,278677,2,226987,0,b'stress-ng-cpu',,,0,0
80683493013711,278684,3,3008576,0,b'stress-ng-aio',,,0,0
80683493238510,278684,3,159744,0,b'stress-ng-aio',,,0,0
80683493253800,278692,3,214786,0,b'stress-ng-aio',,,0,0
80683493272724,278675,3,241163,0,b'stress-ng-cpu',,,0,0
80683493006082,278685,5,2001370,0,b'stress-ng-aio',,,0,0
80683493031583,278674,5,35993440,0,b'stress-ng-aio',,,0,0
80683493283880,278673,5,232393,0,b'stress-ng-cpu',,,0,0
80683493256736,278685,1,227915,0,b'stress-ng-aio',,,0,0
80683493272059,278671,1,240476,0,b'stress-ng-cpu',,,0,0
80683558324777,278679,1,132091325,0,b'stress-ng-cpu',,,0,0
80683558332100,278671,4,131984553,0,b'stress-ng-cpu',,,0,0
80683559014948,278689,2,2008961,0,b'stress-ng-aio',,,0,0
80683559070993,278672,2,746216,0,b'stress-ng-aio',,,0,0
80683559220196,278678,3,122812,0,b'stress-ng-aio',,,0,0
80683559236091,278673,3,205047,0,b'stress-ng-cpu',,,0,0
80683559006384,278678,5,2999052,0,b'stress-ng-aio',,,0,0
80683559134663,278675,5,63670,0,b'stress-ng-cpu',,,0,0
80683560007614,278689,1,1999741,0,b'stress-ng-aio',,,0,0
80683589332405,278683,5,96048525,0,b'stress-ng-aio',,,0,0
80683589352486,278677,5,96095750,0,b'stress-ng-cpu',,,0,0
80683590006430,278685,1,1997587,0,b'stress-ng-aio',,,0,0
80683590029007,278684,1,96756948,0,b'stress-ng-aio',,,0,0
80683590280622,278674,1,928136,0,b'stress-ng-aio',,,0,0
80683590294921,278681,1,962516,0,b'stress-ng-cpu',,,0,0
80683591011490,278690,4,3005530,0,b'stress-ng-aio',,,0,0
80683591030805,278684,4,981811,0,b'stress-ng-aio',,,0,0
80683591044805,278685,4,995441,0,b'stress-ng-aio',,,0,0
80683625322649,278672,5,65298392,0,b'stress-ng-aio',,,0,0
80683625340820,278677,5,66120624,0,b'stress-ng-cpu',,,0,0
80683626038013,278691,0,199696963,0,b'stress-ng-aio',,,0,0
80683626106853,278689,0,766033,0,b'stress-ng-aio',,,0,0
80683626007967,278687,1,3002472,0,b'stress-ng-aio',,,0,0
80683626029680,278670,1,199821597,0,b'stress-ng-aio',,,0,0
80683626270777,278693,1,163924,0,b'stress-ng-aio',,,0,0
80683626284560,278680,1,252499,0,b'stress-ng-aio',,,0,0
80683626297824,278673,1,259811,0,b'stress-ng-cpu',,,0,0
80683626005496,278693,4,1999457,0,b'stress-ng-aio',,,0,0
80683626032061,278682,4,199797299,0,b'stress-ng-aio',,,0,0
80683626330106,278675,4,276204,0,b'stress-ng-cpu',,,0,0
80683627006649,278687,3,2998554,0,b'stress-ng-aio',,,0,0
80683627023156,278670,3,993476,0,b'stress-ng-aio',,,0,0
80683627034614,278691,3,983187,0,b'stress-ng-aio',,,0,0
80683667173785,278674,1,76893163,0,b'stress-ng-aio',,,0,0
80683667189925,278681,1,76895004,0,b'stress-ng-cpu',,,0,0
80683668126330,278677,0,952545,0,b'stress-ng-cpu',,,0,0
80683669213740,278671,2,78155309,0,b'stress-ng-cpu',,,0,0
80683670006543,278684,1,2999277,0,b'stress-ng-aio',,,0,0
80683670175441,278681,1,147263,0,b'stress-ng-cpu',,,0,0
80683670006542,278690,5,2001179,0,b'stress-ng-aio',,,0,0
80683671006599,278690,4,6001465,0,b'stress-ng-aio',,,0,0
80683744013478,278686,1,2008095,0,b'stress-ng-aio',,,0,0
80683744005546,278692,3,2998242,0,b'stress-ng-aio',,,0,0
80683744006353,278676,5,2000969,0,b'stress-ng-aio',,,0,0
80683758120895,278670,1,131075020,0,b'stress-ng-aio',,,0,0
80683758137872,278676,1,131103258,0,b'stress-ng-aio',,,0,0
80683758155152,278692,1,14132569,0,b'stress-ng-aio',,,0,0
80683758467790,278676,1,321611,0,b'stress-ng-aio',,,0,0
80683758481585,278686,1,326433,0,b'stress-ng-aio',,,0,0
80683758494672,278675,1,332071,0,b'stress-ng-cpu',,,0,0
80683758269485,278692,3,121560,0,b'stress-ng-aio',,,0,0
80683758387745,278691,3,249873,0,b'stress-ng-aio',,,0,0
80683758402714,278678,3,281819,0,b'stress-ng-aio',,,0,0
80683758417448,278679,3,249240,0,b'stress-ng-cpu',,,0,0
80683758146179,278686,4,87123102,0,b'stress-ng-aio',,,0,0
80683829005737,278675,5,1999832,0,b'stress-ng-cpu',,,0,0
80683877007277,278680,0,3002567,0,b'stress-ng-aio',,,0,0
80683877007847,278693,2,2001648,0,b'stress-ng-aio',,,0,0
80683877022290,278682,2,250737730,0,b'stress-ng-aio',,,0,0
80683877006787,278689,3,1999103,0,b'stress-ng-aio',,,0,0
80683878006478,278687,5,3001290,0,b'stress-ng-aio',,,0,0
80683890226849,278682,5,219194386,0,b'stress-ng-aio',,,0,0
80683890245734,278680,5,13207172,0,b'stress-ng-aio',,,0,0
80683891046304,278692,0,930687,0,b'stress-ng-aio',,,0,0
80683891008238,278685,1,3002754,0,b'stress-ng-aio',,,0,0
80683891025363,278674,1,798514,0,b'stress-ng-aio',,,0,0
80683891042891,278689,1,819217,0,b'stress-ng-aio',,,0,0
80683891056985,278682,1,953712,0,b'stress-ng-aio',,,0,0
80683891007261,278683,3,2001440,0,b'stress-ng-aio',,,0,0
80683891025682,278687,3,901878,0,b'stress-ng-aio',,,0,0
80683891053290,278680,3,13032892,0,b'stress-ng-aio',,,0,0
80683975154379,278679,2,216672794,0,b'stress-ng-cpu',,,0,0
80683976008569,278686,3,2000248,0,b'stress-ng-aio',,,0,0
80683976302080,278671,3,85230414,0,b'stress-ng-cpu',,,0,0
80683977034318,278678,0,86008955,0,b'stress-ng-aio',,,0,0
80683977118584,278693,0,816504,0,b'stress-ng-aio',,,0,0
80683977005675,278676,2,1998654,0,b'stress-ng-aio',,,0,0
80683977023498,278686,2,1869119,0,b'stress-ng-aio',,,0,0
80683977221111,278681,2,102527,0,b'stress-ng-cpu',,,0,0
80683977006903,278674,4,3001247,0,b'stress-ng-aio',,,0,0
80683977029018,278690,4,85986127,0,b'stress-ng-aio',,,0,0
80683978011178,278674,1,3005258,0,b'stress-ng-aio',,,0,0
80683978007321,278685,3,1998752,0,b'stress-ng-aio',,,0,0
80684009008486,278691,2,2003177,0,b'stress-ng-aio',,,0,0
80684009007404,278688,5,3002366,0,b'stress-ng-aio',,,0,0
80684010007011,278684,1,2001633,0,b'stress-ng-aio',,,0,0
80684010007593,278672,4,3002295,0,b'stress-ng-aio',,,0,0
80684067176579,278684,5,57152463,0,b'stress-ng-aio',,,0,0
80684067199049,278673,5,57176814,0,b'stress-ng-cpu',,,0,0
80684067168520,278688,1,58145215,0,b'stress-ng-aio',,,0,0
80684067423293,278679,1,254773,0,b'stress-ng-cpu',,,0,0
80684068007255,278688,4,2999607,0,b'stress-ng-aio',,,0,0
80684069007572,278672,5,2000548,0,b'stress-ng-aio',,,0,0
80684142012321,278683,1,2001127,0,b'stress-ng-aio',,,0,0
80684142024608,278670,1,250998926,0,b'stress-ng-aio',,,0,0
80684142005041,278680,3,1997293,0,b'stress-ng-aio',,,0,0
80684142019249,278687,3,250948799,0,b'stress-ng-aio',,,0,0
80684142006263,278689,5,3000656,0,b'stress-ng-aio',,,0,0
80684142025483,278692,5,250968498,0,b'stress-ng-aio',,,0,0
80684144005268,278675,1,2000227,0,b'stress-ng-cpu',,,0,0
80684157513154,278673,5,373953,0,b'stress-ng-cpu',,,0,0
80684219138973,278681,4,241117871,0,b'stress-ng-cpu',,,0,0
80684220066191,278675,1,927218,0,b'stress-ng-cpu',,,0,0
80684221007196,278685,5,2001629,0,b'stress-ng-aio',,,0,0
80684228009587,278678,1,2001183,0,b'stress-ng-aio',,,0,0
80684228032044,278682,1,250982281,0,b'stress-ng-aio',,,0,0
80684228009666,278690,2,2002610,0,b'stress-ng-aio',,,0,0
80684228010326,278693,4,3004420,0,b'stress-ng-aio',,,0,0
80684229006352,278674,3,3001494,0,b'stress-ng-aio',,,0,0
80684243340286,278689,4,15314764,0,b'stress-ng-aio',,,0,0
80684243326835,278683,0,101288658,0,b'stress-ng-aio',,,0,0
80684243347362,278678,0,101322754,0,b'stress-ng-aio',,,0,0
80684243473525,278670,0,126163,0,b'stress-ng-aio',,,0,0
80684243308076,278676,3,101278051,0,b'stress-ng-aio',,,0,0
80684243334353,278680,3,85815347,0,b'stress-ng-aio',,,0,0
80684243660332,278681,3,320046,0,b'stress-ng-cpu',,,0,0
80684244096166,278678,1,734067,0,b'stress-ng-aio',,,0,0
80684244112607,278676,1,742521,0,b'stress-ng-aio',,,0,0
80684244126154,278679,1,791801,0,b'stress-ng-cpu',,,0,0
80684244098849,278692,5,745558,0,b'stress-ng-aio',,,0,0
80684244112408,278675,5,785573,0,b'stress-ng-cpu',,,0,0
80684318005383,278691,1,3000190,0,b'stress-ng-aio',,,0,0
80684318244845,278675,1,250209122,0,b'stress-ng-cpu',,,0,0
80684318251973,278671,3,250225429,0,b'stress-ng-cpu',,,0,0
80684333364053,278682,0,14261097,0,b'stress-ng-aio',,,0,0
80684333387538,278686,0,105343948,0,b'stress-ng-aio',,,0,0
80684333406835,278674,0,175893681,0,b'stress-ng-aio',,,0,0
80684333425638,278688,0,104405773,0,b'stress-ng-aio',,,0,0
80684333443799,278691,0,15191826,0,b'stress-ng-aio',,,0,0
80684333462150,278682,0,15441593,0,b'stress-ng-aio',,,0,0
80684333425952,278693,3,15181107,0,b'stress-ng-aio',,,0,0
80684333448481,278685,3,105424401,0,b'stress-ng-aio',,,0,0
80684333881331,278689,3,89755177,0,b'stress-ng-aio',,,0,0
80684334086023,278678,3,90612498,0,b'stress-ng-aio',,,0,0
80684334109285,278677,3,89996678,0,b'stress-ng-cpu',,,0,0
80684334182493,278687,5,90522161,0,b'stress-ng-aio',,,0,0
80684334205800,278692,5,90737974,0,b'stress-ng-aio',,,0,0
80684334224889,278682,5,90112481,0,b'stress-ng-aio',,,0,0
80684334238484,278670,5,759099,0,b'stress-ng-aio',,,0,0
80684334258032,278691,5,90766669,0,b'stress-ng-aio',,,0,0
