timestamp_ns,pid,prev_pid,cpu,latency_ns,enqueue_ts_ns,dequeue_ts_ns,comm,prev_comm,enqueue_type
80211497923445,273230,0,2,37114,80211497886331,80211497923445,b'stress-ng-cpu',b'swapper/2',2
80211497920002,273231,0,5,26388,80211497893614,80211497920002,b'stress-ng-aio',b'swapper/5',2
80211498140814,273238,273173,5,189644,80211497951170,80211498140814,b'stress-ng-aio',b'stress-ng',2
80211498254393,273234,273238,5,237403,80211498016990,80211498254393,b'stress-ng-aio',b'stress-ng-aio',2
80211498348150,273246,273234,5,354536,80211497993614,80211498348150,b'stress-ng-aio',b'stress-ng-aio',2
80211498462917,273252,273246,5,422080,80211498040837,80211498462917,b'stress-ng-aio',b'stress-ng-aio',2
80211498578266,273253,273252,5,532842,80211498045424,80211498578266,b'stress-ng-aio',b'stress-ng-aio',2
80211498805363,273231,273313,5,33978,80211498771385,80211498805363,b'stress-ng-aio',b'stress-ng-aio',2
80211498945241,273238,273315,5,53214,80211498892027,80211498945241,b'stress-ng-aio',b'stress-ng-aio',2
80211499052028,273234,273317,5,62027,80211498990001,80211499052028,b'stress-ng-aio',b'stress-ng-aio',2
80211497932493,273234,0,0,2603,80211497929890,80211497932493,b'stress-ng-aio',b'swapper/0',2
80211497994097,273242,273234,0,21163,80211497972934,80211497994097,b'stress-ng-aio',b'stress-ng-aio',2
80211498144561,273250,273242,0,112886,80211498031675,80211498144561,b'stress-ng-aio',b'stress-ng-aio',2
80211498263206,273244,273250,0,280325,80211497982881,80211498263206,b'stress-ng-aio',b'stress-ng-aio',2
80211498379440,273248,273244,0,357009,80211498022431,80211498379440,b'stress-ng-aio',b'stress-ng-aio',2
80211498502407,273240,273248,0,540675,80211497961732,80211498502407,b'stress-ng-aio',b'stress-ng-aio',2
80211498626662,273236,273240,0,686172,80211497940490,80211498626662,b'stress-ng-aio',b'stress-ng-aio',2
80211498737767,273231,273236,0,3820,80211498733947,80211498737767,b'stress-ng-aio',b'stress-ng-aio',2
80211498852087,273242,273314,0,55615,80211498796472,80211498852087,b'stress-ng-aio',b'stress-ng-aio',2
80211498948950,273250,273316,0,53168,80211498895782,80211498948950,b'stress-ng-aio',b'stress-ng-aio',2
80211499057714,273244,273318,0,63830,80211498993884,80211499057714,b'stress-ng-aio',b'stress-ng-aio',2
80211499156254,273248,273321,0,53377,80211499102877,80211499156254,b'stress-ng-aio',b'stress-ng-aio',2
80211499253694,273240,273324,0,53779,80211499199915,80211499253694,b'stress-ng-aio',b'stress-ng-aio',2
80211499350357,273236,273326,0,53350,80211499297007,80211499350357,b'stress-ng-aio',b'stress-ng-aio',2
80211499462333,273253,273325,0,78513,80211499383820,80211499462333,b'stress-ng-aio',b'stress-ng-aio',2
80211499630781,273240,273320,0,55253,80211499575528,80211499630781,b'stress-ng-aio',b'stress-ng-aio',2
