timestamp_ns,pid,cpu,duration_ns,state,comm,kernel_stack,user_stack,wait_type,next_pid
80211498348150,273246,5,354053,0,b'stress-ng-aio',,,0,0
80211499549193,273236,5,586106,0,b'stress-ng-aio',,,0,0
80211499712333,273252,5,538480,0,b'stress-ng-aio',,,0,0
80211499877440,273231,5,801384,0,b'stress-ng-aio',,,0,0
80211499891519,273243,5,1025848,0,b'stress-ng-cpu',,,0,0
80211539007488,273230,2,20997471,0,b'stress-ng-cpu',,,0,0
80211560008481,273237,1,39999712,0,b'stress-ng-cpu',,,0,0
80211560007231,273247,2,41995481,0,b'stress-ng-cpu',,,0,0
80211560007626,273235,3,41994999,0,b'stress-ng-cpu',,,0,0
80211562008825,273239,0,41997628,0,b'stress-ng-cpu',,,0,0
80211562008910,273251,5,43999864,0,b'stress-ng-cpu',,,0,0
80211581008424,273230,1,42002174,0,b'stress-ng-cpu',,,0,0
80211581007690,273249,2,39998416,0,b'stress-ng-cpu',,,0,0
80211581007777,273243,3,42000289,0,b'stress-ng-cpu',,,0,0
80211581017947,273232,4,42010211,0,b'stress-ng-cpu',,,0,0
80211583006366,273241,0,41998346,0,b'stress-ng-cpu',,,0,0
80211583007701,273247,5,43998969,0,b'stress-ng-cpu',,,0,0
80211602007773,273235,1,42000542,0,b'stress-ng-cpu',,,0,0
80211602005975,273233,2,41998022,0,b'stress-ng-cpu',,,0,0
80211602007342,273237,3,41998861,0,b'stress-ng-cpu',,,0,0
80211602006069,273245,4,41998443,0,b'stress-ng-cpu',,,0,0
80211604018716,273239,5,23011026,0,b'stress-ng-cpu',,,0,0
80211623011163,273230,1,42003386,0,b'stress-ng-cpu',,,0,0
80211623011726,273247,2,61002816,0,b'stress-ng-cpu',,,0,0
80211623013746,273232,3,42005322,0,b'stress-ng-cpu',,,0,0
80211623010751,273249,4,41992804,0,b'stress-ng-cpu',,,0,0
80211625019798,273241,5,42013432,0,b'stress-ng-cpu',,,0,0
80211644215873,273238,2,91912,0,b'stress-ng-aio',,,0,0
80211644231417,273231,2,50840,0,b'stress-ng-aio',,,0,0
80211644241378,273242,2,25505,0,b'stress-ng-aio',,,0,0
80211644252793,273231,2,31115,0,b'stress-ng-aio',,,0,0
80211644262886,273242,2,21508,0,b'stress-ng-aio',,,0,0
80211644139174,273253,3,144589981,0,b'stress-ng-aio',,,0,0
80211644162886,273238,3,144687043,0,b'stress-ng-aio',,,0,0
80211644287619,273238,3,124733,0,b'stress-ng-aio',,,0,0
80211644150796,273242,4,144425156,0,b'stress-ng-aio',,,0,0
80211644413609,273252,4,24916,0,b'stress-ng-aio',,,0,0
80211644426627,273246,4,77724,0,b'stress-ng-aio',,,0,0
80211644439006,273245,4,25397,0,b'stress-ng-cpu',,,0,0
80211644331296,273252,1,42072,0,b'stress-ng-aio',,,0,0
80211644348903,273243,1,198107,0,b'stress-ng-cpu',,,0,0
80211665007564,273247,1,63000222,0,b'stress-ng-cpu',,,0,0
80211665007480,273239,2,41995754,0,b'stress-ng-cpu',,,0,0
80211665008207,273249,3,41997044,0,b'stress-ng-cpu',,,0,0
80211665008681,273232,4,41997930,0,b'stress-ng-cpu',,,0,0
80211667007795,273230,5,20995519,0,b'stress-ng-cpu',,,0,0
80211686207538,273248,1,29610,0,b'stress-ng-aio',,,0,0
80211686228118,273240,1,186515785,0,b'stress-ng-aio',,,0,0
80211686248259,273234,1,186603829,0,b'stress-ng-aio',,,0,0
80211686265703,273244,1,39570,0,b'stress-ng-aio',,,0,0
