timestamp_ns,pid,prev_pid,cpu,latency_ns,enqueue_ts_ns,dequeue_ts_ns,comm,prev_comm,enqueue_type
36240843379487,407773,407795,0,142561,36240843236926,36240843379487,b'stress-ng-aio',b'stress-ng-aio',2
36240843770286,407773,407800,0,348965,36240843421321,36240843770286,b'stress-ng-aio',b'stress-ng-aio',2
36240843964994,407788,407811,0,604034,36240843360960,36240843964994,b'stress-ng-aio',b'stress-ng-aio',2
36240843987565,407774,407788,0,463152,36240843524413,36240843987565,b'stress-ng-aio',b'stress-ng-aio',2
36240844154697,407787,407824,0,799518,36240843355179,36240844154697,b'stress-ng-aio',b'stress-ng-aio',2
36240844176805,407775,407787,0,614013,36240843562792,36240844176805,b'stress-ng-aio',b'stress-ng-aio',2
36240844359100,407782,407804,0,1041349,36240843317751,36240844359100,b'stress-ng-aio',b'stress-ng-aio',2
36240844390083,407783,407782,0,1066487,36240843323596,36240844390083,b'stress-ng-aio',b'stress-ng-aio',2
36240844420354,407791,407783,0,1030748,36240843389606,36240844420354,b'stress-ng-aio',b'stress-ng-aio',2
36240844528334,407779,407823,0,1227944,36240843300390,36240844528334,b'stress-ng-aio',b'stress-ng-aio',2
36240844551898,407781,407779,0,1239851,36240843312047,36240844551898,b'stress-ng-aio',b'stress-ng-aio',2
36240844827829,407794,407822,0,1411058,36240843416771,36240844827829,b'stress-ng-aio',b'stress-ng-aio',2
36240844858206,407776,407794,0,1154374,36240843703832,36240844858206,b'stress-ng-aio',b'stress-ng-aio',2
36240845394268,407790,407797,0,1168620,36240844225648,36240845394268,b'stress-ng-aio',b'stress-ng-aio',2
36240845419261,407792,407790,0,1164000,36240844255261,36240845419261,b'stress-ng-aio',b'stress-ng-aio',2
36240845659977,407781,407809,0,1085734,36240844574243,36240845659977,b'stress-ng-aio',b'stress-ng-aio',2
36240845935394,407793,407796,0,121857,36240845813537,36240845935394,b'stress-ng-aio',b'stress-ng-aio',2
36240845954856,407784,407793,0,226541,36240845728315,36240845954856,b'stress-ng-aio',b'stress-ng-aio',2
36240845978998,407794,407784,0,138597,36240845840401,36240845978998,b'stress-ng-aio',b'stress-ng-aio',2
36240845997078,407786,407794,0,841333,36240845155745,36240845997078,b'stress-ng-aio',b'stress-ng-aio',2
36240846188124,407780,407819,0,698433,36240845489691,36240846188124,b'stress-ng-aio',b'stress-ng-aio',2
36240846205046,407785,407780,0,639167,36240845565879,36240846205046,b'stress-ng-aio',b'stress-ng-aio',2
36240846261368,407773,407821,0,337178,36240845924190,36240846261368,b'stress-ng-aio',b'stress-ng-aio',2
36240917853373,407775,407808,0,170939,36240917682434,36240917853373,b'stress-ng-aio',b'stress-ng-aio',2
36240917878416,407774,407775,0,172762,36240917705654,36240917878416,b'stress-ng-aio',b'stress-ng-aio',2
36240917908549,407784,407774,0,134977,36240917773572,36240917908549,b'stress-ng-aio',b'stress-ng-aio',2
36240917940766,407793,407784,0,153167,36240917787599,36240917940766,b'stress-ng-aio',b'stress-ng-aio',2
36240917975700,407771,407805,0,88910,36240917886790,36240917975700,b'stress-ng-aio',b'stress-ng-aio',2
36240917988760,407778,407771,0,116647,36240917872113,36240917988760,b'stress-ng-aio',b'stress-ng-aio',2
36240918157095,407783,407820,0,197767,36240917959328,36240918157095,b'stress-ng-aio',b'stress-ng-aio',2
36240918203426,407784,407802,0,131337,36240918072089,36240918203426,b'stress-ng-aio',b'stress-ng-aio',2
36240918232865,407775,407819,0,171442,36240918061423,36240918232865,b'stress-ng-aio',b'stress-ng-aio',2
36240918245414,407774,407775,0,138311,36240918107103,36240918245414,b'stress-ng-aio',b'stress-ng-aio',2
36241001044261,407788,407807,0,64575,36241000979686,36241001044261,b'stress-ng-aio',b'stress-ng-aio',2
36241001060054,407787,407788,0,86165,36241000973889,36241001060054,b'stress-ng-aio',b'stress-ng-aio',2
36241001105105,407785,407822,0,150626,36241000954479,36241001105105,b'stress-ng-aio',b'stress-ng-aio',2
36241001124158,407794,407785,0,127843,36241000996315,36241001124158,b'stress-ng-aio',b'stress-ng-aio',2
36241001173688,407789,407824,0,56298,36241001117390,36241001173688,b'stress-ng-aio',b'stress-ng-aio',2
36241001188915,407774,407789,0,34820,36241001154095,36241001188915,b'stress-ng-aio',b'stress-ng-aio',2
36241001701771,407792,407801,0,322727,36241001379044,36241001701771,b'stress-ng-aio',b'stress-ng-aio',2
36241001719979,407786,407792,0,279580,36241001440399,36241001719979,b'stress-ng-aio',b'stress-ng-aio',2
36241001738657,407783,407786,0,294049,36241001444608,36241001738657,b'stress-ng-aio',b'stress-ng-aio',2
