timestamp_ns,pid,prev_pid,cpu,duration_ns,freq_khz,comm,prev_comm,voluntary
38342305591715,431788,0,0,14160,800068,b'stress-ng-aio',b'',0
38342305701675,431806,0,0,12616,3999138,b'stress-ng-aio',b'',0
38342305747210,431805,0,0,18159,3999543,b'stress-ng-aio',b'',0
38342305794713,431799,0,0,25064,4000000,b'stress-ng-aio',b'',0
38342305917192,431807,431807,0,32692,4000461,b'stress-ng-aio',b'pkill',0
38342305947405,431808,431808,0,30213,3999928,b'stress-ng-aio',b'swapper/4',0
38342305961878,431790,0,0,14473,3999948,b'stress-ng-aio',b'',0
38342305992969,431809,0,0,21960,4001055,b'stress-ng-aio',b'',0
38342306100062,431788,0,0,24957,3999286,b'stress-ng-aio',b'',0
38342306442169,431809,431809,0,15401,3999840,b'stress-ng-aio',b'stress-ng-aio',0
38342306461603,431794,431794,0,19434,4000467,b'stress-ng-aio',b'stress-ng-aio',0
38342306485934,431788,431788,0,24331,4001171,b'stress-ng-aio',b'stress-ng-aio',0
38342306507358,431795,0,0,21424,4036291,b'stress-ng-aio',b'',0
38342307210712,431797,0,0,11865,4000570,b'stress-ng-aio',b'',0
38342309257769,431786,0,0,14305,4000641,b'stress-ng-aio',b'',0
38342392851407,431788,0,0,21840,3999468,b'stress-ng-aio',b'',0
38342393122270,431789,0,0,19177,3998550,b'stress-ng-aio',b'',0
38342393145721,431795,0,0,14995,3999261,b'stress-ng-aio',b'',0
38342393689711,431795,0,0,14318,3999261,b'stress-ng-aio',b'',0
38342395117816,431791,0,0,15383,3997791,b'stress-ng-aio',b'',0
38342539937527,431786,0,0,15248,3999329,b'stress-ng-aio',b'',0
38342539979408,431809,0,0,18686,3999399,b'stress-ng-aio',b'',0
38342540025792,431806,0,0,34236,3999399,b'stress-ng-aio',b'',0
38342566604321,431792,0,0,20503,4000275,b'stress-ng-aio',b'',0
38342589146695,431797,431797,0,20314,4000562,b'stress-ng-aio',b'stress-ng-aio',0
38342589169367,431796,0,0,22672,4038304,b'stress-ng-aio',b'',0
38342643845844,431795,0,0,13163,3999317,b'stress-ng-aio',b'',0
38342759437466,431808,0,0,24769,3999317,b'stress-ng-aio',b'',0
38342759594945,431810,0,0,22706,4000955,b'stress-ng-aio',b'',0
38342759693190,431808,0,0,22244,3998718,b'stress-ng-aio',b'',0
38342839521373,431796,0,0,11717,3999511,b'stress-ng-aio',b'',0
38342839540274,431797,0,0,8660,3999511,b'stress-ng-aio',b'',0
38342839563518,431791,0,0,9679,4000474,b'stress-ng-aio',b'',0
38342877363783,431794,0,0,19567,4039595,b'stress-ng-aio',b'',0
38342877387454,431795,0,0,14951,4039595,b'stress-ng-aio',b'',0
38342879025199,431800,0,0,39976,3998951,b'stress-ng-aio',b'',0
38342879065158,431800,0,0,15820,4000549,b'stress-ng-aio',b'',0
38343009828631,431808,0,0,11773,4000237,b'stress-ng-aio',b'',0
38343009871169,431810,0,0,14332,4000237,b'stress-ng-aio',b'',0
38343073425320,431808,0,0,19579,3999048,b'stress-ng-aio',b'',0
38343073765673,431799,0,0,15997,4000684,b'stress-ng-aio',b'',0
38343073912027,431797,0,0,12717,4000684,b'stress-ng-aio',b'',0
38343080411108,431799,0,0,15105,4000930,b'stress-ng-aio',b'',0
38343080465411,431788,0,0,31267,4000930,b'stress-ng-aio',b'',0
38343080680559,431810,0,0,12905,3998748,b'stress-ng-aio',b'',0
38343080718996,431792,0,0,14984,4001473,b'stress-ng-aio',b'',0
38343080737509,431792,0,0,7231,4001473,b'stress-ng-aio',b'',0
38343080765383,431792,0,0,9260,4036146,b'stress-ng-aio',b'',0
38343080792636,431792,0,0,9507,3998722,b'stress-ng-aio',b'',0
