timestamp_ns,pid,prev_pid,cpu,duration_ns,freq_khz,comm,prev_comm,voluntary
3609425012209,49231,49231,0,905218,3999979,b'stress-ng-cpu',b'pkill',1
3609426011019,49234,49234,0,998810,4000004,b'stress-ng-cpu',b'pkill',1
3609427009431,49230,0,0,998412,4000004,b'stress-ng-cpu',b'',1
3609428007290,49236,49236,0,965875,4000000,b'stress-ng-cpu',b'stress-ng-cpu',1
3609429010342,49231,49231,0,1003052,3999986,b'stress-ng-cpu',b'stress-ng-cpu',1
3609430010408,49237,49237,0,1000066,3999995,b'stress-ng-cpu',b'stress-ng-cpu',1
3609431007925,49238,0,0,997517,3999991,b'stress-ng-cpu',b'',1
3609433006811,49242,49242,0,900017,3999978,b'stress-ng-cpu',b'stress-ng-cpu',1
3609434008625,49238,49238,0,1001814,4000016,b'stress-ng-cpu',b'stress-ng-cpu',1
3609435009873,49252,49252,0,1001248,3999993,b'stress-ng-cpu',b'stress-ng-cpu',1
3609436006590,49254,0,0,996717,4000014,b'stress-ng-cpu',b'',1
3609437006310,49242,0,0,976083,4000014,b'stress-ng-cpu',b'',1
3609438009014,49246,49246,0,992706,3999992,b'stress-ng-cpu',b'stress-ng-cpu',1
3609439010013,49244,49244,0,1000999,3999993,b'stress-ng-cpu',b'stress-ng-cpu',1
3609441009110,49245,49245,0,1999097,4000011,b'stress-ng-cpu',b'stress-ng-cpu',1
3609442009622,49243,49243,0,1000512,4000009,b'stress-ng-cpu',b'stress-ng-cpu',1
3609443007167,49250,49250,0,997545,3999983,b'stress-ng-cpu',b'stress-ng-cpu',1
3609444008402,49238,49238,0,1001235,3999994,b'stress-ng-cpu',b'stress-ng-cpu',1
3609445009523,49255,49255,0,1001121,3999997,b'stress-ng-cpu',b'stress-ng-cpu',1
3609447007311,49230,49230,0,1997788,4000004,b'stress-ng-cpu',b'stress-ng-cpu',1
3609448014208,49238,49238,0,1006897,4000013,b'stress-ng-cpu',b'stress-ng-cpu',1
3609449008058,49254,49254,0,993850,3999975,b'stress-ng-cpu',b'stress-ng-cpu',1
3609450009277,49240,49240,0,1001219,4000010,b'stress-ng-cpu',b'stress-ng-cpu',1
3609451007623,49249,49249,0,998346,3999922,b'stress-ng-cpu',b'stress-ng-cpu',1
3609453006916,49230,49230,0,1999293,4000001,b'stress-ng-cpu',b'stress-ng-cpu',1
3609455006235,49252,49252,0,1999319,3999969,b'stress-ng-cpu',b'stress-ng-cpu',1
3609456007370,49240,49240,0,1001135,3999999,b'stress-ng-cpu',b'stress-ng-cpu',1
