timestamp_ns,pid,prev_pid,cpu,latency_ns,enqueue_ts_ns,dequeue_ts_ns,comm,prev_comm,enqueue_type
3609424106991,49231,0,0,424728,3609423682263,3609424106991,b'stress-ng-cpu',b'swapper/0',2
3609425012209,49234,49231,0,1317789,3609423694420,3609425012209,b'stress-ng-cpu',b'stress-ng-cpu',2
3609426011019,49230,49234,0,2336868,3609423674151,3609426011019,b'stress-ng-cpu',b'stress-ng-cpu',2
3609427041415,49236,0,0,3315988,3609423725427,3609427041415,b'stress-ng-cpu',b'swapper/0',2
3609428007290,49231,49236,0,2995081,3609425012209,3609428007290,b'stress-ng-cpu',b'stress-ng-cpu',2
3609429010342,49237,49231,0,2000923,3609427009419,3609429010342,b'stress-ng-cpu',b'stress-ng-cpu',2
3609430010408,49238,49237,0,3997461,3609426012947,3609430010408,b'stress-ng-cpu',b'stress-ng-cpu',2
3609432106794,49242,0,0,4095967,3609428010827,3609432106794,b'stress-ng-cpu',b'swapper/0',2
3609433006811,49238,49242,0,1998886,3609431007925,3609433006811,b'stress-ng-cpu',b'stress-ng-cpu',2
3609434008625,49252,49238,0,4998150,3609429010475,3609434008625,b'stress-ng-cpu',b'stress-ng-cpu',2
3609435009873,49254,49252,0,5998304,3609429011569,3609435009873,b'stress-ng-cpu',b'stress-ng-cpu',2
3609436030227,49242,90,0,3023416,3609433006811,3609436030227,b'stress-ng-cpu',b'kworker/0:1H',2
3609437016308,49246,90,0,2004672,3609435011636,3609437016308,b'stress-ng-cpu',b'kworker/0:1H',2
3609438009014,49244,49246,0,4001708,3609434007306,3609438009014,b'stress-ng-cpu',b'stress-ng-cpu',2
3609439010013,49245,49244,0,4993740,3609434016273,3609439010013,b'stress-ng-cpu',b'stress-ng-cpu',2
3609441009110,49243,49245,0,2999820,3609438009290,3609441009110,b'stress-ng-cpu',b'stress-ng-cpu',2
3609442009622,49250,49243,0,999657,3609441009965,3609442009622,b'stress-ng-cpu',b'stress-ng-cpu',2
3609443007167,49238,49250,0,3997867,3609439009300,3609443007167,b'stress-ng-cpu',b'stress-ng-cpu',2
3609444008402,49255,49238,0,3997715,3609440010687,3609444008402,b'stress-ng-cpu',b'stress-ng-cpu',2
3609445009523,49230,49255,0,4000130,3609441009393,3609445009523,b'stress-ng-cpu',b'stress-ng-cpu',2
3609447007311,49238,49230,0,2998909,3609444008402,3609447007311,b'stress-ng-cpu',b'stress-ng-cpu',2
3609448014208,49254,49238,0,3004329,3609445009879,3609448014208,b'stress-ng-cpu',b'stress-ng-cpu',2
3609449008058,49240,49254,0,3999260,3609445008798,3609449008058,b'stress-ng-cpu',b'stress-ng-cpu',2
3609450009277,49249,49240,0,3999467,3609446009810,3609450009277,b'stress-ng-cpu',b'stress-ng-cpu',2
3609451007623,49230,49249,0,4000312,3609447007311,3609451007623,b'stress-ng-cpu',b'stress-ng-cpu',2
3609453006916,49252,49230,0,3998765,3609449008151,3609453006916,b'stress-ng-cpu',b'stress-ng-cpu',2
3609455006235,49240,49252,0,4996958,3609450009277,3609455006235,b'stress-ng-cpu',b'stress-ng-cpu',2
3609456007370,49247,49240,0,5999583,3609450007787,3609456007370,b'stress-ng-cpu',b'stress-ng-cpu',2
3609458007817,49243,49247,0,5998726,3609452009091,3609458007817,b'stress-ng-cpu',b'stress-ng-cpu',2
3609459008614,49245,49243,0,6001699,3609453006915,3609459008614,b'stress-ng-cpu',b'stress-ng-cpu',2
3609460010361,49251,49245,0,6003350,3609454007011,3609460010361,b'stress-ng-cpu',b'stress-ng-cpu',2
3609461008148,49237,49251,0,3000820,3609458007328,3609461008148,b'stress-ng-cpu',b'stress-ng-cpu',2
3609462008308,49249,49237,0,2999094,3609459009214,3609462008308,b'stress-ng-cpu',b'stress-ng-cpu',2
