timestamp_ns,pid,cpu,refs,misses,cache_level,comm
80326883992233,274519,0,67396,0,0,b'stress-ng-cpu'
80326884114371,274519,0,130909,0,0,b'stress-ng-cpu'
80326884352334,274519,0,1454267,0,0,b'stress-ng-cpu'
80326884010476,274516,2,117237,0,0,b'stress-ng-cpu'
80326884236276,274516,2,117237,0,0,b'stress-ng-cpu'
80326884459234,274516,2,751445,0,0,b'stress-ng-cpu'
80326884067866,274526,1,203905,0,0,b'stress-ng-aio'
80326884629674,274529,1,203905,0,0,b'stress-ng-cpu'
80326884996799,274529,1,632186,0,0,b'stress-ng-cpu'
80326883880576,274517,3,70343,0,0,b'stress-ng-aio'
80326884313280,274527,3,100763,0,0,b'stress-ng-cpu'
80326884518681,274527,3,379430,0,0,b'stress-ng-cpu'
80326885262040,274527,3,2812128,0,0,b'stress-ng-cpu'
80326886462565,274519,0,8419184,0,0,b'stress-ng-cpu'
80326886178874,274529,1,3188907,0,0,b'stress-ng-cpu'
80326885918170,274516,2,4908671,0,0,b'stress-ng-cpu'
80326886546112,274520,5,1838366,0,0,b'stress-ng-cpu'
80326887379260,274519,0,0,36806,0,b'stress-ng-cpu'
80326889117040,274520,5,3516582,0,0,b'stress-ng-cpu'
80326889553591,274527,3,6865120,0,0,b'stress-ng-cpu'
80326891502580,274529,1,6027834,0,0,b'stress-ng-cpu'
80326892212193,274516,2,7993893,0,0,b'stress-ng-cpu'
80326894341597,274520,5,5129120,0,0,b'stress-ng-cpu'
80326898152343,274527,3,7657851,0,0,b'stress-ng-cpu'
80326899215549,274519,0,6902181,0,0,b'stress-ng-cpu'
80326900467371,274529,1,6537206,0,0,b'stress-ng-cpu'
80326901617630,274520,5,6353391,0,0,b'stress-ng-cpu'
80326902017303,274516,2,8109240,0,0,b'stress-ng-cpu'
80326904065721,274525,2,0,5706,0,b'stress-ng-cpu'
80326904479969,274525,2,0,135455,0,b'stress-ng-cpu'
80326906359071,274533,3,0,23452,0,b'stress-ng-cpu'
80326906570847,274531,1,0,22369,0,b'stress-ng-cpu'
80326906622515,274537,0,0,22612,0,b'stress-ng-cpu'
80326907557613,274533,3,7975431,0,0,b'stress-ng-cpu'
80326907690651,274532,4,0,21678,0,b'stress-ng-cpu'
80326910221165,274537,0,6410278,0,0,b'stress-ng-cpu'
80326910770099,274531,1,6361275,0,0,b'stress-ng-cpu'
80326911328618,274530,5,6498388,0,0,b'stress-ng-cpu'
80326912284497,274525,2,7972773,0,0,b'stress-ng-cpu'
80326916943542,274533,3,8376348,0,0,b'stress-ng-cpu'
80326919917588,274537,0,6605787,0,0,b'stress-ng-cpu'
80326920444671,274531,1,6572206,0,0,b'stress-ng-cpu'
80326921086040,274530,5,6582754,0,0,b'stress-ng-cpu'
80326922105236,274525,2,8091646,0,0,b'stress-ng-cpu'
80326926559010,274535,3,8588985,0,0,b'stress-ng-cpu'
80326926572859,274539,1,0,5362,0,b'stress-ng-cpu'
80326926845087,274536,5,0,6651,0,b'stress-ng-cpu'
80326926912700,274535,3,0,5407,0,b'stress-ng-cpu'
80326927712309,274535,3,0,24929,0,b'stress-ng-cpu'
80326927890453,274536,5,0,17311,0,b'stress-ng-cpu'
80326928002878,274538,0,0,19210,0,b'stress-ng-cpu'
80326929141233,274539,1,0,17368,0,b'stress-ng-cpu'
80326929417338,274519,4,0,14264,0,b'stress-ng-cpu'
80326930046830,274539,1,6706376,0,0,b'stress-ng-cpu'
