timestamp_ns,pid,prev_pid,cpu,latency_ns,enqueue_ts_ns,dequeue_ts_ns,comm,prev_comm,enqueue_type
80326883850286,274517,0,0,3786,80326883846500,80326883850286,b'stress-ng-aio',b'swapper/0',2
80326883896852,274519,0,0,6179,80326883890673,80326883896852,b'stress-ng-cpu',b'swapper/0',2
80326883875594,274516,0,2,36433,80326883839161,80326883875594,b'stress-ng-cpu',b'swapper/2',2
80326883875788,274518,0,5,3898,80326883871890,80326883875788,b'stress-ng-aio',b'swapper/5',2
80326883896759,274517,0,5,4331,80326883892428,80326883896759,b'stress-ng-aio',b'swapper/5',2
80326883917981,274522,274517,5,7957,80326883910024,80326883917981,b'stress-ng-aio',b'stress-ng-aio',2
80326883929338,274517,274522,5,3645,80326883925693,80326883929338,b'stress-ng-aio',b'stress-ng-aio',2
80326884051090,274524,274549,5,72419,80326883978671,80326884051090,b'stress-ng-aio',b'stress-ng-aio',2
80326884064757,274526,274524,5,127604,80326883937153,80326884064757,b'stress-ng-aio',b'stress-ng-aio',2
80326884089425,274517,274526,5,53494,80326884035931,80326884089425,b'stress-ng-aio',b'stress-ng-aio',2
80326884109111,274524,274517,5,29167,80326884079944,80326884109111,b'stress-ng-aio',b'stress-ng-aio',2
80326884134286,274522,274524,5,2882,80326884131404,80326884134286,b'stress-ng-aio',b'stress-ng-aio',2
80326884367576,274526,274549,5,33914,80326884333662,80326884367576,b'stress-ng-aio',b'stress-ng-aio',2
80326884379508,274520,274526,5,483413,80326883896095,80326884379508,b'stress-ng-cpu',b'stress-ng-aio',2
80326883896066,274518,0,1,3068,80326883892998,80326883896066,b'stress-ng-aio',b'swapper/1',2
80326883913805,274521,274518,1,12289,80326883901516,80326883913805,b'stress-ng-aio',b'stress-ng-aio',2
80326883928677,274518,274521,1,5238,80326883923439,80326883928677,b'stress-ng-aio',b'stress-ng-aio',2
80326883956198,274524,274518,1,33242,80326883922956,80326883956198,b'stress-ng-aio',b'stress-ng-aio',2
80326884176491,274521,274552,1,14002,80326884162489,80326884176491,b'stress-ng-aio',b'stress-ng-aio',2
80326884202235,274522,274521,1,2819,80326884199416,80326884202235,b'stress-ng-aio',b'stress-ng-aio',2
80326884221148,274521,274522,1,12141,80326884209007,80326884221148,b'stress-ng-aio',b'stress-ng-aio',2
80326884241719,274524,274521,1,35298,80326884206421,80326884241719,b'stress-ng-aio',b'stress-ng-aio',2
80326884257907,274522,274524,1,27857,80326884230050,80326884257907,b'stress-ng-aio',b'stress-ng-aio',2
80326884277378,274529,274522,1,318437,80326883958941,80326884277378,b'stress-ng-cpu',b'stress-ng-aio',2
80326884002405,274518,274550,3,38827,80326883963578,80326884002405,b'stress-ng-aio',b'stress-ng-aio',2
80326884027556,274522,274518,3,89771,80326883937785,80326884027556,b'stress-ng-aio',b'stress-ng-aio',2
80326884041981,274521,274522,3,104238,80326883937743,80326884041981,b'stress-ng-aio',b'stress-ng-aio',2
80326884176208,274524,274553,3,10923,80326884165285,80326884176208,b'stress-ng-aio',b'stress-ng-aio',2
80326884278092,274527,274552,3,331771,80326883946321,80326884278092,b'stress-ng-cpu',b'stress-ng-aio',2
80326883994903,274517,274551,4,33497,80326883961406,80326883994903,b'stress-ng-aio',b'stress-ng-aio',2
80326884107041,274522,274550,4,23257,80326884083784,80326884107041,b'stress-ng-aio',b'stress-ng-aio',2
80326884143844,274524,274551,4,3620,80326884140224,80326884143844,b'stress-ng-aio',b'stress-ng-aio',2
80326884158118,274522,274524,4,2768,80326884155350,80326884158118,b'stress-ng-aio',b'stress-ng-aio',2
80326884276953,274524,274553,4,12333,80326884264620,80326884276953,b'stress-ng-aio',b'stress-ng-aio',2
80326884291207,274526,274524,4,13054,80326884278153,80326884291207,b'stress-ng-aio',b'stress-ng-aio',2
80326884317893,274526,274551,4,3316,80326884314577,80326884317893,b'stress-ng-aio',b'stress-ng-aio',2
80326884327176,274528,274526,4,374251,80326883952925,80326884327176,b'stress-ng-cpu',b'stress-ng-aio',2
80326904040520,274537,188478,0,20028634,80326884011886,80326904040520,b'stress-ng-cpu',b'kworker/0:2',2
80326904023810,274525,274466,2,20092622,80326883931188,80326904023810,b'stress-ng-cpu',b'stress-ng',2
80326905020932,274531,81,1,21046062,80326883974870,80326905020932,b'stress-ng-cpu',b'kworker/1:1',2
80326905020090,274533,39,3,21033162,80326883986928,80326905020090,b'stress-ng-cpu',b'kworker/3:0',2
80326905024896,274532,53424,4,21043859,80326883981037,80326905024896,b'stress-ng-cpu',b'kworker/4:2',2
