timestamp_ns,pid,prev_pid,cpu,duration_ns,state,comm,kernel_stack,user_stack,next_pid,next_comm
80326883917981,274522,274517,5,38600,0,b'stress-ng-aio',,,0,b''
80326884064757,274526,274524,5,96889,0,b'stress-ng-aio',,,0,b''
80326884109111,274524,274517,5,86693,0,b'stress-ng-aio',,,0,b''
80326884134286,274522,274524,5,69529,0,b'stress-ng-aio',,,0,b''
80326884379508,274520,274526,5,52332,0,b'stress-ng-cpu',,,0,b''
80326883913805,274521,274518,1,27604,0,b'stress-ng-aio',,,0,b''
80326883956198,274524,274518,1,42393,0,b'stress-ng-aio',,,0,b''
80326884202235,274522,274521,1,130099,0,b'stress-ng-aio',,,0,b''
80326884221148,274521,274522,1,33466,0,b'stress-ng-aio',,,0,b''
80326884241719,274524,274521,1,39484,0,b'stress-ng-aio',,,0,b''
80326884257907,274522,274524,1,64184,0,b'stress-ng-aio',,,0,b''
80326884277378,274529,274522,1,56230,0,b'stress-ng-cpu',,,0,b''
80326884027556,274522,274518,3,71358,0,b'stress-ng-aio',,,0,b''
80326884041981,274521,274522,3,112643,0,b'stress-ng-aio',,,0,b''
80326884158118,274522,274524,4,23832,0,b'stress-ng-aio',,,0,b''
80326884291207,274526,274524,4,33300,0,b'stress-ng-aio',,,0,b''
80326884327176,274528,274526,4,18326,0,b'stress-ng-cpu',,,0,b''
80326925066638,274534,274517,2,40957527,0,b'stress-ng-cpu',,,0,b''
80326947163735,274528,274518,1,29847,0,b'stress-ng-cpu',,,0,b''
80326947059943,274517,274518,3,21010070,0,b'stress-ng-aio',,,0,b''
80326947087897,274518,274517,3,22021259,0,b'stress-ng-aio',,,0,b''
80326947099744,274517,274518,3,39801,0,b'stress-ng-aio',,,0,b''
80326947116197,274518,274517,3,28300,0,b'stress-ng-aio',,,0,b''
80326947133888,274517,274518,3,34144,0,b'stress-ng-aio',,,0,b''
80326947154745,274529,274517,3,38548,0,b'stress-ng-cpu',,,0,b''
80326967009084,274527,274537,0,42003028,0,b'stress-ng-cpu',,,0,b''
80326968007249,274537,274528,1,62997903,0,b'stress-ng-cpu',,,0,b''
80326968017888,274531,274529,3,63010220,0,b'stress-ng-cpu',,,0,b''
80326968009663,274533,274538,4,22003138,0,b'stress-ng-cpu',,,0,b''
80326988007286,274532,274525,2,63000075,0,b'stress-ng-cpu',,,0,b''
80326989017024,274539,274533,4,63009314,0,b'stress-ng-cpu',,,0,b''
80326989008631,274519,274530,5,63000225,0,b'stress-ng-cpu',,,0,b''
80327009007239,274538,274532,2,82997360,0,b'stress-ng-cpu',,,0,b''
80327010008558,274529,274537,1,21002346,0,b'stress-ng-cpu',,,0,b''
80327010007549,274536,274528,3,42000300,0,b'stress-ng-cpu',,,0,b''
80327010008786,274527,274539,4,62998996,0,b'stress-ng-cpu',,,0,b''
80327010017488,274535,274519,5,63006396,0,b'stress-ng-cpu',,,0,b''
80327030239631,274537,274521,2,105626,0,b'stress-ng-cpu',,,0,b''
80327030234184,274523,274524,0,91596,0,b'stress-ng-cpu',,,0,b''
80327031008345,274533,274529,1,62990457,0,b'stress-ng-cpu',,,0,b''
80327031153934,274530,274517,3,62953,0,b'stress-ng-cpu',,,0,b''
80327031016425,274531,274527,4,43010401,0,b'stress-ng-cpu',,,0,b''
80327031007769,274520,274535,5,83986005,0,b'stress-ng-cpu',,,0,b''
80327051008264,274516,274537,2,40999706,0,b'stress-ng-cpu',,,0,b''
80327052007517,274532,274533,1,62990493,0,b'stress-ng-cpu',,,0,b''
80327052008678,274523,274531,4,63002392,0,b'stress-ng-cpu',,,0,b''
80327052181263,274526,274522,3,77805,0,b'stress-ng-aio',,,0,b''
80327052192393,274525,274526,3,76264,0,b'stress-ng-cpu',,,0,b''
80327073009809,274536,274532,1,64002570,0,b'stress-ng-cpu',,,0,b''
80327073011479,274529,274525,3,85004193,0,b'stress-ng-cpu',,,0,b''
80327073007321,274520,274539,5,62998535,0,b'stress-ng-cpu',,,0,b''
80327073019749,274519,274523,4,22013374,0,b'stress-ng-cpu',,,0,b''
80327093007589,274538,274528,2,83000040,0,b'stress-ng-cpu',,,0,b''
80327094102337,274524,274517,3,62948403,0,b'stress-ng-aio',,,0,b''
80327094120142,274517,274524,3,63885958,0,b'stress-ng-aio',,,0,b''
80327094206031,274522,274524,3,85889,0,b'stress-ng-aio',,,0,b''
