timestamp_ns,pid,prev_pid,cpu,latency_ns,enqueue_ts_ns,dequeue_ts_ns,comm,prev_comm,enqueue_type
79980113842479,270575,0,1,52474,79980113790005,79980113842479,b'stress-ng-aio',b'swapper/1',2
79980114125201,270594,270607,1,140325,79980113984876,79980114125201,b'stress-ng-aio',b'stress-ng-aio',2
79980114133909,270595,270594,1,140589,79980113993320,79980114133909,b'stress-ng-aio',b'stress-ng-aio',2
79980114153826,270584,270595,1,251415,79980113902411,79980114153826,b'stress-ng-aio',b'stress-ng-aio',2
79980114187112,270581,270584,1,304863,79980113882249,79980114187112,b'stress-ng-aio',b'stress-ng-aio',2
79980114212579,270589,270581,1,263813,79980113948766,79980114212579,b'stress-ng-aio',b'stress-ng-aio',2
79980114335318,270595,270617,1,170891,79980114164427,79980114335318,b'stress-ng-aio',b'stress-ng-aio',2
79980114353001,270580,270595,1,50494,79980114302507,79980114353001,b'stress-ng-aio',b'stress-ng-aio',2
79980114468652,270576,270621,1,58526,79980114410126,79980114468652,b'stress-ng-aio',b'stress-ng-aio',2
79980114576516,270581,270619,1,9007,79980114567509,79980114576516,b'stress-ng-aio',b'stress-ng-aio',2
79980114684519,270585,270616,1,17673,79980114666846,79980114684519,b'stress-ng-aio',b'stress-ng-aio',2
79980113818605,270576,0,3,4159,79980113814446,79980113818605,b'stress-ng-aio',b'swapper/3',2
79980113939611,270586,270602,3,18362,79980113921249,79980113939611,b'stress-ng-aio',b'stress-ng-aio',2
79980113950751,270587,270586,3,20535,79980113930216,79980113950751,b'stress-ng-aio',b'stress-ng-aio',2
79980113967523,270592,270587,3,2639,79980113964884,79980113967523,b'stress-ng-aio',b'stress-ng-aio',2
79980114274288,270580,270618,3,400301,79980113873987,79980114274288,b'stress-ng-aio',b'stress-ng-aio',2
79980114293011,270583,270580,3,331328,79980113961683,79980114293011,b'stress-ng-aio',b'stress-ng-aio',2
79980114315087,270597,270583,3,211291,79980114103796,79980114315087,b'stress-ng-aio',b'stress-ng-aio',2
79980114334635,270592,270597,3,341343,79980113993292,79980114334635,b'stress-ng-aio',b'stress-ng-aio',2
79980114355536,270593,270592,3,327384,79980114028152,79980114355536,b'stress-ng-aio',b'stress-ng-aio',2
79980114595992,270587,270620,3,3328,79980114592664,79980114595992,b'stress-ng-aio',b'stress-ng-aio',2
79980114617491,270585,270587,3,9536,79980114607955,79980114617491,b'stress-ng-aio',b'stress-ng-aio',2
79980114631297,270588,270585,3,14487,79980114616810,79980114631297,b'stress-ng-aio',b'stress-ng-aio',2
79980114645652,270585,270588,3,6368,79980114639284,79980114645652,b'stress-ng-aio',b'stress-ng-aio',2
79980114660113,270591,270585,3,52030,79980114608083,79980114660113,b'stress-ng-aio',b'stress-ng-aio',2
79980114675726,270588,270591,3,23331,79980114652395,79980114675726,b'stress-ng-aio',b'stress-ng-aio',2
79980114796915,270577,270611,3,7164,79980114789751,79980114796915,b'stress-ng-aio',b'stress-ng-aio',2
79980113843698,270577,0,5,3693,79980113840005,79980113843698,b'stress-ng-aio',b'swapper/5',2
79980114078293,270597,270615,5,62789,79980114015504,79980114078293,b'stress-ng-aio',b'stress-ng-aio',2
79980114091658,270600,270597,5,49196,79980114042462,79980114091658,b'stress-ng-aio',b'stress-ng-aio',2
79980114279793,270586,270619,5,319690,79980113960103,79980114279793,b'stress-ng-aio',b'stress-ng-aio',2
79980114304020,270578,270586,5,426164,79980113877856,79980114304020,b'stress-ng-aio',b'stress-ng-aio',2
79980114333049,270591,270578,5,336840,79980113996209,79980114333049,b'stress-ng-aio',b'stress-ng-aio',2
79980114353090,270576,270591,5,5096,79980114347994,79980114353090,b'stress-ng-aio',b'stress-ng-aio',2
79980114373611,270575,270576,5,174564,79980114199047,79980114373611,b'stress-ng-aio',b'stress-ng-aio',2
79980114386722,270576,270575,5,6456,79980114380266,79980114386722,b'stress-ng-aio',b'stress-ng-aio',2
79980114401114,270598,270576,5,6418,79980114394696,79980114401114,b'stress-ng-aio',b'stress-ng-aio',2
79980114445006,270594,270598,5,42387,79980114402619,79980114445006,b'stress-ng-aio',b'stress-ng-aio',2
79980114461703,270597,270594,5,61431,79980114400272,79980114461703,b'stress-ng-aio',b'stress-ng-aio',2
79980114476191,270594,270597,5,7508,79980114468683,79980114476191,b'stress-ng-aio',b'stress-ng-aio',2
79980114493338,270581,270594,5,4257,79980114489081,79980114493338,b'stress-ng-aio',b'stress-ng-aio',2
79980114524290,270595,270581,5,27917,79980114496373,79980114524290,b'stress-ng-aio',b'stress-ng-aio',2
79980114550632,270581,270595,5,16783,79980114533849,79980114550632,b'stress-ng-aio',b'stress-ng-aio',2
79980114560230,270595,270581,5,3840,79980114556390,79980114560230,b'stress-ng-aio',b'stress-ng-aio',2
79980114576398,270596,270595,5,9533,79980114566865,79980114576398,b'stress-ng-aio',b'stress-ng-aio',2
79980114918305,270592,270622,5,6329,79980114911976,79980114918305,b'stress-ng-aio',b'stress-ng-aio',2
79980113854782,270578,270525,0,6704,79980113848078,79980113854782,b'stress-ng-aio',b'stress-ng',2
79980113865744,270579,270578,0,10988,79980113854756,79980113865744,b'stress-ng-aio',b'stress-ng-aio',2
79980113906577,270575,270579,0,42261,79980113864316,79980113906577,b'stress-ng-aio',b'stress-ng-aio',2
79980114047894,270596,270610,0,40423,79980114007471,79980114047894,b'stress-ng-aio',b'stress-ng-aio',2
79980114060710,270599,270596,0,27201,79980114033509,79980114060710,b'stress-ng-aio',b'stress-ng-aio',2
79980114262217,270576,270616,0,400131,79980113862086,79980114262217,b'stress-ng-aio',b'stress-ng-aio',2
79980114280512,270598,270576,0,219969,79980114060543,79980114280512,b'stress-ng-aio',b'stress-ng-aio',2
79980114306974,270596,270598,0,234176,79980114072798,79980114306974,b'stress-ng-aio',b'stress-ng-aio',2
79980114705582,270589,270617,0,121286,79980114584296,79980114705582,b'stress-ng-aio',b'stress-ng-aio',2
79980114720716,270586,270589,0,11122,79980114709594,79980114720716,b'stress-ng-aio',b'stress-ng-aio',2
79980114768817,270577,270586,0,45649,79980114723168,79980114768817,b'stress-ng-aio',b'stress-ng-aio',2
79980114782481,270584,270577,0,68569,79980114713912,79980114782481,b'stress-ng-aio',b'stress-ng-aio',2
79980114826063,270580,270601,0,13412,79980114812651,79980114826063,b'stress-ng-aio',b'stress-ng-aio',2
79980114843482,270599,270580,0,13426,79980114830056,79980114843482,b'stress-ng-aio',b'stress-ng-aio',2
79980114867440,270592,270599,0,14370,79980114853070,79980114867440,b'stress-ng-aio',b'stress-ng-aio',2
79980114881498,270599,270592,0,6526,79980114874972,79980114881498,b'stress-ng-aio',b'stress-ng-aio',2
79980114895226,270592,270599,0,7190,79980114888036,79980114895226,b'stress-ng-aio',b'stress-ng-aio',2
79980113940905,270583,270601,2,49689,79980113891216,79980113940905,b'stress-ng-aio',b'stress-ng-aio',2
79980114042867,270598,270611,2,18601,79980114024266,79980114042867,b'stress-ng-aio',b'stress-ng-aio',2
79980114148826,270577,270624,2,283987,79980113864839,79980114148826,b'stress-ng-aio',b'stress-ng-aio',2
79980114328635,270588,270606,2,355671,79980113972964,79980114328635,b'stress-ng-aio',b'stress-ng-aio',2
79980114351370,270599,270588,2,257802,79980114093568,79980114351370,b'stress-ng-aio',b'stress-ng-aio',2
79980114374199,270579,270599,2,454772,79980113919427,79980114374199,b'stress-ng-aio',b'stress-ng-aio',2
79980114483549,270598,270605,2,29185,79980114454364,79980114483549,b'stress-ng-aio',b'stress-ng-aio',2
79980114694052,270587,270613,2,68108,79980114625944,79980114694052,b'stress-ng-aio',b'stress-ng-aio',2
79980114793273,270578,270603,2,64182,79980114729091,79980114793273,b'stress-ng-aio',b'stress-ng-aio',2
79980114911924,270599,270621,2,10152,79980114901772,79980114911924,b'stress-ng-aio',b'stress-ng-aio',2
79980113936624,270585,270604,4,24574,79980113912050,79980113936624,b'stress-ng-aio',b'stress-ng-aio',2
79980113946391,270588,270585,4,4749,79980113941642,79980113946391,b'stress-ng-aio',b'stress-ng-aio',2
79980113963713,270591,270588,4,8329,79980113955384,79980113963713,b'stress-ng-aio',b'stress-ng-aio',2
79980113983968,270593,270591,4,7422,79980113976546,79980113983968,b'stress-ng-aio',b'stress-ng-aio',2
79980114290612,270585,270601,4,334689,79980113955923,79980114290612,b'stress-ng-aio',b'stress-ng-aio',2
79980114309570,270594,270585,4,166134,79980114143436,79980114309570,b'stress-ng-aio',b'stress-ng-aio',2
79980114333232,270587,270594,4,354534,79980113978698,79980114333232,b'stress-ng-aio',b'stress-ng-aio',2
79980114360740,270600,270587,4,223922,79980114136818,79980114360740,b'stress-ng-aio',b'stress-ng-aio',2
79980114489681,270579,270618,4,73364,79980114416317,79980114489681,b'stress-ng-aio',b'stress-ng-aio',2
79980114507469,270596,270579,4,4153,79980114503316,79980114507469,b'stress-ng-aio',b'stress-ng-aio',2
79980114526405,270589,270596,4,15040,79980114511365,79980114526405,b'stress-ng-aio',b'stress-ng-aio',2
79980114545469,270596,270589,4,12726,79980114532743,79980114545469,b'stress-ng-aio',b'stress-ng-aio',2
79980114561424,270589,270596,4,6859,79980114554565,79980114561424,b'stress-ng-aio',b'stress-ng-aio',2
79980114687129,270593,270612,4,72563,79980114614566,79980114687129,b'stress-ng-aio',b'stress-ng-aio',2
79980114780451,270583,270609,4,57172,79980114723279,79980114780451,b'stress-ng-aio',b'stress-ng-aio',2
79980114798281,270586,270583,4,21913,79980114776368,79980114798281,b'stress-ng-aio',b'stress-ng-aio',2
79980114834901,270592,190,4,6499,79980114828402,79980114834901,b'stress-ng-aio',b'kworker/4:1H',2
79980114846494,270600,270592,4,26341,79980114820153,79980114846494,b'stress-ng-aio',b'stress-ng-aio',2
79980114867483,270580,270600,4,16816,79980114850667,79980114867483,b'stress-ng-aio',b'stress-ng-aio',2
79980114881510,270600,270580,4,6811,79980114874699,79980114881510,b'stress-ng-aio',b'stress-ng-aio',2
79980114898252,270580,270600,4,10096,79980114888156,79980114898252,b'stress-ng-aio',b'stress-ng-aio',2
79980207205664,270579,0,1,30126,79980207175538,79980207205664,b'stress-ng-aio',b'swapper/1',2
79980207442661,270579,0,2,3067,79980207439594,79980207442661,b'stress-ng-aio',b'swapper/2',2
79980207507811,270579,0,4,4689,79980207503122,79980207507811,b'stress-ng-aio',b'swapper/4',2
79980207536584,270579,0,4,1495,79980207535089,79980207536584,b'stress-ng-aio',b'swapper/4',2
79980207549132,270579,0,4,2234,79980207546898,79980207549132,b'stress-ng-aio',b'swapper/4',2
79980268323285,270597,0,0,4192,79980268319093,79980268323285,b'stress-ng-aio',b'swapper/0',2
79980268351829,270597,0,0,2550,79980268349279,79980268351829,b'stress-ng-aio',b'swapper/0',2
79980268369392,270597,0,0,1408,79980268367984,79980268369392,b'stress-ng-aio',b'swapper/0',2
79980268380535,270597,0,0,1225,79980268379310,79980268380535,b'stress-ng-aio',b'swapper/0',2
79980268396063,270597,0,0,2137,79980268393926,79980268396063,b'stress-ng-aio',b'swapper/0',2
79980268408802,270597,0,0,1439,79980268407363,79980268408802,b'stress-ng-aio',b'swapper/0',2
79980268421258,270597,0,0,1506,79980268419752,79980268421258,b'stress-ng-aio',b'swapper/0',2
79980268433981,270597,0,0,1398,79980268432583,79980268433981,b'stress-ng-aio',b'swapper/0',2
79980268532397,270585,270597,0,21908,79980268510489,79980268532397,b'stress-ng-aio',b'stress-ng-aio',2
79980268569282,270595,270585,0,80252,79980268489030,79980268569282,b'stress-ng-aio',b'stress-ng-aio',2
79980268890036,270589,270604,0,14598,79980268875438,79980268890036,b'stress-ng-aio',b'stress-ng-aio',2
79980268923150,270599,270589,0,3218,79980268919932,79980268923150,b'stress-ng-aio',b'stress-ng-aio',2
79980268945437,270581,270599,0,9376,79980268936061,79980268945437,b'stress-ng-aio',b'stress-ng-aio',2
79980269019468,270595,270581,0,45752,79980268973716,79980269019468,b'stress-ng-aio',b'stress-ng-aio',2
79980268730037,270589,270612,1,21362,79980268708675,79980268730037,b'stress-ng-aio',b'stress-ng-aio',2
79980268784236,270587,270589,1,111787,79980268672449,79980268784236,b'stress-ng-aio',b'stress-ng-aio',2
79980268815384,270576,270587,1,32320,79980268783064,79980268815384,b'stress-ng-aio',b'stress-ng-aio',2
79980268839189,270600,270576,1,7891,79980268831298,79980268839189,b'stress-ng-aio',b'stress-ng-aio',2
79980269041118,270583,270623,1,48172,79980268992946,79980269041118,b'stress-ng-aio',b'stress-ng-aio',2
79980268575944,270576,270607,2,88829,79980268487115,79980268575944,b'stress-ng-aio',b'stress-ng-aio',2
79980268602071,270583,270576,2,24224,79980268577847,79980268602071,b'stress-ng-aio',b'stress-ng-aio',2
79980268756487,270600,270617,2,9824,79980268746663,79980268756487,b'stress-ng-aio',b'stress-ng-aio',2
79980268786494,270598,270600,2,35332,79980268751162,79980268786494,b'stress-ng-aio',b'stress-ng-aio',2
79980268815788,270585,270598,2,234616,79980268581172,79980268815788,b'stress-ng-aio',b'stress-ng-aio',2
79980268960581,270599,270611,2,4316,79980268956265,79980268960581,b'stress-ng-aio',b'stress-ng-aio',2
79980269116007,270593,270608,2,28271,79980269087736,79980269116007,b'stress-ng-aio',b'stress-ng-aio',2
79980269139636,270600,270593,2,46413,79980269093223,79980269139636,b'stress-ng-aio',b'stress-ng-aio',2
79980269167102,270585,270600,2,5619,79980269161483,79980269167102,b'stress-ng-aio',b'stress-ng-aio',2
79980268612663,270598,270611,3,124375,79980268488288,79980268612663,b'stress-ng-aio',b'stress-ng-aio',2
