timestamp_ns,pid,prev_pid,cpu,duration_ns,state,comm,kernel_stack,user_stack,next_pid,next_comm
79393158578467,263880,263871,4,496972,0,b'stress-ng-aio',,,0,b''
79393159592914,263876,263870,0,1382400,0,b'stress-ng-aio',,,0,b''
79393159618106,263869,263876,0,1138180,0,b'stress-ng-aio',,,0,b''
79393159980316,263880,263877,0,1362629,0,b'stress-ng-aio',,,0,b''
79393160010786,263890,263880,0,1296497,0,b'stress-ng-aio',,,0,b''
79393160043105,263892,263890,0,1301849,0,b'stress-ng-aio',,,0,b''
79393160067492,263888,263892,0,1317443,0,b'stress-ng-aio',,,0,b''
79393160090126,263882,263888,0,1243698,0,b'stress-ng-aio',,,0,b''
79393160114786,263880,263882,0,1087945,0,b'stress-ng-aio',,,0,b''
79393160584677,263873,263871,0,984302,0,b'stress-ng-aio',,,0,b''
79393160806370,263892,263869,0,1162802,0,b'stress-ng-aio',,,0,b''
79393161280101,263886,263882,0,1165315,0,b'stress-ng-aio',,,0,b''
79393159526103,263883,263874,3,1187627,0,b'stress-ng-aio',,,0,b''
79393159551879,263879,263883,3,1206571,0,b'stress-ng-aio',,,0,b''
79393159584384,263875,263879,3,1220915,0,b'stress-ng-aio',,,0,b''
79393159611042,263873,263875,3,1138920,0,b'stress-ng-aio',,,0,b''
79393159637725,263886,263873,3,1034024,0,b'stress-ng-aio',,,0,b''
79393160087649,263881,263885,3,1069753,0,b'stress-ng-aio',,,0,b''
79393160113922,263887,263881,3,1135570,0,b'stress-ng-aio',,,0,b''
79393160538625,263883,263874,3,1012522,0,b'stress-ng-aio',,,0,b''
79393160554859,263879,263883,3,1002980,0,b'stress-ng-aio',,,0,b''
79393160569759,263870,263879,3,985375,0,b'stress-ng-aio',,,0,b''
79393160798316,263880,263877,3,818000,0,b'stress-ng-aio',,,0,b''
79393160862723,263887,263885,3,775074,0,b'stress-ng-aio',,,0,b''
79393159600375,263878,263871,4,1021908,0,b'stress-ng-aio',,,0,b''
79393159625780,263872,263878,4,1137430,0,b'stress-ng-aio',,,0,b''
79393160084955,263889,263891,4,1200109,0,b'stress-ng-aio',,,0,b''
79393160110243,263884,263889,4,1227440,0,b'stress-ng-aio',,,0,b''
79393160564213,263878,263876,4,946107,0,b'stress-ng-aio',,,0,b''
79393160580617,263875,263878,4,954837,0,b'stress-ng-aio',,,0,b''
79393160801502,263890,263872,4,1150614,0,b'stress-ng-aio',,,0,b''
79393161245679,263881,263889,2,104078,0,b'stress-ng-aio',,,0,b''
79393161268931,263884,263881,2,1155009,0,b'stress-ng-aio',,,0,b''
79393311140851,263874,263872,0,150339349,0,b'stress-ng-aio',,,0,b''
79393311162592,263875,263874,0,150623967,0,b'stress-ng-aio',,,0,b''
79393311452031,263878,263874,0,289439,0,b'stress-ng-aio',,,0,b''
